 ## Time[ps]  Epot[eV]  Etot[eV]  Ekin[eV]  <Edelta>  <Etot>  <T[K]>
      3210.0000    -5584.13548   -5492.29626      91.83922        3.47000   -5493.77516     498.93179
      3220.0000    -5584.34808   -5489.18011      95.16797        3.48586   -5491.77580     504.03343
      3230.0000    -5586.57638   -5497.18954      89.38684        3.49432   -5490.71023     506.19037
      3240.0000    -5583.87140   -5493.13340      90.73800        3.45714   -5495.39573     495.72723
      3250.0000    -5582.79805   -5492.37293      90.42512        3.47996   -5492.51971     502.72766
      3260.0000    -5583.23264   -5490.86491      92.36773        3.48392   -5492.02059     502.97403
      3270.0000    -5583.39418   -5489.69006      93.70412        3.50367   -5489.53180     509.88743
      3280.0000    -5582.21138   -5486.29868      95.91270        3.48909   -5491.36930     504.49660
      3290.0000    -5587.49688   -5495.30244      92.19444        3.47944   -5492.58602     502.72139
      3300.0000    -5586.89875   -5496.28399      90.61475        3.45000   -5496.29569     493.68081
      3310.0000    -5583.37923   -5490.64627      92.73296        3.46562   -5494.32682     496.88479
      3320.0000    -5583.42830   -5492.13662      91.29167        3.49110   -5491.11584     504.13041
      3330.0000    -5587.81478   -5493.89249      93.92229        3.49202   -5490.99959     505.83110
      3340.0000    -5587.45543   -5495.64540      91.81003        3.45676   -5495.44374     494.73818
      3350.0000    -5585.95474   -5494.09535      91.85940        3.45011   -5496.28214     493.41561
      3360.0000    -5580.90542   -5488.29336      92.61206        3.47304   -5493.39232     500.55172
      3370.0000    -5588.72761   -5498.17305      90.55455        3.46376   -5494.56163     497.83423
      3380.0000    -5583.27074   -5491.49719      91.77355        3.46060   -5494.96046     496.24982
      3390.0000    -5586.74716   -5496.19794      90.54922        3.45602   -5495.53688     495.19600
      3400.0000    -5586.82154   -5497.68047      89.14107        3.45916   -5495.14205     496.22599
      3410.0000    -5585.70240   -5493.95903      91.74337        3.43290   -5498.45111     487.78802
      3420.0000    -5585.27611   -5491.90504      93.37107        3.48861   -5491.42955     504.02375
      3430.0000    -5585.46877   -5500.50098      84.96779        3.45529   -5495.62970     493.80526
      3440.0000    -5586.50379   -5494.31184      92.19195        3.46628   -5494.24380     497.21186
      3450.0000    -5583.28937   -5489.89771      93.39166        3.49001   -5491.25343     505.41781
      3460.0000    -5585.22768   -5491.90839      93.31929        3.49998   -5489.99611     506.92364
      3470.0000    -5580.76515   -5489.09148      91.67367        3.50431   -5489.45044     509.46861
      3480.0000    -5587.84090   -5495.31250      92.52840        3.46958   -5493.82808     499.65126
      3490.0000    -5587.18015   -5494.24534      92.93481        3.46276   -5494.68800     496.97589
      3500.0000    -5584.09501   -5489.95264      94.14237        3.48596   -5491.76334     503.16161
      3510.0000    -5583.86007   -5497.03933      86.82074        3.47873   -5492.67448     501.15932
      3520.0000    -5585.60536   -5495.44642      90.15894        3.46465   -5494.44908     497.35793
      3530.0000    -5585.41184   -5491.22542      94.18642        3.46859   -5493.95269     498.48058
      3540.0000    -5580.77364   -5490.32954      90.44410        3.50793   -5488.99448     510.66766
      3550.0000    -5586.17216   -5495.94724      90.22492        3.44843   -5496.49401     492.57089
      3560.0000    -5583.86556   -5492.25974      91.60582        3.45805   -5495.28095     495.55649
      3570.0000    -5586.39286   -5495.45833      90.93453        3.45822   -5495.26058     496.55942
      3580.0000    -5584.22773   -5491.93754      92.29019        3.48401   -5492.00983     504.70030
      3590.0000    -5584.50462   -5491.55085      92.95377        3.48048   -5492.45438     502.24280
      3600.0000    -5590.46641   -5500.80252      89.66389        3.45893   -5495.17071     497.07252
      3610.0000    -5582.07951   -5491.94184      90.13767        3.45472   -5495.70059     495.84713
      3620.0000    -5584.46563   -5490.32677      94.13886        3.48039   -5492.46628     502.76104
      3630.0000    -5584.40702   -5489.62239      94.78464        3.50184   -5489.76223     509.52824
      3640.0000    -5588.52741   -5499.25069      89.27672        3.44002   -5497.55410     489.17256
      3650.0000    -5587.25951   -5495.68689      91.57262        3.45195   -5496.04973     494.51703
      3660.0000    -5584.53623   -5492.66128      91.87495        3.46165   -5494.82726     497.96887
      3670.0000    -5583.38524   -5494.85944      88.52580        3.47416   -5493.25053     500.01813
      3680.0000    -5585.08622   -5497.62461      87.46161        3.46680   -5494.17912     498.55649
      3690.0000    -5589.19302   -5501.10601      88.08701        3.44017   -5497.53461     490.54545
      3700.0000    -5584.05017   -5495.94628      88.10388        3.43527   -5498.15231     489.82960
      3710.0000    -5583.42386   -5490.56367      92.86019        3.46433   -5494.48941     498.80129
      3720.0000    -5581.72572   -5490.24939      91.47633        3.50826   -5488.95329     512.54169
      3730.0000    -5585.63757   -5493.41551      92.22206        3.47839   -5492.71833     503.35344
      3740.0000    -5585.77585   -5496.46133      89.31451        3.45463   -5495.71207     496.50178
      3750.0000    -5586.88435   -5495.82339      91.06095        3.47920   -5492.61548     503.45994
      3760.0000    -5584.97999   -5492.45972      92.52028        3.46045   -5494.97865     498.03075
      3770.0000    -5582.48355   -5491.76363      90.71992        3.47644   -5492.96360     502.90256
      3780.0000    -5588.85305   -5495.58740      93.26565        3.49484   -5490.64417     508.17829
      3790.0000    -5585.86127   -5493.73605      92.12521        3.45987   -5495.05271     496.94161
      3800.0000    -5585.51686   -5496.71135      88.80551        3.45781   -5495.31197     495.51660
      3810.0000    -5584.39070   -5493.85833      90.53238        3.45884   -5495.18205     493.78621
      3820.0000    -5585.46205   -5493.93006      91.53198        3.46856   -5493.95727     498.30755
      3830.0000    -5583.09532   -5487.48866      95.60666        3.47274   -5493.43032     500.51882
      3840.0000    -5585.93717   -5494.56919      91.36799        3.47921   -5492.61463     500.82296
      3850.0000    -5584.40421   -5497.54277      86.86144        3.47039   -5493.72578     499.07362
      3860.0000    -5588.50931   -5497.52529      90.98402        3.45238   -5495.99672     493.67370
      3870.0000    -5584.72554   -5493.31186      91.41367        3.45889   -5495.17614     496.54832
      3880.0000    -5586.64196   -5496.66159      89.98038        3.45319   -5495.89382     495.51737
      3890.0000    -5585.71534   -5494.00031      91.71503        3.45159   -5496.09553     496.13405
      3900.0000    -5587.11761   -5495.41220      91.70541        3.45807   -5495.27940     497.14121
      3910.0000    -5579.41393   -5493.31009      86.10384        3.44426   -5497.02006     491.59349
      3920.0000    -5580.94699   -5492.18979      88.75719        3.46865   -5493.94590     499.80784
      3930.0000    -5586.94266   -5496.91728      90.02538        3.47602   -5493.01706     501.03414
      3940.0000    -5583.89726   -5493.68937      90.20789        3.47704   -5492.88785     502.78538
      3950.0000    -5588.34835   -5496.82894      91.51941        3.44643   -5496.74560     493.19050
      3960.0000    -5587.41658   -5497.27052      90.14606        3.45429   -5495.75579     496.18573
      3970.0000    -5586.27791   -5495.08563      91.19228        3.46732   -5494.11352     499.59014
      3980.0000    -5590.01964   -5501.14155      88.87809        3.43467   -5498.22876     488.43896
      3990.0000    -5586.87659   -5495.51121      91.36538        3.46845   -5493.97068     499.86430
      4000.0000    -5584.99298   -5492.62245      92.37054        3.47502   -5493.14200     501.41185
      4010.0000    -5577.72352   -5477.14637     100.57715        3.57461   -5480.59048     532.12425
      4020.0000    -5579.48369   -5478.00468     101.47902        3.61487   -5475.51638     545.20766
      4030.0000    -5576.10610   -5473.86050     102.24560        3.60949   -5476.19367     543.04861
      4040.0000    -5576.40757   -5476.17599     100.23159        3.62904   -5473.73061     547.66268
      4050.0000    -5574.78303   -5474.22063     100.56240        3.62376   -5474.39511     545.05575
      4060.0000    -5573.81761   -5474.28659      99.53102        3.62373   -5474.39928     546.87319
      4070.0000    -5577.92597   -5478.78959      99.13638        3.59821   -5477.61647     540.47709
      4080.0000    -5571.64688   -5473.59597      98.05091        3.61381   -5475.64941     543.06948
      4090.0000    -5570.86592   -5468.83913     102.02679        3.64512   -5471.70398     550.77252
      4100.0000    -5574.13223   -5472.78491     101.34732        3.63864   -5472.52011     551.83051
      4110.0000    -5567.94487   -5465.36213     102.58274        3.65873   -5469.98809     557.97464
      4120.0000    -5570.23179   -5469.60206     100.62974        3.63933   -5472.43294     552.33882
      4130.0000    -5572.28725   -5470.05691     102.23034        3.64614   -5471.57483     554.57638
      4140.0000    -5575.73255   -5474.90542     100.82713        3.63508   -5472.96850     551.42406
      4150.0000    -5577.47390   -5475.24215     102.23176        3.57696   -5480.29447     534.15167
      4160.0000    -5576.48245   -5473.91256     102.56988        3.63678   -5472.75453     552.72034
      4170.0000    -5570.63036   -5468.79580     101.83456        3.64726   -5471.43422     554.96251
      4180.0000    -5571.30081   -5472.61460      98.68621        3.64430   -5471.80676     553.52809
      4190.0000    -5571.63620   -5473.54235      98.09385        3.62716   -5473.96709     548.30934
      4200.0000    -5571.44216   -5476.92823      94.51393        3.61880   -5475.02044     543.87491
      4210.0000    -5572.25582   -5475.54787      96.70795        3.61224   -5475.84806     542.54240
      4220.0000    -5576.41537   -5473.24570     103.16966        3.63267   -5473.27288     549.97426
      4230.0000    -5575.52600   -5479.85477      95.67124        3.62013   -5474.85261     545.73975
      4240.0000    -5573.22887   -5470.55463     102.67424        3.62018   -5474.84683     546.60184
      4250.0000    -5574.11976   -5470.42605     103.69371        3.64782   -5471.36262     554.98030
      4260.0000    -5573.53348   -5472.47874     101.05475        3.63328   -5473.19618     549.76236
      4270.0000    -5577.04447   -5476.15238     100.89209        3.63925   -5472.44332     551.95324
      4280.0000    -5567.13429   -5468.58335      98.55094        3.63797   -5472.60511     550.65931
      4290.0000    -5572.04237   -5473.89650      98.14587        3.64123   -5472.19355     551.87476
      4300.0000    -5572.56036   -5473.10602      99.45434        3.62025   -5474.83757     545.23127
      4310.0000    -5576.09161   -5476.29999      99.79162        3.61850   -5475.05820     542.80863
      4320.0000    -5574.83688   -5474.11377     100.72310        3.61275   -5475.78292     544.30388
      4330.0000    -5574.14837   -5474.17152      99.97685        3.62940   -5473.68535     551.10052
      4340.0000    -5572.46376   -5470.22115     102.24261        3.61103   -5475.99994     544.13845
      4350.0000    -5570.42036   -5467.99062     102.42974        3.65411   -5470.57064     553.52252
      4360.0000    -5575.78736   -5472.66848     103.11889        3.63293   -5473.24025     550.02640
      4370.0000    -5577.15532   -5477.47310      99.68222        3.60729   -5476.47175     541.83485
      4380.0000    -5574.68683   -5475.26285      99.42398        3.63929   -5472.43829     552.87611
      4390.0000    -5574.84638   -5472.62799     102.21839        3.63070   -5473.52144     549.84953
      4400.0000    -5576.55158   -5477.60128      98.95030        3.63204   -5473.35189     551.50046
      4410.0000    -5571.67303   -5471.58797     100.08506        3.61089   -5476.01728     543.33230
      4420.0000    -5574.09012   -5476.25682      97.83331        3.64782   -5471.36349     554.56592
      4430.0000    -5576.37519   -5475.74867     100.62652        3.63055   -5473.54032     550.36143
      4440.0000    -5579.46550   -5479.59163      99.87387        3.58729   -5478.99273     536.61381
      4450.0000    -5572.32932   -5465.48266     106.84666        3.62731   -5473.94780     548.41023
      4460.0000    -5577.41464   -5476.00483     101.40981        3.62173   -5474.65162     547.80383
      4470.0000    -5576.95403   -5479.16361      97.79042        3.60911   -5476.24235     543.12656
      4480.0000    -5572.73199   -5471.70491     101.02708        3.62114   -5474.72597     546.03416
      4490.0000    -5571.76522   -5472.26076      99.50446        3.63625   -5472.82153     551.84873
      4500.0000    -5572.98132   -5470.92444     102.05688        3.65181   -5470.86033     557.83909
      4510.0000    -5578.03245   -5474.84269     103.18976        3.61270   -5475.78993     545.63852
      4520.0000    -5577.72492   -5474.52126     103.20366        3.61860   -5475.04573     545.01038
      4530.0000    -5570.75342   -5471.77190      98.98152        3.61182   -5475.90029     543.87798
      4540.0000    -5573.70357   -5473.64936     100.05421        3.65345   -5470.65388     555.61438
      4550.0000    -5575.54548   -5476.04856      99.49692        3.63904   -5472.46955     551.95982
      4560.0000    -5578.96321   -5481.24433      97.71888        3.60815   -5476.36326     542.97685
      4570.0000    -5573.83514   -5473.21937     100.61577        3.61489   -5475.51329     545.68836
      4580.0000    -5574.45528   -5473.90114     100.55414        3.63246   -5473.29900     550.95276
      4590.0000    -5575.74969   -5475.29225     100.45744        3.63158   -5473.41011     551.21004
      4600.0000    -5579.39980   -5479.04918     100.35061        3.64440   -5471.79422     554.80138
      4610.0000    -5571.38390   -5470.49073     100.89317        3.62909   -5473.72425     549.48623
      4620.0000    -5575.45088   -5476.85634      98.59454        3.65266   -5470.75362     557.52208
      4630.0000    -5572.21811   -5471.26546     100.95265        3.62085   -5474.76176     547.45270
      4640.0000    -5569.73252   -5469.34278     100.38973        3.66950   -5468.63044     558.13619
      4650.0000    -5573.62316   -5475.89498      97.72819        3.65941   -5469.90200     555.33019
      4660.0000    -5573.25450   -5472.73259     100.52190        3.63262   -5473.27893     546.98434
      4670.0000    -5572.50422   -5472.97338      99.53084        3.63255   -5473.28723     546.88922
      4680.0000    -5572.73156   -5472.79523      99.93633        3.62860   -5473.78616     546.44021
      4690.0000    -5575.63363   -5477.31680      98.31683        3.61900   -5474.99568     545.43425
      4700.0000    -5574.64761   -5475.19898      99.44863        3.59718   -5477.74544     539.55284
      4710.0000    -5577.18307   -5474.37322     102.80985        3.64551   -5471.65388     553.38102
      4720.0000    -5571.94959   -5472.11049      99.83910        3.63551   -5472.91496     552.07712
      4730.0000    -5574.07843   -5472.22141     101.85701        3.63236   -5473.31218     550.74172
      4740.0000    -5571.48699   -5473.34716      98.13982        3.64341   -5471.91836     555.46032
      4750.0000    -5574.12353   -5469.56707     104.55645        3.62917   -5473.71330     549.56924
      4760.0000    -5576.43097   -5477.71058      98.72039        3.62858   -5473.78781     549.85049
      4770.0000    -5574.18890   -5473.72231     100.46659        3.60701   -5476.50628     543.49248
      4780.0000    -5573.55090   -5473.65158      99.89932        3.60327   -5476.97867     542.92974
      4790.0000    -5577.45942   -5476.19191     101.26750        3.62914   -5473.71800     548.34443
      4800.0000    -5575.55377   -5474.41768     101.13609        3.61258   -5475.80515     544.23557
      4810.0000    -5573.87889   -5477.74100      96.13788        3.61921   -5474.96859     546.73425
      4820.0000    -5574.27239   -5475.17947      99.09292        3.59562   -5477.94230     541.12412
      4830.0000    -5577.67858   -5476.28638     101.39221        3.62294   -5474.49936     547.49762
      4840.0000    -5577.05446   -5477.08192      99.97255        3.59127   -5478.49033     537.83501
      4850.0000    -5574.38907   -5473.70752     100.68155        3.62386   -5474.38340     548.19247
      4860.0000    -5573.81792   -5472.70528     101.11263        3.61171   -5475.91463     545.04360
      4870.0000    -5574.53522   -5472.60679     101.92843        3.62420   -5474.33963     549.42566
      4880.0000    -5569.85168   -5472.44664      97.40504        3.62205   -5474.61100     548.83529
      4890.0000    -5571.38008   -5468.83064     102.54945        3.63622   -5472.82495     554.18911
      4900.0000    -5577.71781   -5474.84258     102.87523        3.62117   -5474.72221     550.11291
      4910.0000    -5580.53462   -5480.20048     100.33414        3.63494   -5472.98630     555.88140
      4920.0000    -5573.74824   -5473.44994     100.29829        3.61946   -5474.93812     549.24951
      4930.0000    -5574.97752   -5475.11963      99.85789        3.64293   -5471.97967     556.37004
      4940.0000    -5576.89481   -5475.46812     101.42669        3.60642   -5476.58100     546.14843
      4950.0000    -5574.76957   -5474.64240     100.12717        3.60500   -5476.75997     544.55818
      4960.0000    -5576.75478   -5477.00014      99.75464        3.61672   -5475.28318     549.73041
      4970.0000    -5574.31488   -5473.75051     100.56437        3.61038   -5476.08189     545.78643
      4980.0000    -5572.43819   -5472.19898     100.23921        3.63248   -5473.29703     551.40211
      4990.0000    -5573.44463   -5475.96661      97.47802        3.62559   -5474.16535     550.25254
      5000.0000    -5579.83782   -5483.46203      96.37579        3.58915   -5478.75742     539.51408
      5010.0000    -5559.94195   -5447.89157     112.05038        3.73121   -5460.85313     579.47247
      5020.0000    -5560.81713   -5446.30051     114.51662        3.81956   -5449.71762     607.58029
      5030.0000    -5562.92885   -5452.51579     110.41306        3.82712   -5448.76417     611.12041
      5040.0000    -5563.65606   -5455.65609     107.99997        3.78993   -5453.45178     599.04927
      5050.0000    -5564.91228   -5457.89398     107.01831        3.79111   -5453.30318     597.54716
      5060.0000    -5557.67558   -5449.82884     107.84674        3.75753   -5457.53491     585.57046
      5070.0000    -5561.72072   -5453.51839     108.20233        3.81683   -5450.06091     602.02058
      5080.0000    -5558.23067   -5445.39138     112.83930        3.83273   -5448.05762     609.64299
      5090.0000    -5558.83798   -5445.81393     113.02405        3.82123   -5449.50685     603.47304
      5100.0000    -5560.68792   -5447.02106     113.66686        3.83161   -5448.19859     608.47058
      5110.0000    -5561.50272   -5450.93430     110.56842        3.82951   -5448.46323     607.88342
      5120.0000    -5561.24912   -5451.54945     109.69968        3.80724   -5451.27021     602.42084
      5130.0000    -5562.01198   -5455.26035     106.75163        3.80193   -5451.93982     601.31118
      5140.0000    -5561.11996   -5452.94583     108.17413        3.79729   -5452.52444     598.20873
      5150.0000    -5555.77392   -5444.12788     111.64604        3.82360   -5449.20756     608.44393
      5160.0000    -5561.99713   -5452.71321     109.28392        3.82473   -5449.06496     607.28682
      5170.0000    -5562.02512   -5452.65568     109.36944        3.79608   -5452.67660     599.97411
      5180.0000    -5563.75952   -5455.47958     108.27994        3.76855   -5456.14638     591.81537
      5190.0000    -5561.25090   -5450.80404     110.44686        3.79025   -5453.41174     597.61927
      5200.0000    -5554.96094   -5445.79265     109.16829        3.82908   -5448.51775     604.51517
      5210.0000    -5560.28974   -5447.27891     113.01083        3.83161   -5448.19785     608.00984
      5220.0000    -5563.64896   -5455.54275     108.10621        3.80418   -5451.65592     598.22714
      5230.0000    -5565.73614   -5454.49065     111.24549        3.77870   -5454.86746     590.97044
      5240.0000    -5567.02725   -5458.78447     108.24278        3.78441   -5454.14774     593.85223
      5250.0000    -5563.73791   -5452.30605     111.43186        3.78102   -5454.57528     592.83562
      5260.0000    -5559.91159   -5449.86758     110.04401        3.81076   -5450.82671     601.38264
      5270.0000    -5558.21484   -5450.95377     107.26107        3.81943   -5449.73336     601.22456
      5280.0000    -5559.64919   -5448.53368     111.11552        3.79593   -5452.69500     597.55735
      5290.0000    -5559.64248   -5447.15645     112.48604        3.83498   -5447.77345     610.66960
      5300.0000    -5566.44114   -5453.89578     112.54536        3.79990   -5452.19548     599.19781
      5310.0000    -5561.75732   -5455.12666     106.63066        3.77846   -5454.89772     594.77751
      5320.0000    -5565.73386   -5457.11297     108.62089        3.77913   -5454.81336     593.14764
      5330.0000    -5560.44053   -5452.48343     107.95710        3.75393   -5457.98876     586.65451
      5340.0000    -5554.41307   -5444.54655     109.86652        3.82817   -5448.63191     607.02638
      5350.0000    -5562.53522   -5451.96340     110.57182        3.81200   -5450.67053     603.66772
      5360.0000    -5564.28709   -5452.40283     111.88427        3.77852   -5454.89040     597.75452
      5370.0000    -5562.26279   -5452.68766     109.57512        3.81573   -5450.19950     609.30649
      5380.0000    -5564.02982   -5453.24833     110.78149        3.79972   -5452.21789     602.74390
      5390.0000    -5564.40370   -5456.93586     107.46784        3.81587   -5450.18214     609.06133
      5400.0000    -5567.15350   -5460.54367     106.60983        3.75635   -5457.68381     593.16870
      5410.0000    -5562.85288   -5452.93501     109.91786        3.77743   -5455.02717     601.46017
      5420.0000    -5562.72289   -5453.17771     109.54518        3.77918   -5454.80654     601.44245
      5430.0000    -5568.13689   -5456.29564     111.84126        3.78880   -5453.59362     603.45835
      5440.0000    -5564.93016   -5454.31166     110.61850        3.78424   -5454.16897     601.66997
      5450.0000    -5566.67809   -5454.06869     112.60940        3.77157   -5455.76558     597.84330
      5460.0000    -5564.71209   -5450.19432     114.51777        3.78147   -5454.51756     602.59674
      5470.0000    -5564.64310   -5453.33254     111.31055        3.79620   -5452.66191     606.43830
      5480.0000    -5563.63482   -5452.89214     110.74268        3.79075   -5453.34831     605.57277
      5490.0000    -5565.96076   -5457.08785     108.87291        3.78290   -5454.33774     601.68609
      5500.0000    -5564.66128   -5454.13361     110.52766        3.76046   -5457.16667     595.17013
      5510.0000    -5563.40114   -5456.64046     106.76068        3.75908   -5457.33991     595.65312
      5520.0000    -5569.64483   -5462.59778     107.04705        3.76160   -5457.02208     594.74701
      5530.0000    -5570.60493   -5459.26390     111.34103        3.73744   -5460.06768     589.60570
      5540.0000    -5564.83341   -5452.14799     112.68542        3.78111   -5454.56396     601.21609
      5550.0000    -5562.16053   -5456.19925     105.96128        3.78087   -5454.59362     599.84546
      5560.0000    -5562.27580   -5451.72904     110.54676        3.78661   -5453.87053     603.64824
      5570.0000    -5565.06976   -5454.44562     110.62413        3.79225   -5453.15900     605.50638
      5580.0000    -5562.39983   -5451.69433     110.70550        3.79259   -5453.11608     605.69504
      5590.0000    -5564.74454   -5454.73726     110.00728        3.77776   -5454.98567     602.58145
      5600.0000    -5559.77137   -5445.69073     114.08063        3.79294   -5453.07272     603.51970
      5610.0000    -5566.27247   -5455.61412     110.65834        3.80258   -5451.85692     605.05388
      5620.0000    -5562.79159   -5451.81645     110.97514        3.77954   -5454.76065     599.38330
      5630.0000    -5565.38189   -5455.97314     109.40875        3.77983   -5454.72452     599.80600
      5640.0000    -5564.37381   -5456.50826     107.86554        3.72875   -5461.16260     586.33517
      5650.0000    -5570.75105   -5459.13505     111.61600        3.75704   -5457.59663     595.67905
      5660.0000    -5561.31353   -5450.84458     110.46895        3.79103   -5453.31337     604.62120
      5670.0000    -5564.70099   -5455.81836     108.88263        3.75768   -5457.51680     594.46107
      5680.0000    -5563.86704   -5452.91452     110.95252        3.81107   -5450.78692     610.15917
      5690.0000    -5562.81369   -5453.75069     109.06300        3.75900   -5457.35037     592.88105
      5700.0000    -5570.37823   -5459.95870     110.41953        3.80157   -5451.98422     604.21421
      5710.0000    -5563.46698   -5454.92475     108.54223        3.76000   -5457.22352     594.87000
      5720.0000    -5565.99384   -5454.72852     111.26532        3.75574   -5457.76102     593.74721
      5730.0000    -5564.07561   -5452.57081     111.50480        3.75313   -5458.08990     593.89754
      5740.0000    -5566.13056   -5453.95374     112.17682        3.77523   -5455.30472     602.20907
      5750.0000    -5569.52933   -5456.91740     112.61193        3.76509   -5456.58244     600.38964
      5760.0000    -5564.97307   -5453.57846     111.39462        3.77315   -5455.56608     602.51470
      5770.0000    -5564.39591   -5452.92874     111.46717        3.79209   -5453.18010     608.32077
      5780.0000    -5569.99522   -5459.37773     110.61749        3.75279   -5458.13243     596.80782
      5790.0000    -5566.09782   -5452.39414     113.70369        3.76763   -5456.26200     599.33921
      5800.0000    -5566.80525   -5457.72929     109.07595        3.78292   -5454.33547     602.98805
      5810.0000    -5558.42128   -5446.39599     112.02529        3.79546   -5452.75474     605.39037
      5820.0000    -5564.60331   -5453.51009     111.09322        3.83044   -5448.34570     617.48833
      5830.0000    -5567.14286   -5458.29550     108.84736        3.76144   -5457.04310     599.33106
      5840.0000    -5567.84488   -5459.80382     108.04106        3.76937   -5456.04352     602.15737
      5850.0000    -5563.67618   -5455.67126     108.00493        3.74025   -5459.71325     593.72430
      5860.0000    -5571.96322   -5459.41424     112.54898        3.76302   -5456.84385     601.74946
      5870.0000    -5567.37853   -5457.24701     110.13152        3.77036   -5455.91771     605.50467
      5880.0000    -5569.77588   -5459.95025     109.82563        3.74088   -5459.63427     595.92574
      5890.0000    -5567.30278   -5455.37763     111.92515        3.74802   -5458.73448     597.67629
      5900.0000    -5572.13226   -5460.43200     111.70026        3.75896   -5457.35568     601.34422
      5910.0000    -5565.54725   -5456.95461     108.59263        3.76464   -5456.63872     601.90252
      5920.0000    -5564.89110   -5451.53726     113.35384        3.75860   -5457.40105     601.71418
      5930.0000    -5562.88024   -5447.57705     115.30318        3.79119   -5453.29269     608.90194
      5940.0000    -5569.91427   -5460.19584     109.71843        3.78893   -5453.57822     606.41572
      5950.0000    -5569.99931   -5461.80087     108.19844        3.73529   -5460.33905     591.58751
      5960.0000    -5565.46103   -5454.03783     111.42320        3.76279   -5456.87302     600.34219
      5970.0000    -5568.35580   -5458.71539     109.64041        3.75258   -5458.15920     597.39633
      5980.0000    -5569.25658   -5464.74085     104.51573        3.71597   -5462.77305     587.75035
      5990.0000    -5567.88812   -5459.98993     107.89818        3.71693   -5462.65267     587.26204
      6000.0000    -5565.45021   -5454.76711     110.68309        3.75405   -5457.97432     596.66286
      6010.0000    -5555.45340   -5439.89100     115.56240        3.86327   -5444.20860     631.44693
      6020.0000    -5555.31270   -5437.04202     118.27068        3.92444   -5436.49812     646.94374
      6030.0000    -5552.15936   -5434.58721     117.57216        3.92981   -5435.82114     646.36677
      6040.0000    -5552.10941   -5429.31308     122.79632        3.97554   -5430.05767     660.06364
      6050.0000    -5557.66515   -5443.40469     114.26046        3.93573   -5435.07479     651.94238
      6060.0000    -5552.00476   -5436.94834     115.05642        3.91083   -5438.21369     640.18388
      6070.0000    -5550.77807   -5434.32892     116.44915        3.95395   -5432.77938     653.34592
      6080.0000    -5551.24888   -5433.68873     117.56014        3.93946   -5434.60456     650.37172
      6090.0000    -5551.13469   -5431.68492     119.44977        4.00134   -5426.80603     668.18441
      6100.0000    -5555.23015   -5434.92390     120.30625        3.94964   -5433.32241     651.63789
      6110.0000    -5545.93825   -5428.24567     117.69258        3.95036   -5433.23144     649.01855
      6120.0000    -5553.47652   -5437.44373     116.03278        3.94305   -5434.15214     650.36888
      6130.0000    -5555.18303   -5440.17018     115.01284        3.89779   -5439.85777     640.69991
      6140.0000    -5555.06766   -5434.64393     120.42373        3.92797   -5436.05336     648.63579
      6150.0000    -5547.15664   -5429.75272     117.40392        3.94995   -5433.28253     652.07142
      6160.0000    -5553.23423   -5433.56335     119.67088        3.96268   -5431.67854     655.97573
      6170.0000    -5556.84885   -5433.78340     123.06544        3.94245   -5434.22825     649.35532
      6180.0000    -5551.11913   -5436.34778     114.77135        3.94321   -5434.13270     647.59166
      6190.0000    -5552.12903   -5433.95294     118.17610        3.91859   -5437.23503     642.11452
      6200.0000    -5555.09057   -5437.53818     117.55239        3.93637   -5434.99424     650.99898
      6210.0000    -5557.82578   -5440.04210     117.78368        3.94214   -5434.26712     648.30946
      6220.0000    -5548.18308   -5428.26975     119.91333        3.95118   -5433.12825     652.50160
      6230.0000    -5552.95757   -5434.74707     118.21050        3.97726   -5429.84066     657.12507
      6240.0000    -5558.97190   -5440.59896     118.37295        3.92226   -5436.77245     644.30864
      6250.0000    -5551.27169   -5432.33181     118.93988        3.93437   -5435.24657     649.71693
      6260.0000    -5558.37854   -5439.26327     119.11527        3.94634   -5433.73855     656.47155
      6270.0000    -5552.35060   -5433.14810     119.20250        3.93275   -5435.45124     650.15891
      6280.0000    -5548.59365   -5428.86589     119.72776        3.95744   -5432.33906     654.34208
      6290.0000    -5556.44451   -5436.54393     119.90058        3.96442   -5431.45920     654.01263
      6300.0000    -5553.59878   -5437.32129     116.27749        3.95487   -5432.66282     651.13682
      6310.0000    -5556.05986   -5434.83194     121.22792        3.92102   -5436.92962     642.31051
      6320.0000    -5555.62275   -5436.22765     119.39509        3.94644   -5433.72521     648.32116
      6330.0000    -5557.92679   -5440.38641     117.54038        3.93348   -5435.35863     644.73877
      6340.0000    -5552.82246   -5431.09673     121.72574        3.90543   -5438.89393     638.65538
      6350.0000    -5551.69237   -5432.82143     118.87094        3.97396   -5430.25651     655.66083
      6360.0000    -5548.97904   -5428.30267     120.67637        3.97078   -5430.65755     654.58267
      6370.0000    -5552.13270   -5436.96066     115.17204        3.95982   -5432.03941     654.67488
      6380.0000    -5551.19023   -5431.41715     119.77308        3.92226   -5436.77362     644.06723
      6390.0000    -5550.46020   -5433.29550     117.16470        3.92618   -5436.27911     641.87822
      6400.0000    -5554.35622   -5438.92212     115.43410        3.93912   -5434.64863     647.47710
      6410.0000    -5555.84178   -5434.44970     121.39208        3.91941   -5437.13255     642.77039
      6420.0000    -5555.01989   -5435.52746     119.49242        3.93667   -5434.95722     649.50809
      6430.0000    -5548.79793   -5431.07324     117.72469        3.97318   -5430.35539     654.93099
      6440.0000    -5550.75582   -5435.41604     115.33978        3.97003   -5430.75161     655.94397
