 ## Time[ps]  Epot[eV]  Etot[eV]  Ekin[eV]  <Edelta>  <Etot>  <T[K]>
       250.0000    -5613.45894   -5549.31014      64.14881        3.03392   -5548.73870     347.96509
       260.0000    -5612.58805   -5548.74402      63.84402        3.03117   -5549.08508     347.81054
       270.0000    -5611.14194   -5545.80058      65.34135        3.04049   -5547.90990     350.61421
       280.0000    -5612.30016   -5546.31809      65.98207        3.05341   -5546.28178     355.04412
       290.0000    -5612.79975   -5549.57091      63.22885        3.04400   -5547.46819     351.65831
       300.0000    -5611.57839   -5545.81138      65.76701        3.04583   -5547.23686     352.39953
       310.0000    -5612.28538   -5548.18921      64.09617        3.04147   -5547.78670     351.06657
       320.0000    -5614.98353   -5550.60105      64.38248        3.03490   -5548.61511     348.36085
       330.0000    -5612.65564   -5548.03839      64.61725        3.03937   -5548.05168     350.35519
       340.0000    -5612.19770   -5548.56917      63.62853        3.03658   -5548.40333     349.38159
       350.0000    -5614.42350   -5550.84517      63.57833        3.04040   -5547.92137     350.92061
       360.0000    -5612.65149   -5548.45659      64.19490        3.02949   -5549.29623     346.85809
       370.0000    -5613.20802   -5549.70255      63.50546        3.03594   -5548.48389     349.21872
       380.0000    -5616.15550   -5549.79110      66.36440        3.03828   -5548.18902     349.87469
       390.0000    -5611.84018   -5547.36703      64.47316        3.03669   -5548.38889     350.05852
       400.0000    -5612.49360   -5546.16940      66.32420        3.04402   -5547.46512     352.17256
       410.0000    -5612.42385   -5549.39794      63.02591        3.04028   -5547.93675     350.17009
       420.0000    -5611.87331   -5548.70723      63.16609        3.02668   -5549.65039     346.03273
       430.0000    -5611.33835   -5548.78584      62.55251        3.03538   -5548.55487     349.50078
       440.0000    -5615.40858   -5551.42666      63.98192        3.01840   -5550.69433     344.47439
       450.0000    -5613.51451   -5550.04839      63.46612        3.03256   -5548.90990     348.93918
       460.0000    -5613.56461   -5550.51921      63.04540        3.02853   -5549.41801     347.50063
       470.0000    -5612.03454   -5549.53440      62.50014        3.03463   -5548.64907     349.75502
       480.0000    -5610.03782   -5544.51588      65.52194        3.04681   -5547.11386     353.75768
       490.0000    -5612.68498   -5548.60924      64.07574        3.06580   -5544.72015     360.15619
       500.0000    -5612.44837   -5548.76938      63.67899        3.04561   -5547.26487     353.86812
       510.0000    -5613.02034   -5548.26118      64.75916        3.03083   -5549.12836     349.06164
       520.0000    -5611.48473   -5547.52898      63.95575        3.03662   -5548.39811     350.58880
       530.0000    -5611.58828   -5546.87555      64.71273        3.05100   -5546.58612     355.23915
       540.0000    -5614.78710   -5548.16837      66.61873        3.04436   -5547.42206     352.96896
       550.0000    -5613.42623   -5549.43556      63.99067        3.04703   -5547.08610     353.66879
       560.0000    -5611.06701   -5547.90880      63.15821        3.02978   -5549.25992     348.30661
       570.0000    -5612.50344   -5547.71293      64.79051        3.03265   -5548.89896     349.64662
       580.0000    -5613.35439   -5549.50133      63.85306        3.03899   -5548.09977     351.70300
       590.0000    -5613.32608   -5547.18255      66.14354        3.03010   -5549.21995     348.94173
       600.0000    -5612.30929   -5547.70050      64.60879        3.04566   -5547.25834     354.07114
       610.0000    -5612.71819   -5549.95508      62.76311        3.03127   -5549.07270     349.05274
       620.0000    -5613.41605   -5548.98368      64.43238        3.02611   -5549.72221     347.63267
       630.0000    -5613.01957   -5550.19810      62.82147        3.02107   -5550.35786     346.41416
       640.0000    -5612.74088   -5550.58483      62.15605        3.02917   -5549.33731     348.60140
       650.0000    -5613.32284   -5550.03445      63.28839        3.00747   -5552.07269     341.73763
       660.0000    -5611.59087   -5550.15033      61.44054        3.01221   -5551.47416     343.32886
       670.0000    -5612.73116   -5547.57140      65.15976        3.03015   -5549.21371     349.82884
       680.0000    -5613.55288   -5548.65312      64.89976        3.02437   -5549.94238     347.82067
       690.0000    -5614.09789   -5547.40792      66.68997        3.04007   -5547.96272     353.21279
       700.0000    -5613.87523   -5546.85347      67.02175        3.05781   -5545.72784     359.06831
       710.0000    -5612.06490   -5549.97889      62.08601        3.02927   -5549.32477     349.44218
       720.0000    -5613.01175   -5550.41397      62.59778        3.00363   -5552.55666     341.17346
       730.0000    -5615.20267   -5551.90544      63.29723        3.00035   -5552.96935     340.39594
       740.0000    -5613.27906   -5549.41535      63.86371        3.02579   -5549.76289     348.49043
       750.0000    -5610.27869   -5544.95508      65.32361        3.03273   -5548.88773     350.97663
       760.0000    -5608.04553   -5544.69923      63.34630        3.03970   -5548.01026     352.53586
       770.0000    -5612.48683   -5549.26554      63.22129        3.03322   -5548.82626     350.86796
       780.0000    -5612.69408   -5547.59860      65.09549        3.02798   -5549.48757     348.76600
       790.0000    -5612.67487   -5549.12428      63.55059        3.03124   -5549.07644     350.10670
       800.0000    -5613.97259   -5549.61822      64.35437        3.02875   -5549.38951     349.43251
       810.0000    -5613.74533   -5549.01624      64.72910        3.02687   -5549.62670     348.73429
       820.0000    -5612.72012   -5548.95286      63.76726        3.04419   -5547.44361     354.55057
       830.0000    -5612.85849   -5549.68999      63.16850        3.04639   -5547.16618     354.76792
       840.0000    -5612.33411   -5548.08233      64.25178        3.02722   -5549.58260     349.04797
       850.0000    -5613.83546   -5549.41393      64.42153        3.05025   -5546.67965     356.31738
       860.0000    -5613.06324   -5552.47793      60.58531        3.02934   -5549.31545     349.97111
       870.0000    -5614.42682   -5550.44404      63.98278        3.01702   -5550.86855     345.97657
       880.0000    -5614.59612   -5551.10079      63.49533        3.02328   -5550.07920     347.58405
       890.0000    -5613.04949   -5548.82140      64.22809        3.02485   -5549.88186     347.41673
       900.0000    -5611.66528   -5547.85327      63.81201        3.03039   -5549.18323     349.77333
       910.0000    -5610.16468   -5547.85713      62.30754        3.03607   -5548.46768     351.51751
       920.0000    -5613.87399   -5552.06543      61.80856        3.03534   -5548.55934     351.82224
       930.0000    -5613.16628   -5549.98577      63.18051        3.01517   -5551.10107     344.92854
       940.0000    -5613.85281   -5550.87712      62.97569        3.01003   -5551.74885     342.70413
       950.0000    -5614.07294   -5550.78995      63.28299        3.02171   -5550.27781     347.21625
       960.0000    -5613.68254   -5549.39859      64.28396        3.03092   -5549.11615     350.05157
       970.0000    -5614.40846   -5550.10804      64.30042        3.03160   -5549.03051     350.04845
       980.0000    -5610.58569   -5548.46966      62.11603        3.03543   -5548.54750     351.27088
       990.0000    -5613.73462   -5552.01034      61.72428        3.01656   -5550.92656     344.71904
      1000.0000    -5611.53304   -5549.22517      62.30787        3.01834   -5550.70153     345.84479
      1010.0000    -5604.09080   -5530.27375      73.81704        3.11602   -5538.39034     378.15317
      1020.0000    -5604.53694   -5532.43414      72.10279        3.19366   -5528.60454     401.85810
      1030.0000    -5605.14956   -5531.96373      73.18583        3.18126   -5530.16729     398.24649
      1040.0000    -5605.03633   -5529.87695      75.15938        3.17148   -5531.40097     394.85247
      1050.0000    -5603.25090   -5532.74226      70.50865        3.19587   -5528.32685     402.87327
      1060.0000    -5601.52387   -5529.29750      72.22637        3.17870   -5530.49060     397.10942
      1070.0000    -5600.30430   -5526.67288      73.63142        3.19524   -5528.40562     402.85204
      1080.0000    -5601.58581   -5531.19258      70.39322        3.19019   -5529.04172     401.15141
      1090.0000    -5601.19738   -5528.06377      73.13361        3.18661   -5529.49348     399.87003
      1100.0000    -5603.53131   -5530.45289      73.07842        3.17588   -5530.84547     395.51395
      1110.0000    -5600.96109   -5528.63006      72.33104        3.18064   -5530.24575     397.58621
      1120.0000    -5599.57872   -5529.67229      69.90643        3.19322   -5528.66023     402.61102
      1130.0000    -5604.29752   -5532.33489      71.96262        3.17084   -5531.48049     395.00947
      1140.0000    -5601.78439   -5528.01526      73.76913        3.17162   -5531.38266     395.65260
      1150.0000    -5604.25035   -5532.78841      71.46195        3.20445   -5527.24435     405.23990
      1160.0000    -5600.63455   -5528.51185      72.12270        3.16832   -5531.79899     393.76281
      1170.0000    -5600.20494   -5527.64224      72.56269        3.20110   -5527.66736     404.34358
      1180.0000    -5603.05380   -5526.71199      76.34181        3.19977   -5527.83535     403.53009
      1190.0000    -5601.76139   -5529.60928      72.15212        3.20435   -5527.25796     405.23052
      1200.0000    -5599.84792   -5528.27782      71.57010        3.18462   -5529.74389     399.47883
      1210.0000    -5600.75487   -5527.40014      73.35474        3.18957   -5529.12051     399.99843
      1220.0000    -5602.33986   -5528.58385      73.75601        3.19682   -5528.20702     402.94790
      1230.0000    -5604.31467   -5529.66477      74.64990        3.18381   -5529.84653     398.42773
      1240.0000    -5605.56814   -5531.97820      73.58994        3.18278   -5529.97658     398.60306
      1250.0000    -5601.72320   -5527.48040      74.24280        3.18114   -5530.18314     398.52695
      1260.0000    -5602.28201   -5528.17163      74.11038        3.19698   -5528.18671     402.52606
      1270.0000    -5603.20160   -5529.89821      73.30339        3.20105   -5527.67314     404.61140
      1280.0000    -5603.33805   -5530.59515      72.74290        3.18072   -5530.23593     397.54325
      1290.0000    -5604.80961   -5529.50457      75.30503        3.18346   -5529.89022     399.59875
      1300.0000    -5605.24881   -5532.47908      72.76972        3.16957   -5531.64151     394.61809
      1310.0000    -5603.49745   -5528.90269      74.59476        3.18040   -5530.27609     398.43399
      1320.0000    -5601.70306   -5526.90511      74.79795        3.19046   -5529.00883     401.67960
      1330.0000    -5600.12006   -5526.45849      73.66157        3.20157   -5527.60839     404.93280
      1340.0000    -5603.44619   -5526.34175      77.10443        3.20287   -5527.44409     404.29957
      1350.0000    -5602.88416   -5531.33793      71.54623        3.19267   -5528.72939     401.24926
      1360.0000    -5604.90067   -5529.35927      75.54140        3.17459   -5531.00826     395.90086
      1370.0000    -5602.61478   -5528.46054      74.15424        3.20111   -5527.66628     404.52566
      1380.0000    -5602.69809   -5530.57027      72.12782        3.18275   -5529.97979     398.87023
      1390.0000    -5601.94192   -5528.27066      73.67127        3.17522   -5530.92877     396.63557
      1400.0000    -5608.24522   -5534.15959      74.08563        3.17363   -5531.12908     396.50257
      1410.0000    -5604.90532   -5532.63483      72.27049        3.16044   -5532.79190     391.62703
      1420.0000    -5602.28814   -5529.72243      72.56571        3.17828   -5530.54332     397.60544
      1430.0000    -5602.54084   -5529.24364      73.29720        3.18523   -5529.66755     399.31164
      1440.0000    -5602.22854   -5529.61482      72.61373        3.19430   -5528.52435     402.49345
      1450.0000    -5603.00454   -5530.27733      72.72721        3.17847   -5530.51929     398.62827
      1460.0000    -5601.91336   -5532.08885      69.82450        3.18174   -5530.10676     399.13541
      1470.0000    -5604.01414   -5533.01334      71.00080        3.16052   -5532.78202     392.84229
      1480.0000    -5605.99166   -5534.99025      71.00141        3.16960   -5531.63717     395.94094
      1490.0000    -5603.68985   -5531.93974      71.75011        3.14459   -5534.78986     388.23817
      1500.0000    -5602.81301   -5530.15790      72.65512        3.19479   -5528.46301     404.06237
      1510.0000    -5602.31249   -5528.54961      73.76288        3.17030   -5531.54867     396.16528
      1520.0000    -5606.59240   -5530.87329      75.71912        3.16360   -5532.39342     393.40448
      1530.0000    -5602.32070   -5530.15689      72.16381        3.17004   -5531.58202     396.73629
      1540.0000    -5601.75501   -5531.64582      70.10920        3.17945   -5530.39539     399.59018
      1550.0000    -5603.85204   -5531.99353      71.85851        3.15608   -5533.34179     392.47416
      1560.0000    -5603.68212   -5529.99408      73.68804        3.17690   -5530.71772     398.95685
      1570.0000    -5603.19710   -5530.92229      72.27481        3.18249   -5530.01322     400.84866
      1580.0000    -5606.69890   -5533.46290      73.23600        3.16267   -5532.51100     394.84530
      1590.0000    -5604.94141   -5530.62988      74.31153        3.16950   -5531.64964     395.66231
      1600.0000    -5606.14103   -5534.10407      72.03696        3.17323   -5531.18002     397.92270
      1610.0000    -5600.46545   -5530.26947      70.19598        3.17791   -5530.58997     399.53199
      1620.0000    -5605.95343   -5533.07640      72.87702        3.17044   -5531.53175     397.27049
      1630.0000    -5604.85020   -5531.11000      73.74020        3.19034   -5529.02382     403.28795
      1640.0000    -5602.86848   -5526.99726      75.87122        3.19471   -5528.47248     404.67471
      1650.0000    -5602.41679   -5525.04424      77.37255        3.19443   -5528.50781     404.39439
      1660.0000    -5604.75690   -5530.23130      74.52561        3.19792   -5528.06738     405.50697
      1670.0000    -5605.36383   -5533.24410      72.11973        3.17455   -5531.01367     398.90964
      1680.0000    -5602.91568   -5532.39404      70.52164        3.19538   -5528.38773     404.94215
      1690.0000    -5606.77094   -5532.77055      74.00039        3.16293   -5532.47794     395.01652
      1700.0000    -5607.21866   -5528.99469      78.22397        3.18308   -5529.93784     402.04709
      1710.0000    -5603.62266   -5531.40425      72.21840        3.17880   -5530.47745     402.31216
      1720.0000    -5604.64251   -5531.98960      72.65291        3.17470   -5530.99407     400.93414
      1730.0000    -5605.45966   -5532.16618      73.29348        3.16478   -5532.24492     397.93900
      1740.0000    -5604.45655   -5531.54309      72.91346        3.17117   -5531.43894     399.58337
      1750.0000    -5602.16375   -5527.31872      74.84504        3.16829   -5531.80248     398.75687
      1760.0000    -5602.02251   -5529.17259      72.84992        3.18663   -5529.49117     404.50778
      1770.0000    -5605.61358   -5534.30158      71.31200        3.16481   -5532.24155     397.16569
      1780.0000    -5604.99264   -5531.97109      73.02155        3.16327   -5532.43557     397.16038
      1790.0000    -5603.21466   -5529.15541      74.05925        3.16990   -5531.59993     398.40123
      1800.0000    -5602.71743   -5529.56512      73.15231        3.18356   -5529.87827     403.76871
      1810.0000    -5603.99022   -5531.29573      72.69449        3.18686   -5529.46242     404.57215
      1820.0000    -5603.06402   -5529.45024      73.61378        3.15694   -5533.23340     395.09067
      1830.0000    -5602.85978   -5528.36837      74.49141        3.19742   -5528.13054     407.88660
      1840.0000    -5606.45070   -5533.65358      72.79711        3.17349   -5531.14659     400.02513
      1850.0000    -5605.41126   -5534.46178      70.94948        3.14376   -5534.89418     390.38233
      1860.0000    -5603.49685   -5528.03256      75.46429        3.18487   -5529.71223     403.53719
      1870.0000    -5605.93419   -5533.47745      72.45674        3.18624   -5529.53999     404.03163
      1880.0000    -5601.00946   -5527.90408      73.10537        3.18007   -5530.31782     402.63085
      1890.0000    -5603.97770   -5531.36910      72.60860        3.17936   -5530.40685     401.98224
      1900.0000    -5602.75162   -5531.15301      71.59860        3.16400   -5532.34284     396.93870
      1910.0000    -5601.94200   -5526.98746      74.95454        3.18737   -5529.39774     403.69389
      1920.0000    -5602.45918   -5529.54010      72.91909        3.19276   -5528.71842     405.99308
      1930.0000    -5606.11489   -5531.78239      74.33250        3.17004   -5531.58141     398.59409
      1940.0000    -5604.54320   -5532.54156      72.00163        3.14647   -5534.55238     391.60151
      1950.0000    -5606.34975   -5535.29315      71.05660        3.16703   -5531.96124     397.95331
      1960.0000    -5603.08408   -5528.34046      74.74362        3.18561   -5529.61961     403.15843
      1970.0000    -5602.78391   -5531.72707      71.05684        3.17076   -5531.49144     398.44771
      1980.0000    -5605.01149   -5531.91962      73.09188        3.16915   -5531.69362     398.18224
      1990.0000    -5603.92281   -5532.28749      71.63533        3.15122   -5533.95342     392.52220
      2000.0000    -5603.91687   -5532.56524      71.35163        3.15806   -5533.09210     394.43079
      2010.0000    -5593.19958   -5513.81860      79.38098        3.25953   -5520.30310     426.39771
      2020.0000    -5594.70113   -5513.43357      81.26756        3.31725   -5513.02738     445.16145
      2030.0000    -5597.35379   -5514.99796      82.35584        3.31290   -5513.57569     443.36442
      2040.0000    -5594.86845   -5512.58770      82.28074        3.32325   -5512.27093     446.71412
      2050.0000    -5595.72160   -5515.50726      80.21435        3.30917   -5514.04643     442.15982
      2060.0000    -5591.92217   -5510.57690      81.34527        3.31635   -5513.14134     444.98493
      2070.0000    -5594.58463   -5515.12528      79.45936        3.31004   -5513.93657     442.08841
      2080.0000    -5590.60604   -5509.50213      81.10391        3.31080   -5513.84062     442.77200
      2090.0000    -5592.71496   -5513.87489      78.84007        3.32859   -5511.59862     448.12637
      2100.0000    -5593.87338   -5514.38117      79.49221        3.31033   -5513.90001     442.93077
      2110.0000    -5593.36657   -5509.41028      83.95628        3.32195   -5512.43521     446.54183
      2120.0000    -5594.81552   -5511.67839      83.13713        3.33830   -5510.37463     451.40906
      2130.0000    -5592.09403   -5508.29901      83.79502        3.31904   -5512.80213     444.32261
      2140.0000    -5593.16385   -5513.37210      79.79175        3.30973   -5513.97499     442.89839
      2150.0000    -5592.35992   -5510.25215      82.10777        3.33718   -5510.51632     451.02555
      2160.0000    -5594.99539   -5511.60640      83.38899        3.33234   -5511.12532     449.73532
      2170.0000    -5595.58897   -5512.56060      83.02837        3.32452   -5512.11139     448.00257
      2180.0000    -5595.69041   -5512.49908      83.19133        3.33112   -5511.27967     448.98541
      2190.0000    -5593.06952   -5510.34359      82.72593        3.30701   -5514.31887     442.19073
      2200.0000    -5593.30500   -5510.32789      82.97711        3.35068   -5508.81434     455.58981
      2210.0000    -5593.86997   -5512.26203      81.60794        3.32921   -5511.52027     448.44855
      2220.0000    -5588.63028   -5503.18831      85.44197        3.37227   -5506.09304     461.50982
      2230.0000    -5591.46100   -5508.71607      82.74493        3.35270   -5508.55982     455.58223
      2240.0000    -5596.19498   -5515.24600      80.94898        3.32031   -5512.64188     445.85533
      2250.0000    -5592.00374   -5510.35869      81.64506        3.34079   -5510.06032     452.14818
      2260.0000    -5592.96881   -5510.17942      82.78939        3.34142   -5509.98127     452.57835
      2270.0000    -5594.17629   -5510.05043      84.12586        3.34419   -5509.63164     453.40626
      2280.0000    -5591.89749   -5512.49466      79.40283        3.34549   -5509.46874     453.68033
      2290.0000    -5594.77610   -5509.92813      84.84797        3.33655   -5510.59463     450.78460
      2300.0000    -5595.86351   -5512.74734      83.11617        3.33808   -5510.40286     450.04285
      2310.0000    -5592.22207   -5509.06885      83.15322        3.32355   -5512.23359     445.38745
      2320.0000    -5596.41625   -5515.27051      81.14573        3.31233   -5513.64815     443.28862
      2330.0000    -5590.10839   -5508.45763      81.65076        3.36228   -5507.35207     456.95898
      2340.0000    -5590.18277   -5507.42676      82.75600        3.36579   -5506.90972     458.70377
      2350.0000    -5594.00798   -5512.01695      81.99102        3.34410   -5509.64306     451.91381
      2360.0000    -5590.74722   -5507.05320      83.69402        3.35764   -5507.93717     457.02656
      2370.0000    -5594.23532   -5508.05155      86.18377        3.33928   -5510.25172     450.26629
      2380.0000    -5594.59332   -5511.21712      83.37620        3.34712   -5509.26341     453.15337
      2390.0000    -5593.33375   -5512.56923      80.76453        3.32842   -5511.62013     447.47782
      2400.0000    -5591.92831   -5509.16292      82.76539        3.33337   -5510.99628     449.33144
      2410.0000    -5592.76766   -5509.28842      83.47924        3.33615   -5510.64579     449.71196
      2420.0000    -5594.10889   -5510.37281      83.73608        3.34671   -5509.31514     453.52934
      2430.0000    -5592.73989   -5510.86970      81.87019        3.33311   -5511.02888     448.13143
      2440.0000    -5589.84455   -5506.61904      83.22551        3.35852   -5507.82605     455.88846
      2450.0000    -5592.04720   -5506.29937      85.74783        3.37307   -5505.99288     460.36300
      2460.0000    -5591.26966   -5509.50137      81.76829        3.34719   -5509.25466     451.23646
      2470.0000    -5593.09435   -5509.33652      83.75783        3.34287   -5509.79896     449.78443
      2480.0000    -5592.51170   -5512.42765      80.08405        3.31683   -5513.08095     442.62591
      2490.0000    -5593.13734   -5510.92767      82.20967        3.30163   -5514.99627     439.77231
      2500.0000    -5595.62321   -5510.99133      84.63188        3.34541   -5509.47800     454.61559
      2510.0000    -5592.08500   -5508.50805      83.57695        3.33094   -5511.30214     449.91106
      2520.0000    -5593.78296   -5513.78626      79.99670        3.33720   -5510.51382     451.74712
      2530.0000    -5596.30803   -5512.23395      84.07407        3.31838   -5512.88589     446.63546
      2540.0000    -5594.84180   -5513.60230      81.23950        3.32607   -5511.91632     448.27953
      2550.0000    -5594.07991   -5512.35666      81.72324        3.31815   -5512.91490     445.94706
      2560.0000    -5592.54985   -5510.88946      81.66039        3.30551   -5514.50772     441.22259
      2570.0000    -5590.13856   -5508.13514      82.00343        3.35009   -5508.88804     455.59324
      2580.0000    -5593.57900   -5509.94838      83.63061        3.35507   -5508.26121     456.87497
      2590.0000    -5593.58655   -5510.59036      82.99620        3.32753   -5511.73262     449.76883
      2600.0000    -5592.68483   -5510.21091      82.47392        3.33218   -5511.14637     450.45396
      2610.0000    -5594.61251   -5512.26033      82.35219        3.34774   -5509.18423     455.89084
      2620.0000    -5595.82681   -5515.38792      80.43889        3.31741   -5513.00786     448.71797
      2630.0000    -5597.04900   -5513.87584      83.17316        3.29496   -5515.83731     440.44760
      2640.0000    -5597.11691   -5514.10435      83.01256        3.31190   -5513.70198     447.36975
      2650.0000    -5592.27181   -5506.97100      85.30081        3.32944   -5511.49090     451.70394
      2660.0000    -5598.38805   -5515.76966      82.61839        3.32739   -5511.74925     449.97497
      2670.0000    -5595.41101   -5512.38556      83.02545        3.31564   -5513.23052     447.08736
      2680.0000    -5595.25191   -5511.23355      84.01836        3.31775   -5512.96526     447.46767
      2690.0000    -5593.73974   -5510.04111      83.69863        3.32253   -5512.36254     449.44276
      2700.0000    -5592.29197   -5510.18375      82.10822        3.33871   -5510.32290     453.63587
      2710.0000    -5591.86403   -5508.04499      83.81905        3.32399   -5512.17817     449.42649
      2720.0000    -5595.12776   -5513.59188      81.53589        3.33939   -5510.23780     454.73918
      2730.0000    -5591.36580   -5508.41018      82.95562        3.36396   -5507.14021     461.08306
      2740.0000    -5592.20266   -5507.34223      84.86043        3.36114   -5507.49654     459.06364
      2750.0000    -5595.80263   -5511.60473      84.19791        3.34783   -5509.17331     456.59182
      2760.0000    -5594.04395   -5507.70373      86.34022        3.34999   -5508.90087     456.28477
      2770.0000    -5590.56300   -5509.10593      81.45707        3.35085   -5508.79303     457.25598
      2780.0000    -5594.87590   -5511.39174      83.48417        3.33741   -5510.48718     451.54302
      2790.0000    -5595.31869   -5514.23538      81.08331        3.29195   -5516.21658     438.79586
      2800.0000    -5595.48899   -5515.39886      80.09013        3.30272   -5514.85886     442.10638
      2810.0000    -5594.88251   -5511.32709      83.55542        3.31512   -5513.29617     446.37046
      2820.0000    -5593.16942   -5509.97064      83.19878        3.35321   -5508.49603     457.68913
      2830.0000    -5594.09926   -5508.62203      85.47723        3.33771   -5510.44944     453.64372
      2840.0000    -5592.62709   -5509.78198      82.84512        3.34596   -5509.40889     455.48637
      2850.0000    -5592.49040   -5508.53985      83.95055        3.34898   -5509.02837     456.40087
      2860.0000    -5594.31016   -5514.14428      80.16588        3.31702   -5513.05618     446.31370
      2870.0000    -5593.18755   -5507.24080      85.94675        3.34095   -5510.04091     452.86014
      2880.0000    -5594.32500   -5512.99233      81.33267        3.35052   -5508.83421     456.22209
      2890.0000    -5593.38331   -5511.83120      81.55211        3.33073   -5511.32898     452.09705
      2900.0000    -5595.56546   -5515.62043      79.94503        3.32502   -5512.04867     450.99310
      2910.0000    -5594.44707   -5511.87023      82.57683        3.33845   -5510.35526     455.19231
      2920.0000    -5592.21592   -5508.15663      84.05929        3.33386   -5510.93427     453.38214
      2930.0000    -5591.95508   -5512.77388      79.18120        3.32004   -5512.67613     449.38811
      2940.0000    -5592.53104   -5508.48073      84.05031        3.32683   -5511.82039     451.48893
      2950.0000    -5596.91231   -5513.61909      83.29321        3.34641   -5509.35293     458.38339
      2960.0000    -5595.25414   -5513.38633      81.86781        3.31304   -5513.55898     449.43691
      2970.0000    -5595.21333   -5512.46675      82.74658        3.30605   -5514.43924     446.79985
      2980.0000    -5595.98681   -5512.46208      83.52474        3.32584   -5511.94495     453.37525
      2990.0000    -5595.28509   -5511.94344      83.34164        3.32867   -5511.58857     454.12596
      3000.0000    -5593.11757   -5510.73940      82.37818        3.33857   -5510.34014     457.20250
      3010.0000    -5583.19532   -5491.79396      91.40136        3.43693   -5497.94345     486.97408
      3020.0000    -5580.44593   -5489.75229      90.69364        3.49965   -5490.03807     505.51610
      3030.0000    -5581.96384   -5491.49166      90.47219        3.49366   -5490.79370     503.06218
      3040.0000    -5583.29590   -5493.47911      89.81680        3.48131   -5492.34954     498.76251
      3050.0000    -5582.82553   -5487.36686      95.45867        3.48285   -5492.15627     500.34826
      3060.0000    -5581.75398   -5488.30221      93.45177        3.51155   -5488.53852     509.26631
      3070.0000    -5586.40668   -5494.84993      91.55675        3.48292   -5492.14654     500.90388
      3080.0000    -5585.51184   -5492.15679      93.35504        3.44391   -5497.06429     490.24896
      3090.0000    -5586.21639   -5496.07587      90.14051        3.46556   -5494.33552     496.72608
      3100.0000    -5582.51150   -5486.76685      95.74465        3.51160   -5488.53250     509.61607
      3110.0000    -5582.43249   -5489.31411      93.11838        3.50872   -5488.89512     509.86050
      3120.0000    -5581.67681   -5491.44481      90.23200        3.46869   -5493.94081     498.98202
      3130.0000    -5585.00320   -5494.21784      90.78536        3.46943   -5493.84741     499.66048
      3140.0000    -5586.38675   -5495.98509      90.40166        3.44705   -5496.66743     492.93522
      3150.0000    -5587.76816   -5496.35008      91.41808        3.43943   -5497.62853     491.01563
      3160.0000    -5585.68311   -5493.13770      92.54541        3.48541   -5491.83369     503.72778
      3170.0000    -5585.67426   -5494.84947      90.82479        3.45834   -5495.24510     494.34400
      3180.0000    -5587.90691   -5497.31317      90.59374        3.47254   -5493.45522     500.05233
      3190.0000    -5586.48807   -5494.59871      91.88937        3.44954   -5496.35372     493.69449
      3200.0000    -5586.00114   -5498.09620      87.90494        3.45293   -5495.92690     493.98536
      3210.0000    -5583.74951   -5491.02144      92.72807        3.46276   -5494.68818     497.03122
      3220.0000    -5587.06101   -5492.79887      94.26213        3.49780   -5490.27169     507.59528
      3230.0000    -5582.33798   -5490.69089      91.64708        3.48642   -5491.70520     504.58792
      3240.0000    -5582.93810   -5490.27325      92.66486        3.49763   -5490.29289     506.65201
      3250.0000    -5581.15546   -5489.74409      91.41137        3.50720   -5489.08658     510.12734
