 ## Time[ps]  Epot[eV]  Etot[eV]  Ekin[eV]  <Edelta>  <Etot>  <T[K]>
     12000.0000    -5895.73442   -5786.50008     109.23434        3.71642   -5783.45690     601.76670
     12100.0000    -5893.44150   -5782.35660     111.08490        3.70624   -5784.74032     598.19531
     12200.0000    -5891.59698   -5782.89876     108.69822        3.70552   -5784.83006     597.96540
     12300.0000    -5894.67041   -5783.47000     111.20041        3.70886   -5784.40988     597.72821
     12400.0000    -5895.86410   -5786.09698     109.76712        3.72070   -5782.91717     599.66149
     12500.0000    -5894.41926   -5782.09602     112.32324        3.71602   -5783.50694     598.58481
     12600.0000    -5889.14627   -5771.20614     117.94013        3.74199   -5780.23371     606.51867
     12700.0000    -5900.59463   -5792.68704     107.90759        3.70886   -5784.40929     597.60051
     12800.0000    -5895.56302   -5786.66430     108.89872        3.70858   -5784.44445     598.97807
     12900.0000    -5897.47874   -5785.84123     111.63751        3.70519   -5784.87257     597.81416
     13000.0000    -5893.80388   -5780.46255     113.34133        3.70679   -5784.67097     599.58823
     13100.0000    -5892.35918   -5782.17221     110.18697        3.71690   -5783.39696     601.26913
     13200.0000    -5894.45916   -5782.15012     112.30904        3.71579   -5783.53613     602.28397
     13300.0000    -5892.21913   -5783.75830     108.46083        3.70772   -5784.55314     597.97008
     13400.0000    -5888.67288   -5776.13035     112.54253        3.72739   -5782.07482     600.00717
     13500.0000    -5894.00401   -5784.59375     109.41026        3.72228   -5782.71780     598.67146
     13600.0000    -5892.16626   -5782.14933     110.01693        3.73319   -5781.34327     605.56491
     13700.0000    -5888.88601   -5780.82109     108.06491        3.73027   -5781.71062     603.43943
     13800.0000    -5886.43197   -5774.06490     112.36707        3.70464   -5784.94111     597.31409
     13900.0000    -5893.77195   -5785.00462     108.76733        3.71167   -5784.05598     598.74435
     14000.0000    -5895.05700   -5786.73174     108.32526        3.72212   -5782.73856     601.22530
     14100.0000    -5892.38694   -5782.27983     110.10711        3.71938   -5783.08399     598.72865
     14200.0000    -5891.42001   -5780.27619     111.14382        3.71889   -5783.14528     600.28554
     14300.0000    -5894.81860   -5783.08597     111.73263        3.72641   -5782.19786     603.70772
     14400.0000    -5887.24360   -5777.69102     109.55258        3.71349   -5783.82575     599.08692
     14500.0000    -5894.03528   -5780.03219     114.00309        3.74180   -5780.25778     604.85562
     14600.0000    -5887.56787   -5778.35301     109.21486        3.73430   -5781.20387     601.33746
     14700.0000    -5891.33468   -5780.39858     110.93610        3.74092   -5780.36946     602.29480
     14800.0000    -5894.03429   -5784.20278     109.83151        3.73673   -5780.89757     601.47549
     14900.0000    -5896.76892   -5789.66731     107.10161        3.74637   -5779.68158     603.26100
     15000.0000    -5893.23185   -5784.19623     109.03562        3.71941   -5783.08017     598.44203
     15100.0000    -5890.58462   -5783.09513     107.48949        3.72361   -5782.55033     599.13013
     15200.0000    -5891.87937   -5779.40953     112.46984        3.72773   -5782.03110     600.93968
     15300.0000    -5888.99536   -5780.26020     108.73516        3.73338   -5781.31957     600.04225
     15400.0000    -5892.98938   -5780.99271     111.99668        3.71576   -5783.54028     597.09504
     15500.0000    -5893.39112   -5780.27428     113.11683        3.73347   -5781.30742     601.34290
     15600.0000    -5890.88785   -5780.28103     110.60682        3.72188   -5782.76811     598.84524
     15700.0000    -5893.36810   -5781.65924     111.70886        3.72662   -5782.17125     598.85474
     15800.0000    -5890.72456   -5780.52828     110.19629        3.73630   -5780.95063     602.77705
     15900.0000    -5889.16343   -5781.78675     107.37668        3.70876   -5784.42231     593.80751
     16000.0000    -5895.61215   -5785.76656     109.84558        3.71854   -5783.18961     596.79467
     16100.0000    -5890.47082   -5781.35884     109.11198        3.71547   -5783.57666     599.22241
     16200.0000    -5896.06280   -5788.72335     107.33945        3.71884   -5783.15224     601.33295
     16300.0000    -5891.58305   -5783.48830     108.09475        3.72228   -5782.71804     601.72506
     16400.0000    -5892.88370   -5783.71256     109.17114        3.72458   -5782.42784     604.05550
     16500.0000    -5894.56964   -5785.00918     109.56046        3.71083   -5784.16145     599.50920
     16600.0000    -5894.43416   -5786.06732     108.36685        3.72004   -5782.99996     600.96697
     16700.0000    -5886.56524   -5778.56468     108.00056        3.72685   -5782.14172     601.03359
     16800.0000    -5893.85304   -5783.73991     110.11314        3.73060   -5781.66952     599.71521
     16900.0000    -5892.42567   -5781.41656     111.00911        3.73958   -5780.53730     605.58288
     17000.0000    -5890.74121   -5777.21945     113.52177        3.68432   -5787.50280     589.51256
     17100.0000    -5891.29650   -5780.14515     111.15135        3.72544   -5782.31979     600.53981
     17200.0000    -5888.47223   -5778.39548     110.07675        3.73349   -5781.30586     600.72844
     17300.0000    -5891.80926   -5782.72987     109.07939        3.72898   -5781.87367     602.47960
     17400.0000    -5893.01496   -5782.41064     110.60432        3.71639   -5783.46117     598.82055
     17500.0000    -5892.31426   -5783.82352     108.49075        3.69961   -5785.57532     596.00107
     17600.0000    -5893.70132   -5784.43964     109.26168        3.69891   -5785.66369     596.52173
     17700.0000    -5891.63329   -5781.43314     110.20015        3.71502   -5783.63279     600.05584
     17800.0000    -5891.70358   -5781.84570     109.85788        3.71259   -5783.93928     599.17279
     17900.0000    -5891.47660   -5783.42963     108.04697        3.69981   -5785.55047     597.59413
     18000.0000    -5892.82526   -5785.36948     107.45578        3.70975   -5784.29811     600.88888
     18100.0000    -5889.69987   -5783.74733     105.95254        3.71467   -5783.67758     601.48559
     18200.0000    -5890.39810   -5782.45960     107.93850        3.70959   -5784.31778     597.93642
     18300.0000    -5896.29296   -5784.63301     111.65994        3.71460   -5783.68679     601.20698
     18400.0000    -5895.38665   -5785.38130     110.00535        3.71972   -5783.04055     602.43980
     18500.0000    -5900.55484   -5791.09795     109.45689        3.72271   -5782.66457     603.18984
     18600.0000    -5896.52317   -5784.28611     112.23706        3.69734   -5785.86226     596.69154
     18700.0000    -5895.90513   -5786.26039     109.64474        3.70946   -5784.33357     601.18558
     18800.0000    -5892.16455   -5779.39658     112.76797        3.71995   -5783.01136     603.34995
     18900.0000    -5896.36697   -5783.16469     113.20228        3.70844   -5784.46229     600.57293
     19000.0000    -5893.78529   -5783.22267     110.56263        3.70554   -5784.82855     599.61632
     19100.0000    -5894.77821   -5784.93217     109.84605        3.71587   -5783.52647     599.99304
     19200.0000    -5897.45517   -5784.84479     112.61038        3.71670   -5783.42101     601.07766
     19300.0000    -5901.25465   -5790.59091     110.66373        3.70456   -5784.95152     598.18905
     19400.0000    -5894.14847   -5784.13818     110.01029        3.69510   -5786.14339     598.37438
     19500.0000    -5897.82617   -5786.72948     111.09669        3.70207   -5785.26535     601.54455
     19600.0000    -5900.15570   -5785.59279     114.56291        3.68743   -5787.11031     597.20016
     19700.0000    -5894.82062   -5788.20879     106.61183        3.71958   -5783.05841     603.89796
     19800.0000    -5898.15633   -5786.51568     111.64066        3.70008   -5785.51581     596.84595
     19900.0000    -5890.91847   -5784.15326     106.76521        3.68516   -5787.39624     595.78006
     20000.0000    -5893.89797   -5785.69231     108.20567        3.70599   -5784.77106     601.31516
     20100.0000    -5894.29196   -5778.76190     115.53006        3.71370   -5783.80020     601.17631
     20200.0000    -5891.71381   -5783.92862     107.78519        3.71243   -5783.95975     601.07382
     20300.0000    -5891.62612   -5779.46744     112.15867        3.71291   -5783.89967     602.42842
     20400.0000    -5895.10216   -5782.04179     113.06037        3.70591   -5784.78190     599.02046
     20500.0000    -5894.24717   -5783.51899     110.72818        3.71207   -5784.00485     599.53194
     20600.0000    -5889.36160   -5784.83405     104.52755        3.71186   -5784.03105     600.03658
     20700.0000    -5894.90898   -5787.27332     107.63567        3.71827   -5783.22355     602.76723
     20800.0000    -5890.15671   -5776.91568     113.24103        3.70674   -5784.67745     600.34256
     20900.0000    -5890.88701   -5788.21557     102.67144        3.70503   -5784.89184     598.11584
     21000.0000    -5891.63650   -5780.64347     110.99303        3.69201   -5786.53300     596.78455
     21100.0000    -5894.95085   -5785.18034     109.77052        3.71384   -5783.78237     602.51419
     21200.0000    -5897.20024   -5788.10862     109.09161        3.70160   -5785.32501     598.75241
     21300.0000    -5898.20334   -5785.30012     112.90321        3.72068   -5782.91941     605.19969
     21400.0000    -5894.94106   -5785.82208     109.11898        3.71928   -5783.09683     598.48547
     21500.0000    -5892.32543   -5783.87955     108.44589        3.72578   -5782.27705     601.69407
     21600.0000    -5892.08559   -5778.23312     113.85246        3.70996   -5784.27119     600.66625
     21700.0000    -5891.67122   -5779.92170     111.74952        3.71099   -5784.14155     599.05800
     21800.0000    -5889.79513   -5780.78986     109.00527        3.69874   -5785.68511     598.33327
     21900.0000    -5897.11155   -5786.70521     110.40634        3.71694   -5783.39193     603.65897
     22000.0000    -5901.62359   -5795.48315     106.14044        3.68548   -5787.35670     597.25265
     22100.0000    -5899.53554   -5789.77916     109.75638        3.69077   -5786.68990     598.64054
     22200.0000    -5896.50521   -5785.69169     110.81352        3.70139   -5785.35090     602.25755
     22300.0000    -5889.44540   -5778.40530     111.04009        3.68545   -5787.35976     599.49075
     22400.0000    -5895.41744   -5780.49526     114.92218        3.70565   -5784.81423     600.30374
     22500.0000    -5895.39753   -5784.36793     111.02960        3.69893   -5785.66130     600.83497
     22600.0000    -5900.87881   -5789.84761     111.03119        3.69917   -5785.63119     599.47089
     22700.0000    -5904.14791   -5798.29113     105.85678        3.68880   -5786.93796     597.90959
     22800.0000    -5894.81765   -5781.46855     113.34910        3.67397   -5788.80681     594.95403
     22900.0000    -5897.25122   -5789.55445     107.69677        3.68779   -5787.06492     600.41930
     23000.0000    -5893.14053   -5783.98291     109.15762        3.67208   -5789.04595     596.06676
     23100.0000    -5895.19607   -5786.15410     109.04197        3.68095   -5787.92713     599.11412
     23200.0000    -5897.33855   -5787.23430     110.10425        3.69812   -5785.76308     602.08947
     23300.0000    -5896.18416   -5786.77084     109.41332        3.68457   -5787.47114     598.65162
     23400.0000    -5894.52596   -5784.74913     109.77683        3.70019   -5785.50277     602.56290
     23500.0000    -5898.01844   -5787.22216     110.79628        3.69587   -5786.04670     603.00353
     23600.0000    -5896.20413   -5785.33947     110.86466        3.68383   -5787.56494     598.99136
     23700.0000    -5901.86593   -5792.44849     109.41744        3.69926   -5785.62001     602.59476
     23800.0000    -5899.81246   -5788.06765     111.74480        3.68780   -5787.06361     597.95189
     23900.0000    -5893.09070   -5785.43315     107.65755        3.71116   -5784.11985     604.02553
     24000.0000    -5897.15281   -5785.13629     112.01652        3.68368   -5787.58342     598.27580
     24100.0000    -5893.23961   -5787.28869     105.95091        3.69221   -5786.50860     602.18634
     24200.0000    -5899.50814   -5792.30453     107.20361        3.67165   -5789.09969     596.71945
     24300.0000    -5895.82104   -5782.64767     113.17337        3.68544   -5787.36142     599.17863
     24400.0000    -5899.98784   -5788.48229     111.50555        3.68699   -5787.16596     599.47387
     24500.0000    -5897.34549   -5784.66249     112.68300        3.68980   -5786.81157     600.14686
     24600.0000    -5901.09194   -5790.20905     110.88289        3.67393   -5788.81231     593.79342
     24700.0000    -5897.42612   -5785.66228     111.76385        3.69905   -5785.64596     602.65387
     24800.0000    -5901.10445   -5791.57321     109.53124        3.68566   -5787.33321     598.12654
     24900.0000    -5893.39252   -5784.85070     108.54182        3.68998   -5786.78987     598.66614
     25000.0000    -5894.97419   -5783.20062     111.77357        3.70376   -5785.05215     603.33166
     25100.0000    -5896.30150   -5780.08399     116.21751        3.69831   -5785.73910     601.19562
     25200.0000    -5895.80716   -5786.44504     109.36212        3.70274   -5785.18145     599.59560
     25300.0000    -5894.35416   -5781.61683     112.73733        3.69141   -5786.60876     594.84237
     25400.0000    -5897.67147   -5785.58529     112.08618        3.70100   -5785.40084     598.88792
     25500.0000    -5895.71020   -5785.74700     109.96321        3.70230   -5785.23589     601.48216
     25600.0000    -5891.44077   -5784.30921     107.13157        3.70286   -5785.16584     601.30327
     25700.0000    -5893.49591   -5788.02616     105.46975        3.70490   -5784.90868     600.46678
     25800.0000    -5896.85670   -5785.14726     111.70944        3.68765   -5787.08253     598.69807
     25900.0000    -5898.58730   -5787.54018     111.04712        3.69423   -5786.25366     599.53006
     26000.0000    -5897.24894   -5789.68561     107.56333        3.70152   -5785.33502     602.92425
     26100.0000    -5897.71038   -5786.48740     111.22298        3.70207   -5785.26498     603.80002
     26200.0000    -5894.13861   -5779.58949     114.54912        3.70117   -5785.37856     603.45827
     26300.0000    -5894.43837   -5785.16529     109.27308        3.68967   -5786.82784     602.67146
     26400.0000    -5897.42586   -5789.81271     107.61314        3.67466   -5788.72051     598.51065
     26500.0000    -5898.82556   -5790.83955     107.98601        3.69076   -5786.69099     599.22049
     26600.0000    -5894.29983   -5785.58871     108.71112        3.67126   -5789.14885     594.98538
     26700.0000    -5896.97630   -5790.41357     106.56273        3.69701   -5785.90270     603.49013
     26800.0000    -5896.04794   -5786.07114     109.97680        3.68418   -5787.51995     600.14463
     26900.0000    -5898.32286   -5790.45769     107.86517        3.69495   -5786.16323     601.53752
     27000.0000    -5897.37503   -5789.13774     108.23729        3.68579   -5787.31687     598.08419
     27100.0000    -5902.97859   -5793.54392     109.43467        3.68441   -5787.49081     600.72200
     27200.0000    -5897.68260   -5783.82771     113.85489        3.68086   -5787.93922     599.02016
     27300.0000    -5900.67548   -5792.63067     108.04482        3.68310   -5787.65687     599.58330
     27400.0000    -5893.62430   -5782.45293     111.17137        3.68225   -5787.76326     599.92345
     27500.0000    -5895.29896   -5787.52972     107.76924        3.69305   -5786.40191     600.92170
     27600.0000    -5896.84777   -5788.14870     108.69907        3.68096   -5787.92672     596.65612
