 ## Time[ps]  Epot[eV]  Etot[eV]  Ekin[eV]  <Edelta>  <Etot>  <T[K]>
       280.0000    -4806.69597   -4742.00168      64.69428        4.34879   -4739.49842     352.91072
       290.0000    -4807.22177   -4743.05047      64.17130        4.32767   -4742.16065     346.14062
       300.0000    -4802.74125   -4737.79190      64.94935        4.34889   -4739.48611     352.82506
       310.0000    -4800.89281   -4738.37987      62.51294        4.36112   -4737.94479     356.62934
       320.0000    -4803.51347   -4739.00862      64.50485        4.34737   -4739.67778     352.38458
       330.0000    -4805.56992   -4741.02119      64.54874        4.34065   -4740.52496     350.17929
       340.0000    -4805.25945   -4746.22204      59.03741        4.29781   -4745.92385     336.67312
       350.0000    -4803.94931   -4742.58513      61.36418        4.31719   -4743.48169     342.81056
       360.0000    -4805.20827   -4742.10954      63.09873        4.31575   -4743.66260     342.27530
       370.0000    -4803.24884   -4740.91122      62.33762        4.33594   -4741.11804     348.74834
       380.0000    -4806.78622   -4743.74242      63.04379        4.32546   -4742.43917     345.56827
       390.0000    -4804.55214   -4741.27852      63.27363        4.34465   -4740.01993     351.53605
       400.0000    -4804.52245   -4738.92435      65.59811        4.34186   -4740.37223     350.63447
       410.0000    -4803.87494   -4741.04455      62.83038        4.34075   -4740.51249     350.37044
       420.0000    -4800.82599   -4734.21299      66.61301        4.35726   -4738.43168     355.75567
       430.0000    -4800.86602   -4735.87655      64.98946        4.36845   -4737.02087     359.06221
       440.0000    -4803.74084   -4738.94045      64.80039        4.36033   -4738.04412     356.69694
       450.0000    -4803.69789   -4738.94403      64.75386        4.34679   -4739.75022     352.23529
       460.0000    -4806.00718   -4741.67463      64.33255        4.33328   -4741.45380     348.04457
       470.0000    -4803.38211   -4740.63751      62.74460        4.34182   -4740.37765     350.73041
       480.0000    -4806.82660   -4742.64277      64.18383        4.34324   -4740.19808     351.09848
       490.0000    -4804.83044   -4741.04517      63.78527        4.33906   -4740.72487     349.91603
       500.0000    -4800.39586   -4735.93506      64.46080        4.36476   -4737.48564     357.86744
       510.0000    -4804.36409   -4737.80124      66.56285        4.36490   -4737.46877     357.95163
       520.0000    -4802.32571   -4740.15560      62.17011        4.36605   -4737.32374     358.51821
       530.0000    -4803.99308   -4738.88334      65.10974        4.33938   -4740.68413     349.93116
       540.0000    -4805.54159   -4740.23760      65.30400        4.35524   -4738.68611     355.10984
       550.0000    -4805.68209   -4743.62350      62.05859        4.33689   -4740.99880     349.13315
       560.0000    -4801.88281   -4740.58549      61.29731        4.32611   -4742.35722     345.69859
       570.0000    -4801.08199   -4734.69018      66.39181        4.35615   -4738.57079     355.28480
       580.0000    -4804.48475   -4737.24308      67.24167        4.37720   -4735.91763     362.22622
       590.0000    -4804.33738   -4740.34689      63.99049        4.35881   -4738.23591     356.02287
       600.0000    -4804.99243   -4741.91103      63.08139        4.34485   -4739.99530     351.44569
       610.0000    -4805.60022   -4741.80528      63.79494        4.34043   -4740.55284     350.13721
       620.0000    -4805.34633   -4740.62503      64.72129        4.33226   -4741.58235     347.70088
       630.0000    -4807.85585   -4743.24413      64.61172        4.33532   -4741.19641     348.57230
       640.0000    -4804.05895   -4738.78098      65.27796        4.33833   -4740.81741     349.54358
       650.0000    -4803.69916   -4740.61696      63.08220        4.34953   -4739.40594     353.02946
       660.0000    -4807.04547   -4741.35930      65.68616        4.34009   -4740.59548     350.15290
       670.0000    -4807.17130   -4745.00095      62.17035        4.32619   -4742.34773     345.55147
       680.0000    -4804.01675   -4739.51748      64.49927        4.33427   -4741.32935     347.99605
       690.0000    -4804.52576   -4740.07701      64.44875        4.35096   -4739.22461     353.66883
       700.0000    -4803.34261   -4739.09697      64.24564        4.33280   -4741.51381     347.94921
       710.0000    -4801.64196   -4737.01015      64.63181        4.36013   -4738.06909     356.39492
       720.0000    -4804.54078   -4739.94723      64.59356        4.33739   -4740.93516     349.18473
       730.0000    -4805.04027   -4741.73591      63.30436        4.35153   -4739.15347     353.64798
       740.0000    -4805.40860   -4741.67681      63.73178        4.34052   -4740.54054     350.50036
       750.0000    -4805.26967   -4741.38671      63.88296        4.32994   -4741.87449     346.84633
       760.0000    -4802.61806   -4738.65749      63.96057        4.33259   -4741.54027     347.84380
       770.0000    -4807.04837   -4742.67306      64.37531        4.34744   -4739.66913     352.56153
       780.0000    -4804.61076   -4740.55319      64.05757        4.32669   -4742.28411     345.62484
       790.0000    -4805.13083   -4742.20988      62.92095        4.33225   -4741.58368     347.69664
       800.0000    -4804.88727   -4739.87928      65.00799        4.35554   -4738.64734     355.13911
       810.0000    -4803.93431   -4740.50765      63.42667        4.36328   -4737.67270     357.75416
       820.0000    -4805.51359   -4742.99677      62.51681        4.33681   -4741.00909     349.03780
       830.0000    -4806.27021   -4742.17317      64.09704        4.32233   -4742.83410     344.58378
       840.0000    -4805.26397   -4741.44363      63.82034        4.34087   -4740.49675     350.28352
       850.0000    -4805.49023   -4742.10930      63.38093        4.33034   -4741.82457     347.02221
       860.0000    -4805.18639   -4739.13504      66.05136        4.33007   -4741.85774     346.80912
       870.0000    -4805.74872   -4740.76161      64.98711        4.34268   -4740.26829     351.02613
       880.0000    -4804.49969   -4740.34693      64.15276        4.34141   -4740.42826     350.80363
       890.0000    -4807.33100   -4741.62528      65.70573        4.34291   -4740.23984     351.16986
       900.0000    -4805.66186   -4742.10163      63.56023        4.33144   -4741.68596     347.36303
       910.0000    -4803.75803   -4738.56304      65.19499        4.34925   -4739.44102     353.12625
       920.0000    -4804.69743   -4741.07169      63.62574        4.34414   -4740.08514     351.58062
       930.0000    -4804.58237   -4741.35813      63.22424        4.33543   -4741.18244     348.55045
       940.0000    -4801.52801   -4735.89695      65.63106        4.36074   -4737.99218     356.82975
       950.0000    -4805.76061   -4741.82215      63.93847        4.34743   -4739.66993     352.44651
       960.0000    -4803.55839   -4739.95835      63.60003        4.32665   -4742.28882     345.66747
       970.0000    -4804.32252   -4740.22094      64.10158        4.34441   -4740.05020     351.54370
       980.0000    -4806.90911   -4741.87937      65.02973        4.33555   -4741.16689     348.94634
       990.0000    -4805.93825   -4741.21051      64.72774        4.33459   -4741.28897     348.32228
      1000.0000    -4805.17709   -4740.13873      65.03836        4.33484   -4741.25752     348.22091
      1010.0000    -4793.42740   -4722.85266      70.57474        4.44629   -4727.20978     383.98265
      1020.0000    -4794.24062   -4719.06469      75.17592        4.49398   -4721.19942     399.35033
      1030.0000    -4794.50998   -4719.36685      75.14313        4.50065   -4720.35843     401.36270
      1040.0000    -4793.30399   -4721.14752      72.15647        4.49567   -4720.98625     399.89663
      1050.0000    -4791.42582   -4717.56106      73.86476        4.50824   -4719.40146     404.23480
      1060.0000    -4790.79730   -4719.53065      71.26665        4.51451   -4718.61144     405.91878
      1070.0000    -4790.74552   -4715.61516      75.13036        4.50879   -4719.33297     404.28874
      1080.0000    -4795.55992   -4720.97403      74.58589        4.52090   -4717.80627     407.97857
      1090.0000    -4792.88941   -4720.01184      72.87757        4.51919   -4718.02160     407.42951
      1100.0000    -4791.95204   -4717.58119      74.37085        4.49938   -4720.51842     401.42745
      1110.0000    -4793.29499   -4721.69695      71.59804        4.49957   -4720.49421     401.65025
      1120.0000    -4794.23030   -4722.37389      71.85641        4.47717   -4723.31826     393.87880
      1130.0000    -4795.01523   -4719.44080      75.57444        4.49640   -4720.89459     400.27952
      1140.0000    -4795.19143   -4719.65762      75.53381        4.49810   -4720.68041     400.83312
      1150.0000    -4794.96629   -4722.66093      72.30536        4.48409   -4722.44574     396.17241
      1160.0000    -4791.90031   -4719.19156      72.70876        4.50581   -4719.70822     403.34274
      1170.0000    -4792.19449   -4715.31022      76.88427        4.53226   -4716.37424     411.61855
      1180.0000    -4794.13645   -4721.90201      72.23444        4.51358   -4718.72890     405.73332
      1190.0000    -4792.84355   -4719.71026      73.13329        4.48699   -4722.08039     397.01667
      1200.0000    -4796.24704   -4720.81141      75.43563        4.50717   -4719.53664     403.65269
      1210.0000    -4794.90856   -4722.38920      72.51935        4.49494   -4721.07874     399.66594
      1220.0000    -4790.37356   -4718.97609      71.39747        4.50682   -4719.58124     403.36703
      1230.0000    -4793.12600   -4717.37964      75.74636        4.49425   -4721.16566     399.41258
      1240.0000    -4795.26663   -4719.27034      75.99628        4.49534   -4721.02810     399.76491
      1250.0000    -4795.11474   -4721.23761      73.87713        4.51586   -4718.44111     406.38208
      1260.0000    -4792.12993   -4717.68446      74.44547        4.49657   -4720.87227     400.30792
      1270.0000    -4792.92028   -4720.68288      72.23740        4.51504   -4718.54412     406.23459
      1280.0000    -4793.36546   -4718.36466      75.00079        4.50925   -4719.27506     404.46870
      1290.0000    -4794.90241   -4721.33807      73.56433        4.51452   -4718.61007     405.89528
      1300.0000    -4793.68221   -4719.89426      73.78795        4.49011   -4721.68687     398.16900
      1310.0000    -4792.68182   -4717.88992      74.79189        4.50512   -4719.79517     403.24203
      1320.0000    -4791.52456   -4719.23605      72.28851        4.50627   -4719.65018     403.10372
      1330.0000    -4794.20338   -4720.02032      74.18306        4.49294   -4721.32965     399.32562
      1340.0000    -4792.76277   -4719.57172      73.19105        4.49998   -4720.44271     401.44357
      1350.0000    -4793.99605   -4721.61496      72.38109        4.47922   -4723.05940     394.57140
      1360.0000    -4797.44431   -4724.59218      72.85214        4.48720   -4722.05312     397.14092
      1370.0000    -4792.83775   -4721.83925      70.99851        4.47584   -4723.48582     393.58855
      1380.0000    -4792.40593   -4720.48350      71.92243        4.49439   -4721.14754     399.73670
      1390.0000    -4794.68785   -4722.57049      72.11736        4.50937   -4719.25970     404.26558
      1400.0000    -4794.30764   -4722.80737      71.50027        4.48119   -4722.81094     395.42754
      1410.0000    -4792.17096   -4720.39294      71.77802        4.50190   -4720.20044     401.96291
      1420.0000    -4797.01547   -4723.60449      73.41098        4.49331   -4721.28408     399.32529
      1430.0000    -4794.79521   -4723.68365      71.11156        4.48315   -4722.56363     395.92815
      1440.0000    -4794.65706   -4721.18379      73.47327        4.48132   -4722.79484     395.39352
      1450.0000    -4793.19909   -4718.73992      74.45918        4.48992   -4721.71040     397.90639
      1460.0000    -4796.01129   -4723.40046      72.61084        4.49439   -4721.14701     399.37329
      1470.0000    -4792.28483   -4723.62338      68.66145        4.48088   -4722.85070     395.75560
      1480.0000    -4795.33199   -4722.67683      72.65515        4.50051   -4720.37599     401.41881
      1490.0000    -4795.31064   -4721.26082      74.04982        4.48797   -4721.95695     397.41472
      1500.0000    -4795.16606   -4721.84700      73.31906        4.51230   -4718.88975     405.51245
      1510.0000    -4796.74538   -4724.46548      72.27989        4.48760   -4722.00344     397.65484
      1520.0000    -4793.55516   -4719.10890      74.44626        4.47909   -4723.07530     394.81526
      1530.0000    -4794.24870   -4720.78162      73.46708        4.51109   -4719.04218     404.83045
      1540.0000    -4792.02204   -4714.97826      77.04378        4.51630   -4718.38564     406.50643
      1550.0000    -4793.02000   -4720.07446      72.94554        4.51668   -4718.33839     406.86024
      1560.0000    -4795.04398   -4722.90181      72.14218        4.49812   -4720.67774     400.81595
      1570.0000    -4795.82148   -4722.04918      73.77230        4.49750   -4720.75519     400.43521
      1580.0000    -4794.20659   -4720.51535      73.69123        4.50593   -4719.69332     403.19383
      1590.0000    -4796.24258   -4721.08268      75.15990        4.50762   -4719.47942     403.69884
      1600.0000    -4794.28016   -4721.06036      73.21979        4.50493   -4719.81936     402.93748
      1610.0000    -4794.83277   -4721.13189      73.70088        4.50357   -4719.99073     402.38383
      1620.0000    -4793.17827   -4720.97816      72.20011        4.48958   -4721.75362     398.04305
      1630.0000    -4794.13032   -4721.68980      72.44052        4.50731   -4719.51929     403.49704
      1640.0000    -4796.78398   -4723.66760      73.11639        4.47970   -4722.99869     394.98851
      1650.0000    -4796.60117   -4726.55229      70.04888        4.48772   -4721.98831     397.51362
      1660.0000    -4795.59819   -4723.61493      71.98326        4.47480   -4723.61624     393.30440
      1670.0000    -4793.43545   -4718.46806      74.96738        4.49989   -4720.45441     401.32449
      1680.0000    -4793.12938   -4719.57245      73.55692        4.50229   -4720.15177     402.03265
      1690.0000    -4793.04404   -4722.25060      70.79344        4.50715   -4719.53975     403.91458
      1700.0000    -4797.43482   -4725.49484      71.93997        4.47981   -4722.98499     394.95011
      1710.0000    -4797.45499   -4724.07417      73.38082        4.47549   -4723.52935     393.60410
      1720.0000    -4795.31962   -4722.78042      72.53920        4.48954   -4721.75895     397.90510
      1730.0000    -4794.05247   -4723.85385      70.19862        4.48001   -4722.96007     395.00242
      1740.0000    -4794.59287   -4722.56310      72.02978        4.49380   -4721.22182     399.49257
      1750.0000    -4794.40010   -4720.97398      73.42612        4.48838   -4721.90441     397.67504
      1760.0000    -4794.53290   -4720.22989      74.30301        4.49680   -4720.84366     400.49328
      1770.0000    -4793.76660   -4720.09793      73.66868        4.51040   -4719.13015     404.95704
      1780.0000    -4793.34394   -4720.49255      72.85138        4.49351   -4721.25798     399.51609
      1790.0000    -4793.29930   -4719.43964      73.85966        4.50665   -4719.60197     403.40810
      1800.0000    -4797.81521   -4728.40709      69.40812        4.47263   -4723.88972     392.43423
      1810.0000    -4791.97732   -4719.64645      72.33087        4.47633   -4723.42322     393.77680
      1820.0000    -4794.95959   -4721.37809      73.58150        4.49411   -4721.18289     399.58048
      1830.0000    -4794.20747   -4722.74358      71.46389        4.48740   -4722.02871     397.54910
      1840.0000    -4791.87890   -4719.37791      72.50099        4.49976   -4720.47014     401.31780
      1850.0000    -4793.77996   -4723.56485      70.21511        4.48681   -4722.10313     397.12637
      1860.0000    -4797.12358   -4725.14108      71.98250        4.46636   -4724.68076     390.79244
      1870.0000    -4795.27000   -4724.34375      70.92625        4.48030   -4722.92335     395.12230
      1880.0000    -4796.06154   -4725.06112      71.00042        4.47301   -4723.84263     392.78714
      1890.0000    -4793.59498   -4720.47896      73.11603        4.48166   -4722.75181     395.50913
      1900.0000    -4797.33903   -4722.23870      75.10033        4.48068   -4722.87599     395.13778
      1910.0000    -4795.56433   -4724.34888      71.21545        4.48056   -4722.89072     394.99358
      1920.0000    -4797.76772   -4725.74814      72.01958        4.47907   -4723.07777     394.52157
      1930.0000    -4794.59456   -4718.76102      75.83354        4.48175   -4722.74012     395.55137
      1940.0000    -4794.43235   -4721.83097      72.60139        4.50442   -4719.88347     402.80239
      1950.0000    -4793.18559   -4720.87656      72.30903        4.50425   -4719.90503     402.74364
      1960.0000    -4791.03081   -4718.14390      72.88691        4.50453   -4719.86911     402.86720
      1970.0000    -4795.69304   -4723.89358      71.79946        4.50402   -4719.93423     402.56272
      1980.0000    -4793.43971   -4721.92464      71.51507        4.46637   -4724.67960     390.55075
      1990.0000    -4797.56268   -4724.86242      72.70026        4.48002   -4722.95818     394.98638
      2000.0000    -4795.50134   -4724.16405      71.33729        4.47728   -4723.30398     394.02052
      2010.0000    -4786.70038   -4707.37355      79.32683        4.58176   -4710.13567     427.53878
      2020.0000    -4785.90685   -4700.87140      85.03545        4.63098   -4703.93196     442.86946
      2030.0000    -4782.36868   -4701.64836      80.72032        4.65042   -4701.48134     449.11357
      2040.0000    -4783.89718   -4701.14074      82.75644        4.64198   -4702.54584     446.69145
      2050.0000    -4782.20818   -4699.04566      83.16252        4.68255   -4697.43165     459.32485
      2060.0000    -4781.76498   -4700.22782      81.53716        4.66000   -4700.27443     452.19262
      2070.0000    -4779.39345   -4694.48721      84.90623        4.66250   -4699.95960     452.90503
      2080.0000    -4784.27031   -4701.54508      82.72523        4.67468   -4698.42442     456.97325
      2090.0000    -4783.66194   -4701.88934      81.77260        4.65608   -4700.76850     451.06229
      2100.0000    -4784.37618   -4698.67736      85.69882        4.66777   -4699.29474     454.47682
      2110.0000    -4785.05601   -4702.99757      82.05844        4.66320   -4699.87020     453.03974
      2120.0000    -4781.08572   -4698.04095      83.04477        4.64407   -4702.28187     447.39966
      2130.0000    -4781.63693   -4697.63665      84.00028        4.67927   -4697.84554     458.13010
      2140.0000    -4781.28822   -4702.87615      78.41207        4.64383   -4702.31261     447.00837
      2150.0000    -4781.94182   -4699.96469      81.97713        4.65650   -4700.71466     451.22089
      2160.0000    -4782.98799   -4702.03054      80.95745        4.65422   -4701.00237     450.15981
      2170.0000    -4782.21515   -4698.17803      84.03712        4.65083   -4701.43031     449.61041
      2180.0000    -4782.75391   -4701.65648      81.09743        4.64890   -4701.67310     449.03496
      2190.0000    -4783.79979   -4701.79675      82.00304        4.63226   -4703.77087     443.55075
      2200.0000    -4787.76561   -4704.34078      83.42483        4.64657   -4701.96653     447.77948
      2210.0000    -4782.71923   -4702.96985      79.74938        4.63917   -4702.89978     445.74765
      2220.0000    -4784.70021   -4702.81273      81.88748        4.64304   -4702.41140     446.80310
      2230.0000    -4783.07793   -4699.28132      83.79661        4.64894   -4701.66754     448.80412
      2240.0000    -4785.30257   -4703.25557      82.04700        4.67685   -4698.15036     457.44835
      2250.0000    -4782.63536   -4697.79004      84.84532        4.64673   -4701.94666     448.08645
      2260.0000    -4785.71781   -4704.03304      81.68477        4.66980   -4699.03896     455.25192
      2270.0000    -4785.07812   -4701.95519      83.12293        4.64195   -4702.54886     446.55745
      2280.0000    -4789.20282   -4708.23704      80.96578        4.63395   -4703.55737     444.09436
      2290.0000    -4781.54957   -4701.33099      80.21858        4.65638   -4700.73007     451.39934
      2300.0000    -4780.24556   -4699.72960      80.51596        4.66414   -4699.75293     453.50815
      2310.0000    -4785.38330   -4701.71468      83.66862        4.64869   -4701.69988     448.76948
      2320.0000    -4781.53651   -4697.92775      83.60876        4.65406   -4701.02243     450.31447
      2330.0000    -4782.53492   -4700.65274      81.88218        4.68620   -4696.97173     460.45731
      2340.0000    -4783.33084   -4702.05427      81.27657        4.64523   -4702.13636     447.43993
      2350.0000    -4780.47315   -4695.36322      85.10993        4.66032   -4700.23436     451.98804
      2360.0000    -4781.90015   -4700.33286      81.56729        4.64631   -4701.99935     447.92956
      2370.0000    -4786.16005   -4702.12338      84.03666        4.66263   -4699.94230     453.13582
      2380.0000    -4784.79351   -4701.96193      82.83158        4.64749   -4701.85138     448.29512
      2390.0000    -4786.69341   -4702.97802      83.71539        4.63968   -4702.83498     445.80159
      2400.0000    -4783.99776   -4702.14658      81.85118        4.63319   -4703.65342     443.87255
      2410.0000    -4786.88970   -4707.13302      79.75668        4.62712   -4704.41788     441.76023
      2420.0000    -4784.09902   -4700.44163      83.65739        4.63285   -4703.69576     443.68421
      2430.0000    -4782.48283   -4699.83243      82.65039        4.65822   -4700.49830     451.96598
      2440.0000    -4786.44589   -4700.89133      85.55455        4.66030   -4700.23572     452.20373
      2450.0000    -4780.56606   -4698.17414      82.39191        4.65582   -4700.80119     451.25987
      2460.0000    -4786.12167   -4702.79825      83.32342        4.65594   -4700.78539     451.05760
      2470.0000    -4789.06617   -4706.63939      82.42677        4.65351   -4701.09204     450.21682
      2480.0000    -4783.45007   -4701.40712      82.04295        4.65641   -4700.72639     450.87973
      2490.0000    -4785.03174   -4698.22442      86.80732        4.66311   -4699.88229     453.11519
      2500.0000    -4786.29802   -4701.75502      84.54300        4.67442   -4698.45724     456.91284
      2510.0000    -4781.83264   -4698.60614      83.22651        4.65782   -4700.54916     451.57236
      2520.0000    -4782.33040   -4701.63603      80.69437        4.66855   -4699.19643     454.78862
      2530.0000    -4782.75248   -4707.53606      75.21642        4.63630   -4703.26081     444.47586
      2540.0000    -4783.16576   -4700.92624      82.23951        4.64988   -4701.54973     448.94855
      2550.0000    -4782.72163   -4696.30651      86.41512        4.65766   -4700.56895     451.25889
      2560.0000    -4782.28586   -4699.65312      82.63274        4.67796   -4698.01004     457.84890
      2570.0000    -4779.48310   -4698.48971      80.99339        4.67601   -4698.25586     457.12399
      2580.0000    -4781.00056   -4698.09059      82.90997        4.66435   -4699.72547     453.65474
      2590.0000    -4782.11149   -4701.65869      80.45281        4.65397   -4701.03446     450.10798
      2600.0000    -4783.14320   -4701.04149      82.10171        4.66717   -4699.37052     454.51836
      2610.0000    -4782.88904   -4696.26134      86.62770        4.67144   -4698.83235     456.19476
      2620.0000    -4783.46135   -4702.44585      81.01551        4.66848   -4699.20527     454.94124
      2630.0000    -4785.02083   -4701.26952      83.75131        4.63860   -4702.97116     445.25640
      2640.0000    -4780.94821   -4696.83959      84.10862        4.66283   -4699.91724     452.99418
      2650.0000    -4784.19932   -4703.43232      80.76700        4.65341   -4701.10413     450.10480
      2660.0000    -4782.65462   -4701.66382      80.99080        4.64929   -4701.62453     448.85853
      2670.0000    -4786.27158   -4704.77463      81.49696        4.65028   -4701.49924     449.20903
      2680.0000    -4783.17731   -4704.97878      78.19854        4.61394   -4706.07963     437.55065
      2690.0000    -4782.78767   -4697.19069      85.59698        4.66734   -4699.34850     454.63042
      2700.0000    -4784.57783   -4697.75475      86.82308        4.67706   -4698.12415     457.71267
      2710.0000    -4780.80303   -4696.03084      84.77219        4.65491   -4700.91507     450.72716
      2720.0000    -4784.11587   -4704.24851      79.86736        4.64681   -4701.93629     447.86068
      2730.0000    -4786.97307   -4702.73924      84.23383        4.63826   -4703.01477     445.29264
      2740.0000    -4782.27594   -4700.35898      81.91696        4.63801   -4703.04565     445.10120
      2750.0000    -4782.74655   -4703.22425      79.52230        4.65224   -4701.25163     449.67484
      2760.0000    -4785.46526   -4700.02236      85.44289        4.67182   -4698.78395     456.14358
      2770.0000    -4785.45219   -4700.27175      85.18044        4.65535   -4700.85997     450.31173
      2780.0000    -4782.22592   -4697.09996      85.12596        4.67538   -4698.33629     457.00976
      2790.0000    -4782.69942   -4703.19085      79.50857        4.66762   -4699.31367     454.57632
      2800.0000    -4785.31520   -4700.53942      84.77578        4.63830   -4703.00881     445.59126
      2810.0000    -4783.53254   -4705.89551      77.63703        4.65307   -4701.14731     450.01845
      2820.0000    -4783.50297   -4700.86928      82.63368        4.64743   -4701.85839     448.47417
      2830.0000    -4782.75208   -4700.10884      82.64324        4.66553   -4699.57661     454.29433
      2840.0000    -4779.77422   -4698.56239      81.21183        4.66000   -4700.27387     452.30897
      2850.0000    -4781.96248   -4700.71157      81.25092        4.65878   -4700.42737     451.65422
      2860.0000    -4786.14984   -4702.49514      83.65470        4.64615   -4702.02030     448.01210
      2870.0000    -4788.25040   -4703.00027      85.25013        4.63316   -4703.65760     443.69295
      2880.0000    -4780.28407   -4699.89562      80.38846        4.64709   -4701.90083     448.15158
      2890.0000    -4784.23835   -4699.70883      84.52952        4.67252   -4698.69599     456.32832
      2900.0000    -4784.53560   -4699.11033      85.42526        4.66303   -4699.89174     453.00696
      2910.0000    -4783.90450   -4703.38091      80.52358        4.65125   -4701.37683     449.62940
      2920.0000    -4783.97403   -4703.40305      80.57098        4.65099   -4701.40957     449.37612
      2930.0000    -4785.94729   -4701.48168      84.46561        4.65446   -4700.97273     450.63947
      2940.0000    -4783.27304   -4702.88405      80.38900        4.62631   -4704.52045     441.47778
      2950.0000    -4782.05182   -4700.15944      81.89238        4.66006   -4700.26664     452.30736
      2960.0000    -4782.68467   -4698.36071      84.32396        4.66780   -4699.29144     454.55626
      2970.0000    -4781.18641   -4700.43951      80.74690        4.67072   -4698.92358     455.46204
      2980.0000    -4783.31165   -4701.70569      81.60596        4.64732   -4701.87226     448.23610
      2990.0000    -4786.03561   -4701.49018      84.54543        4.65357   -4701.08415     450.29994
      3000.0000    -4781.73775   -4701.58888      80.14887        4.65742   -4700.59981     451.32527
      3010.0000    -4775.28016   -4685.48461      89.79555        4.74458   -4689.61361     478.66200
      3020.0000    -4772.13552   -4678.12563      94.00989        4.78864   -4684.06009     492.56077
      3030.0000    -4772.86923   -4680.76195      92.10729        4.81394   -4680.87189     500.52327
      3040.0000    -4771.72887   -4678.57393      93.15494        4.81097   -4681.24596     500.04193
      3050.0000    -4772.26394   -4678.98545      93.27849        4.82385   -4679.62245     503.65192
      3060.0000    -4776.08699   -4685.59202      90.49497        4.80428   -4682.08959     497.79691
      3070.0000    -4771.02012   -4681.22861      89.79151        4.81049   -4681.30703     499.82709
      3080.0000    -4771.23336   -4681.30893      89.92443        4.79843   -4682.82605     495.93074
      3090.0000    -4776.08607   -4685.66688      90.41919        4.77306   -4686.02363     487.97489
      3100.0000    -4768.67099   -4675.08971      93.58128        4.81328   -4680.95452     500.69347
      3110.0000    -4772.27213   -4678.52965      93.74248        4.81661   -4680.53499     501.68539
      3120.0000    -4772.38524   -4681.74816      90.63707        4.80304   -4682.24533     497.29674
      3130.0000    -4771.17371   -4678.44655      92.72716        4.83699   -4677.96668     507.99516
      3140.0000    -4775.26282   -4684.97743      90.28539        4.79861   -4682.80379     495.87088
      3150.0000    -4775.20950   -4684.41507      90.79443        4.78491   -4684.53089     492.16469
      3160.0000    -4770.54526   -4681.34230      89.20296        4.79383   -4683.40640     494.56663
      3170.0000    -4773.83037   -4681.90572      91.92465        4.81310   -4680.97769     500.74900
      3180.0000    -4773.68214   -4681.66928      92.01286        4.82426   -4679.57123     503.89884
      3190.0000    -4768.58623   -4677.74183      90.84440        4.82987   -4678.86421     505.65256
      3200.0000    -4774.69428   -4682.92450      91.76978        4.81160   -4681.16667     500.11183
      3210.0000    -4772.53057   -4679.41031      93.12027        4.80826   -4681.58826     498.96111
      3220.0000    -4773.30651   -4681.31892      91.98759        4.81142   -4681.18888     500.00752
      3230.0000    -4771.08300   -4680.90600      90.17700        4.83783   -4677.86127     508.32330
      3240.0000    -4773.93269   -4679.95722      93.97547        4.81663   -4680.53288     501.77980
      3250.0000    -4772.38335   -4679.36342      93.01992        4.82315   -4679.71035     503.78979
