 ## Time[ps]  Epot[eV]  Etot[eV]  Ekin[eV]  <Edelta>  <Etot>  <T[K]>
      3410.0000    -4849.88399   -4705.67415     144.20983        4.27103   -4704.71471     807.75358
      3420.0000    -4858.97987   -4708.68065     150.29921        4.24241   -4708.32178     792.91080
      3430.0000    -4853.88505   -4704.71021     149.17484        4.25249   -4707.05086     799.97142
      3440.0000    -4858.97622   -4709.01653     149.95969        4.24517   -4707.97355     796.44636
      3450.0000    -4855.80227   -4706.85129     148.95099        4.25562   -4706.65647     797.27753
      3460.0000    -4862.38277   -4712.48143     149.90135        4.25171   -4707.14910     798.09744
      3470.0000    -4848.24108   -4699.32788     148.91320        4.26971   -4704.88139     803.05293
      3480.0000    -4849.75718   -4703.33056     146.42661        4.31402   -4699.29660     811.84722
      3490.0000    -4855.83591   -4704.85628     150.97963        4.27454   -4704.27195     804.86440
      3500.0000    -4849.19616   -4704.23884     144.95732        4.25902   -4706.22785     802.43412
      3510.0000    -4849.54098   -4706.39546     143.14552        4.27299   -4704.46804     804.15224
      3520.0000    -4860.97707   -4717.32160     143.65547        4.19651   -4714.10742     786.16553
      3530.0000    -4854.37184   -4707.08664     147.28520        4.24187   -4708.38941     798.27015
      3540.0000    -4853.80281   -4705.04248     148.76033        4.28728   -4702.66615     803.30965
      3550.0000    -4852.44201   -4702.63438     149.80763        4.26450   -4705.53753     801.83738
      3560.0000    -4846.78476   -4694.02062     152.76414        4.28251   -4703.26695     806.32431
      3570.0000    -4850.17493   -4697.36824     152.80668        4.31858   -4698.72086     812.39337
      3580.0000    -4846.72317   -4699.42751     147.29567        4.31343   -4699.37095     814.25629
      3590.0000    -4850.63605   -4705.74553     144.89052        4.23721   -4708.97730     793.67312
      3600.0000    -4851.52814   -4704.98009     146.54804        4.27845   -4703.77907     802.99970
      3610.0000    -4849.21578   -4701.72436     147.49142        4.29020   -4702.29810     802.30633
      3620.0000    -4856.19436   -4711.49506     144.69930        4.24659   -4707.79513     798.50929
      3630.0000    -4859.07380   -4712.11087     146.96294        4.19184   -4714.69558     788.53839
      3640.0000    -4853.55428   -4710.78335     142.77093        4.21767   -4711.43992     787.17257
      3650.0000    -4856.42391   -4709.44431     146.97960        4.26050   -4706.04111     798.58574
      3660.0000    -4857.21878   -4713.19715     144.02163        4.24899   -4707.49246     800.16310
      3670.0000    -4855.93189   -4709.41191     146.51998        4.23736   -4708.95881     797.19564
      3680.0000    -4848.92114   -4699.87557     149.04557        4.25323   -4706.95856     797.41361
      3690.0000    -4856.90178   -4711.00019     145.90159        4.27125   -4704.68673     797.73455
      3700.0000    -4854.98823   -4707.00384     147.98439        4.23175   -4709.66578     790.34089
      3710.0000    -4851.93712   -4706.11393     145.82319        4.24203   -4708.36950     797.47141
      3720.0000    -4849.54682   -4705.26477     144.28205        4.25550   -4706.67224     795.83807
      3730.0000    -4846.14904   -4698.80219     147.34685        4.30200   -4700.81048     804.75665
      3740.0000    -4852.68563   -4707.27251     145.41312        4.27969   -4703.62263     799.65405
      3750.0000    -4851.23779   -4703.71500     147.52280        4.27694   -4703.97019     798.12492
      3760.0000    -4850.94115   -4703.24282     147.69833        4.30519   -4700.40889     807.13354
      3770.0000    -4847.37273   -4704.43234     142.94039        4.28865   -4702.49425     800.51139
      3780.0000    -4851.74142   -4706.18275     145.55867        4.31053   -4699.73626     806.38589
      3790.0000    -4846.02380   -4698.11692     147.90688        4.27818   -4703.81387     803.81771
      3800.0000    -4848.79018   -4705.32371     143.46647        4.31701   -4698.91941     811.36002
      3810.0000    -4859.06817   -4711.63108     147.43709        4.22259   -4710.82005     788.53882
      3820.0000    -4859.87095   -4714.28955     145.58140        4.22118   -4710.99796     785.91902
      3830.0000    -4851.77165   -4707.24699     144.52466        4.21063   -4712.32746     786.02516
      3840.0000    -4845.23633   -4700.03398     145.20236        4.27702   -4703.95948     799.08784
      3850.0000    -4840.15280   -4690.40593     149.74687        4.31439   -4699.24933     810.69628
      3860.0000    -4844.98390   -4696.48908     148.49483        4.33435   -4696.73426     817.76394
      3870.0000    -4853.34589   -4705.56027     147.78562        4.29456   -4701.74858     807.00958
      3880.0000    -4844.32460   -4700.20278     144.12181        4.27613   -4704.07181     807.34951
      3890.0000    -4846.49445   -4698.55065     147.94380        4.26038   -4706.05715     797.70919
      3900.0000    -4848.19972   -4694.07515     154.12457        4.30143   -4700.88235     808.18754
      3910.0000    -4847.80544   -4702.12891     145.67652        4.33297   -4696.90791     821.54911
      3920.0000    -4858.59326   -4716.98954     141.60372        4.27047   -4704.78544     808.78751
      3930.0000    -4853.09854   -4708.77534     144.32320        4.22364   -4710.68799     792.13503
      3940.0000    -4848.66408   -4705.10441     143.55967        4.22314   -4710.75019     786.64865
      3950.0000    -4859.40882   -4712.08289     147.32593        4.23153   -4709.69244     794.76966
      3960.0000    -4855.84168   -4713.78093     142.06074        4.22209   -4710.88248     791.16005
      3970.0000    -4849.82892   -4707.27510     142.55381        4.22374   -4710.67474     798.34013
      3980.0000    -4860.62616   -4711.43588     149.19028        4.25881   -4706.25502     797.71894
      3990.0000    -4852.65612   -4711.73301     140.92311        4.18772   -4715.21520     781.01568
      4000.0000    -4847.48631   -4700.68705     146.79925        4.26635   -4705.30376     794.26762
      4010.0000    -4863.92921   -4727.40428     136.52493        4.19065   -4714.84486     778.90123
      4020.0000    -4870.84566   -4734.67663     136.16903        4.06245   -4731.00346     756.64459
      4030.0000    -4872.35168   -4736.67036     135.68133        4.02958   -4735.14651     745.84455
      4040.0000    -4874.81951   -4739.91264     134.90688        4.01703   -4736.72859     746.04385
      4050.0000    -4871.42185   -4734.27198     137.14987        4.00718   -4737.97017     744.03585
      4060.0000    -4859.57821   -4722.83602     136.74219        4.07337   -4729.62742     757.06266
      4070.0000    -4864.56513   -4723.14147     141.42366        4.10692   -4725.39919     764.46174
      4080.0000    -4874.42489   -4735.97279     138.45210        4.08569   -4728.07486     761.22464
      4090.0000    -4870.89678   -4732.52589     138.37089        4.04470   -4733.24107     751.57825
      4100.0000    -4870.62159   -4729.00401     141.61757        4.07786   -4729.06102     761.54946
      4110.0000    -4869.34017   -4734.42826     134.91191        4.07018   -4730.02925     758.21412
      4120.0000    -4877.60354   -4739.70407     137.89947        3.98589   -4740.65371     734.43962
      4130.0000    -4873.16058   -4735.60261     137.55797        3.97421   -4742.12471     734.72889
      4140.0000    -4868.95585   -4727.90612     141.04974        4.06927   -4730.14367     759.26349
      4150.0000    -4875.02670   -4739.64670     135.38000        4.04707   -4732.94155     751.22404
      4160.0000    -4869.23174   -4732.83986     136.39188        4.01794   -4736.61323     744.91590
      4170.0000    -4865.15242   -4723.23730     141.91512        4.04367   -4733.37026     753.28064
      4180.0000    -4858.54730   -4723.24570     135.30161        4.12599   -4722.99565     768.90637
      4190.0000    -4868.72486   -4728.56311     140.16175        4.12325   -4723.34006     760.43474
      4200.0000    -4874.85652   -4733.61588     141.24064        4.05187   -4732.33736     748.32030
      4210.0000    -4865.54740   -4728.77734     136.77006        4.09396   -4727.03278     764.19244
      4220.0000    -4862.71286   -4721.89134     140.82152        4.10298   -4725.89589     762.61842
      4230.0000    -4864.55888   -4726.06569     138.49319        4.14682   -4720.36930     774.46385
      4240.0000    -4868.45762   -4725.22118     143.23643        4.12442   -4723.19362     772.54298
      4250.0000    -4863.41686   -4728.27760     135.13926        4.13063   -4722.41004     768.53876
      4260.0000    -4869.45356   -4731.81561     137.63795        4.08282   -4728.43607     758.62864
      4270.0000    -4873.39817   -4729.40859     143.98958        4.04395   -4733.33552     753.44047
      4280.0000    -4873.37019   -4733.38227     139.98792        4.03964   -4733.87803     755.00290
      4290.0000    -4875.48739   -4735.24481     140.24259        4.03984   -4733.85306     752.19604
      4300.0000    -4866.53876   -4728.02055     138.51820        4.03516   -4734.44321     753.43978
      4310.0000    -4859.71755   -4726.12945     133.58810        4.05196   -4732.32640     752.73639
      4320.0000    -4868.41780   -4732.34635     136.07145        4.06614   -4730.53884     752.86183
      4330.0000    -4867.20330   -4728.44056     138.76274        4.05941   -4731.38730     751.73923
      4340.0000    -4874.34726   -4737.63527     136.71199        4.06595   -4730.56188     754.55912
      4350.0000    -4876.31965   -4745.65470     130.66496        3.95597   -4744.42442     732.65997
      4360.0000    -4875.07657   -4741.67237     133.40420        3.97232   -4742.36347     738.84418
      4370.0000    -4873.97720   -4734.04846     139.92875        3.99252   -4739.81769     745.24005
      4380.0000    -4867.97994   -4724.73832     143.24162        4.04671   -4732.98801     745.82752
      4390.0000    -4869.25742   -4731.08924     138.16818        4.07959   -4728.84373     751.67514
      4400.0000    -4868.13901   -4731.39218     136.74683        4.02660   -4735.52198     744.86402
      4410.0000    -4865.92158   -4734.17968     131.74190        4.05110   -4732.43408     750.45898
      4420.0000    -4866.88608   -4733.40197     133.48411        4.01874   -4736.51332     743.13320
      4430.0000    -4865.08214   -4728.37211     136.71003        4.04279   -4733.48095     752.80750
      4440.0000    -4875.74246   -4740.70525     135.03721        4.03168   -4734.88128     751.09670
      4450.0000    -4866.28065   -4727.14614     139.13451        4.02913   -4735.20323     749.08293
      4460.0000    -4859.53840   -4723.57661     135.96179        4.07738   -4729.12148     757.57314
      4470.0000    -4870.92178   -4734.38623     136.53555        4.06006   -4731.30485     749.53492
      4480.0000    -4865.54370   -4727.73536     137.80834        4.07707   -4729.16099     759.35446
      4490.0000    -4874.25558   -4738.27845     135.97713        4.05582   -4731.83970     753.76096
      4500.0000    -4871.41735   -4731.26720     140.15014        4.04334   -4733.41181     748.37102
      4510.0000    -4875.79552   -4736.04035     139.75517        4.03083   -4734.98895     751.23589
      4520.0000    -4870.70303   -4738.58408     132.11895        4.05019   -4732.54864     752.09405
      4530.0000    -4874.84161   -4739.90775     134.93386        3.97994   -4741.40313     735.55499
      4540.0000    -4871.36957   -4730.32036     141.04922        4.03332   -4734.67473     748.69319
      4550.0000    -4863.87695   -4726.44534     137.43160        4.03656   -4734.26683     749.40579
      4560.0000    -4872.44157   -4727.53561     144.90596        4.06529   -4730.64574     756.07966
      4570.0000    -4860.65383   -4728.70770     131.94612        4.08718   -4727.88635     758.78548
      4580.0000    -4870.11937   -4730.24099     139.87838        4.08546   -4728.10373     758.71923
      4590.0000    -4872.01410   -4731.91481     140.09928        4.04509   -4733.19180     751.10006
      4600.0000    -4876.64699   -4741.56052     135.08646        4.02752   -4735.40620     744.04359
      4610.0000    -4872.29599   -4734.59916     137.69684        3.98727   -4740.47933     732.51051
      4620.0000    -4872.35912   -4732.64900     139.71011        4.02003   -4736.34993     747.14431
      4630.0000    -4868.35209   -4735.75612     132.59597        4.01634   -4736.81560     745.59870
      4640.0000    -4871.48217   -4736.24723     135.23494        4.03800   -4734.08500     754.21584
      4650.0000    -4870.99433   -4732.96111     138.03322        4.03376   -4734.61935     746.64158
      4660.0000    -4865.92722   -4732.19991     133.72732        4.04649   -4733.01544     753.75793
      4670.0000    -4868.96046   -4721.76621     147.19425        4.09923   -4726.36731     768.50972
      4680.0000    -4864.25651   -4725.93776     138.31875        4.08128   -4728.63050     755.99390
      4690.0000    -4866.33805   -4730.41314     135.92491        4.07171   -4729.83699     757.34922
      4700.0000    -4875.56833   -4728.21414     147.35419        4.06759   -4730.35565     760.80636
      4710.0000    -4869.16427   -4727.28943     141.87484        4.07068   -4729.96662     763.55277
      4720.0000    -4867.60008   -4730.41909     137.18099        4.05182   -4732.34338     760.88856
      4730.0000    -4871.30407   -4734.51157     136.79250        4.06247   -4731.00082     759.68906
      4740.0000    -4872.72657   -4734.01965     138.70692        4.03822   -4734.05755     749.39168
      4750.0000    -4873.99556   -4744.92835     129.06721        3.97564   -4741.94564     734.92921
      4760.0000    -4872.51841   -4735.84893     136.66948        4.02999   -4735.09487     743.86178
      4770.0000    -4878.01054   -4739.60884     138.40170        4.01873   -4736.51354     748.32613
      4780.0000    -4872.48486   -4737.29802     135.18683        4.04102   -4733.70427     749.35992
      4790.0000    -4868.66740   -4729.02543     139.64197        4.04186   -4733.59896     747.04890
      4800.0000    -4876.56273   -4735.77101     140.79171        4.07906   -4728.90990     756.16909
      4810.0000    -4868.87498   -4733.34223     135.53275        4.02864   -4735.26502     746.08758
      4820.0000    -4872.24507   -4728.65281     143.59226        4.05888   -4731.45304     757.68293
      4830.0000    -4869.62197   -4732.14061     137.48137        4.06276   -4730.96442     756.72041
      4840.0000    -4869.32971   -4734.77966     134.55005        4.02132   -4736.18823     746.66868
      4850.0000    -4863.38001   -4727.92716     135.45285        4.08834   -4727.74017     760.02283
      4860.0000    -4866.99286   -4731.67445     135.31841        4.05727   -4731.65638     758.59970
      4870.0000    -4871.97351   -4731.50058     140.47293        4.04346   -4733.39750     756.65021
      4880.0000    -4870.71149   -4735.25889     135.45260        4.03620   -4734.31237     754.59172
      4890.0000    -4871.84858   -4736.00479     135.84379        4.00212   -4738.60735     743.95292
      4900.0000    -4877.93899   -4742.20742     135.73158        4.01559   -4736.91021     746.18419
      4910.0000    -4873.19581   -4737.29839     135.89742        3.98832   -4740.34670     737.24377
      4920.0000    -4873.38358   -4733.97822     139.40536        4.00612   -4738.10356     745.52293
      4930.0000    -4874.47814   -4736.46667     138.01147        4.01535   -4736.93999     747.14155
      4940.0000    -4884.32974   -4747.80107     136.52867        3.98755   -4740.44337     739.17530
      4950.0000    -4868.41370   -4736.20098     132.21272        3.98829   -4740.35097     741.86006
      4960.0000    -4881.69774   -4741.39906     140.29868        3.98382   -4740.91370     741.32192
      4970.0000    -4881.61293   -4742.72822     138.88470        3.94043   -4746.38273     732.71807
      4980.0000    -4872.51616   -4732.59589     139.92027        4.01234   -4737.31902     749.74218
      4990.0000    -4863.31991   -4722.65355     140.66637        4.09589   -4726.78949     764.59828
      5000.0000    -4862.34505   -4725.65918     136.68587        4.10083   -4726.16639     762.83214
      5010.0000    -4887.64367   -4758.67453     128.96914        3.97452   -4742.08658     725.97348
      5020.0000    -4887.21292   -4758.04794     129.16498        3.82022   -4761.53353     693.22211
      5030.0000    -4893.71821   -4765.98887     127.72934        3.82868   -4760.46827     699.92190
      5040.0000    -4890.98335   -4766.73568     124.24767        3.81653   -4761.99973     701.44389
      5050.0000    -4892.57921   -4762.22720     130.35201        3.77786   -4766.87335     689.04609
      5060.0000    -4888.52801   -4760.52998     127.99803        3.82610   -4760.79234     703.17101
      5070.0000    -4881.42313   -4756.20531     125.21782        3.86275   -4756.17421     705.69734
      5080.0000    -4880.61442   -4751.82728     128.78715        3.86425   -4755.98451     709.41356
      5090.0000    -4883.19939   -4755.64956     127.54983        3.86471   -4755.92616     702.92987
      5100.0000    -4898.35633   -4764.06468     134.29164        3.84894   -4757.91431     702.04723
      5110.0000    -4889.93186   -4766.03040     123.90146        3.76499   -4768.49549     685.22521
      5120.0000    -4890.81257   -4761.71761     129.09496        3.81119   -4762.67193     693.83942
      5130.0000    -4891.47710   -4757.41792     134.05918        3.82960   -4760.35233     702.64002
      5140.0000    -4887.42543   -4763.67134     123.75410        3.83189   -4760.06371     704.58506
      5150.0000    -4887.86777   -4759.64227     128.22550        3.84118   -4758.89266     702.01363
      5160.0000    -4893.54619   -4764.39289     129.15330        3.82868   -4760.46723     706.63678
      5170.0000    -4882.51308   -4755.26952     127.24356        3.85158   -4757.58169     713.72499
      5180.0000    -4887.16511   -4753.11711     134.04799        3.88981   -4752.76275     714.32532
      5190.0000    -4885.64975   -4751.10994     134.53981        3.88616   -4753.22257     718.22815
      5200.0000    -4882.89684   -4760.05200     122.84485        3.86755   -4755.56861     708.14549
      5210.0000    -4882.92583   -4755.98335     126.94248        3.86725   -4755.60582     709.96743
      5220.0000    -4889.36460   -4760.72512     128.63948        3.83839   -4759.24385     705.59488
      5230.0000    -4892.46187   -4759.74081     132.72106        3.83965   -4759.08513     704.68751
      5240.0000    -4889.29471   -4765.08208     124.21264        3.82104   -4761.43073     698.08972
      5250.0000    -4897.82903   -4771.22386     126.60517        3.81013   -4762.80547     696.44387
      5260.0000    -4894.77651   -4769.17360     125.60291        3.78551   -4765.90841     691.90103
      5270.0000    -4881.21909   -4752.53910     128.67999        3.83089   -4760.18940     698.30841
      5280.0000    -4885.34292   -4753.92431     131.41862        3.86241   -4756.21696     705.92555
      5290.0000    -4889.54315   -4760.36246     129.18069        3.83851   -4759.22842     702.83137
      5300.0000    -4890.35570   -4761.86134     128.49436        3.82319   -4761.15960     697.77267
      5310.0000    -4885.80662   -4752.43502     133.37160        3.84549   -4758.34869     699.82764
      5320.0000    -4892.55308   -4764.65109     127.90199        3.82768   -4760.59388     696.62807
      5330.0000    -4887.40118   -4756.40471     130.99647        3.82727   -4760.64502     695.44779
      5340.0000    -4888.05614   -4759.16374     128.89240        3.85265   -4757.44606     703.30939
      5350.0000    -4887.57991   -4760.55813     127.02178        3.82724   -4760.64885     701.51315
      5360.0000    -4894.20736   -4766.21024     127.99712        3.81836   -4761.76857     702.22097
      5370.0000    -4893.93702   -4765.43151     128.50551        3.80257   -4763.75920     700.16277
      5380.0000    -4899.29842   -4771.22129     128.07713        3.76283   -4768.76744     690.15460
      5390.0000    -4889.29114   -4763.42360     125.86754        3.77894   -4766.73693     694.17941
      5400.0000    -4891.95554   -4767.00827     124.94726        3.81692   -4761.95028     700.57298
      5410.0000    -4884.65764   -4757.18791     127.46972        3.80795   -4763.08103     698.99395
      5420.0000    -4889.25303   -4763.42103     125.83201        3.82078   -4761.46357     695.32674
      5430.0000    -4882.51484   -4756.37956     126.13528        3.85135   -4757.61080     707.06121
      5440.0000    -4888.96816   -4758.51271     130.45545        3.84380   -4758.56145     703.50979
      5450.0000    -4889.91177   -4761.57748     128.33428        3.83119   -4760.15170     705.67578
      5460.0000    -4885.27421   -4752.49093     132.78328        3.84490   -4758.42343     710.63527
      5470.0000    -4885.80047   -4757.70372     128.09676        3.88147   -4753.81476     711.48299
      5480.0000    -4892.96119   -4766.83482     126.12637        3.80835   -4763.02995     687.36641
      5490.0000    -4893.76163   -4761.98181     131.77982        3.81290   -4762.45689     695.17635
      5500.0000    -4886.12171   -4760.27273     125.84897        3.84575   -4758.31603     707.08029
      5510.0000    -4884.65986   -4753.80819     130.85167        3.87997   -4754.00294     711.79527
      5520.0000    -4882.27417   -4750.83761     131.43656        3.87900   -4754.12588     709.05974
      5530.0000    -4892.07753   -4757.02090     135.05663        3.86875   -4755.41717     711.63381
      5540.0000    -4894.56070   -4769.13952     125.42118        3.80794   -4763.08228     696.91526
      5550.0000    -4891.25661   -4758.58100     132.67561        3.79459   -4764.76446     691.41279
      5560.0000    -4893.52076   -4771.21326     122.30749        3.79045   -4765.28579     695.80384
      5570.0000    -4890.23323   -4764.39429     125.83894        3.79961   -4764.13151     697.62234
      5580.0000    -4892.37388   -4759.00774     133.36614        3.81851   -4761.74976     702.25061
      5590.0000    -4884.62412   -4760.83297     123.79115        3.81630   -4762.02783     699.70543
      5600.0000    -4887.98468   -4758.87439     129.11029        3.81272   -4762.47928     695.04452
      5610.0000    -4893.22867   -4768.21103     125.01764        3.78541   -4765.92147     694.63268
      5620.0000    -4898.42644   -4770.64623     127.78021        3.73634   -4772.10610     685.59040
      5630.0000    -4895.79710   -4768.74484     127.05226        3.77119   -4767.71356     691.54531
      5640.0000    -4889.59659   -4762.11974     127.47685        3.76777   -4768.14499     688.69039
      5650.0000    -4896.91019   -4768.51670     128.39348        3.79347   -4764.90498     695.34062
      5660.0000    -4894.71833   -4765.19323     129.52510        3.80360   -4763.62859     703.34845
      5670.0000    -4892.11429   -4762.38961     129.72468        3.81810   -4761.80116     699.68914
      5680.0000    -4897.15196   -4766.53925     130.61271        3.77135   -4767.69385     693.08878
      5690.0000    -4890.71416   -4759.50538     131.20878        3.80233   -4763.78938     695.45296
      5700.0000    -4891.70339   -4767.94477     123.75862        3.76722   -4768.21439     692.97399
      5710.0000    -4893.10670   -4766.03695     127.06975        3.76507   -4768.48554     686.63558
      5720.0000    -4888.79433   -4759.81569     128.97865        3.82743   -4760.62510     702.85744
      5730.0000    -4889.69757   -4762.47526     127.22231        3.80389   -4763.59165     696.94265
      5740.0000    -4892.07986   -4765.84902     126.23085        3.79474   -4764.74540     698.86350
      5750.0000    -4886.72955   -4761.42645     125.30309        3.78987   -4765.35937     695.43399
      5760.0000    -4893.47549   -4764.56270     128.91279        3.79058   -4765.26946     688.63462
      5770.0000    -4893.00473   -4766.58516     126.41957        3.78578   -4765.87441     689.79273
      5780.0000    -4893.96491   -4768.44816     125.51675        3.78734   -4765.67790     694.31760
      5790.0000    -4894.29757   -4762.53115     131.76642        3.79553   -4764.64574     694.60721
      5800.0000    -4894.74355   -4762.19633     132.54722        3.84350   -4758.59938     706.48076
      5810.0000    -4888.51514   -4758.94785     129.56728        3.78084   -4766.49736     691.84216
      5820.0000    -4890.12179   -4763.86944     126.25235        3.80717   -4763.17828     699.90115
      5830.0000    -4890.32810   -4762.98628     127.34182        3.82516   -4760.91173     701.49034
      5840.0000    -4885.37209   -4754.98841     130.38368        3.82589   -4760.81891     700.48913
      5850.0000    -4892.74945   -4768.96343     123.78602        3.82741   -4760.62798     702.63794
      5860.0000    -4892.73252   -4765.50708     127.22544        3.78194   -4766.35904     689.84759
      5870.0000    -4890.74171   -4762.92997     127.81174        3.80031   -4764.04373     693.63828
      5880.0000    -4889.94617   -4760.69897     129.24719        3.81606   -4762.05890     698.65849
      5890.0000    -4888.25692   -4763.92405     124.33287        3.83674   -4759.45152     700.47825
      5900.0000    -4893.79403   -4768.05843     125.73560        3.78751   -4765.65667     690.40097
      5910.0000    -4888.27012   -4755.00271     133.26741        3.79983   -4764.10431     696.36557
      5920.0000    -4887.48793   -4762.84028     124.64765        3.84839   -4757.98392     709.90036
      5930.0000    -4888.52507   -4759.83691     128.68817        3.81291   -4762.45547     703.43434
      5940.0000    -4886.79995   -4756.55670     130.24325        3.84287   -4758.67934     709.15451
      5950.0000    -4889.01292   -4760.32401     128.68891        3.84403   -4758.53301     704.83620
      5960.0000    -4889.12209   -4759.09179     130.03030        3.81972   -4761.59680     696.57422
      5970.0000    -4892.21709   -4762.31727     129.89981        3.80777   -4763.10265     698.34245
      5980.0000    -4897.55003   -4764.37352     133.17651        3.81616   -4762.04539     706.72891
      5990.0000    -4888.55216   -4759.42683     129.12533        3.78275   -4766.25673     691.82747
      6000.0000    -4890.17772   -4766.38234     123.79538        3.84238   -4758.74074     705.07521
      6010.0000    -4903.50531   -4781.37474     122.13057        3.69572   -4777.22644     666.18131
      6020.0000    -4909.27575   -4792.72367     116.55208        3.63851   -4784.43667     659.34865
      6030.0000    -4910.81405   -4793.88526     116.92879        3.57795   -4792.06995     647.70596
      6040.0000    -4915.26825   -4796.49131     118.77694        3.55004   -4795.58707     641.81329
      6050.0000    -4903.51040   -4784.72628     118.78411        3.60194   -4789.04568     654.51892
      6060.0000    -4913.54843   -4797.90787     115.64055        3.62033   -4786.72748     658.89636
      6070.0000    -4914.01321   -4792.27987     121.73335        3.55403   -4795.08378     642.01516
      6080.0000    -4912.67872   -4792.06110     120.61761        3.60013   -4789.27370     651.65043
      6090.0000    -4914.73285   -4794.15582     120.57704        3.58997   -4790.55422     647.63682
      6100.0000    -4911.83935   -4798.57725     113.26210        3.52670   -4798.52902     633.76541
      6110.0000    -4914.70424   -4792.59571     122.10852        3.53419   -4797.58467     638.64446
      6120.0000    -4911.37150   -4791.13545     120.23605        3.54646   -4796.03819     644.88938
      6130.0000    -4913.75850   -4793.66510     120.09340        3.57053   -4793.00476     649.07303
      6140.0000    -4910.12316   -4788.44162     121.68154        3.56703   -4793.44544     652.15231
      6150.0000    -4914.96989   -4795.97023     118.99966        3.56387   -4793.84403     651.19706
      6160.0000    -4911.91811   -4795.82952     116.08858        3.56749   -4793.38833     655.84898
      6170.0000    -4914.83563   -4795.54417     119.29147        3.55289   -4795.22785     653.98923
      6180.0000    -4915.70967   -4796.47832     119.23136        3.54978   -4795.61969     656.20747
      6190.0000    -4912.42205   -4790.56829     121.85376        3.52503   -4798.73987     646.05850
      6200.0000    -4909.09986   -4786.00810     123.09176        3.58378   -4791.33438     658.13808
      6210.0000    -4912.48279   -4797.16175     115.32104        3.56574   -4793.60805     657.47663
      6220.0000    -4919.79534   -4800.49867     119.29668        3.51740   -4799.70168     650.93242
      6230.0000    -4919.87337   -4797.79914     122.07422        3.51506   -4799.99550     661.64428
      6240.0000    -4927.61410   -4810.36038     117.25372        3.45632   -4807.39966     651.99655
      6250.0000    -4926.38191   -4810.63499     115.74691        3.42434   -4811.43011     642.13647
      6260.0000    -4930.86558   -4812.92745     117.93813        3.41964   -4812.02242     645.79306
      6270.0000    -4934.34041   -4811.71829     122.62213        3.40530   -4813.83026     644.81036
      6280.0000    -4938.30226   -4817.31261     120.98964        3.42358   -4811.52608     656.47534
      6290.0000    -4947.47174   -4829.89507     117.57668        3.33192   -4823.07816     643.19331
      6300.0000    -4944.96094   -4831.02948     113.93146        3.28608   -4828.85625     641.27474
      6310.0000    -4944.29824   -4824.46863     119.82961        3.28603   -4828.86331     645.75540
      6320.0000    -4950.66262   -4831.70328     118.95934        3.31440   -4825.28642     655.08319
      6330.0000    -4952.74232   -4831.37649     121.36583        3.28206   -4829.36253     651.21470
      6340.0000    -4950.68010   -4833.77038     116.90972        3.25973   -4832.17793     643.56128
      6350.0000    -4954.45486   -4834.01060     120.44426        3.26146   -4831.95954     646.76964
      6360.0000    -4953.10979   -4832.32054     120.78925        3.26005   -4832.13690     649.87645
      6370.0000    -4951.12494   -4830.35486     120.77007        3.25389   -4832.91374     647.17854
      6380.0000    -4950.64294   -4836.68364     113.95930        3.25048   -4833.34313     652.13722
      6390.0000    -4955.71906   -4835.95932     119.75974        3.21233   -4838.15153     643.24544
      6400.0000    -4954.74216   -4838.19912     116.54304        3.22342   -4836.75396     650.53395
      6410.0000    -4956.93900   -4837.25433     119.68467        3.20138   -4839.53184     642.64692
      6420.0000    -4954.47132   -4833.90081     120.57051        3.22547   -4836.49602     651.43355
      6430.0000    -4956.97353   -4840.19534     116.77820        3.22577   -4836.45814     653.16090
      6440.0000    -4957.63190   -4837.91169     119.72021        3.20425   -4839.17009     647.23238
      6450.0000    -4961.61098   -4839.62961     121.98137        3.19608   -4840.20020     644.60744
      6460.0000    -4956.80500   -4835.22595     121.57906        3.19539   -4840.28636     647.73124
      6470.0000    -4960.53712   -4840.79728     119.73985        3.19987   -4839.72192     651.06343
      6480.0000    -4959.77230   -4844.99386     114.77844        3.16540   -4844.06705     639.16094
      6490.0000    -4958.84259   -4842.25266     116.58993        3.17133   -4843.31885     639.65646
      6500.0000    -4960.77698   -4839.07174     121.70523        3.22954   -4835.98201     658.18506
      6510.0000    -4956.21830   -4834.90814     121.31016        3.24178   -4834.43947     664.66108
      6520.0000    -4958.99238   -4842.37094     116.62144        3.20269   -4839.36718     653.17877
      6530.0000    -4959.74799   -4842.17075     117.57725        3.16166   -4844.53801     644.49159
      6540.0000    -4961.04375   -4837.18846     123.85529        3.23295   -4835.55277     665.20515
      6550.0000    -4956.57680   -4836.03974     120.53705        3.20397   -4839.20596     657.23921
      6560.0000    -4958.01411   -4835.76628     122.24782        3.22787   -4836.19341     663.93171
      6570.0000    -4963.29103   -4840.04924     123.24179        3.19346   -4840.53013     656.08413
      6580.0000    -4960.24231   -4845.01881     115.22350        3.16013   -4844.73078     645.15189
      6590.0000    -4960.53134   -4840.79543     119.73591        3.15008   -4845.99706     641.46696
      6600.0000    -4965.34923   -4844.51584     120.83339        3.18558   -4841.52383     650.90135
      6610.0000    -4962.80883   -4840.97655     121.83228        3.15356   -4845.55935     641.89313
      6620.0000    -4960.05147   -4838.44256     121.60891        3.21464   -4837.86081     659.74202
      6630.0000    -4957.15081   -4836.13182     121.01899        3.23934   -4834.74736     667.51407
      6640.0000    -4964.10793   -4838.50365     125.60428        3.20692   -4838.83360     659.86879
