 ## Time[ps]  Epot[eV]  Etot[eV]  Ekin[eV]  <Edelta>  <Etot>  <T[K]>
      1140.0000    -5757.00853   -5593.95321     163.05532       -1.46636   -5599.16853     896.21443
      1150.0000    -5759.07279   -5598.17502     160.89777       -1.44383   -5596.32902     894.44741
      1160.0000    -5752.98807   -5589.54889     163.43918       -1.39327   -5589.95591     912.44798
      1170.0000    -5754.27545   -5587.67115     166.60430       -1.33716   -5582.88370     926.90708
      1180.0000    -5766.86574   -5598.31787     168.54786       -1.47178   -5599.85098     892.57750
      1190.0000    -5762.13744   -5597.75093     164.38651       -1.49243   -5602.45383     889.71259
      1200.0000    -5759.71047   -5596.21947     163.49100       -1.42504   -5593.96059     906.06711
      1210.0000    -5762.56489   -5595.81547     166.74943       -1.41466   -5592.65184     901.70962
      1220.0000    -5748.52966   -5588.85580     159.67387       -1.41351   -5592.50725     904.95607
      1230.0000    -5757.40449   -5589.49104     167.91344       -1.41017   -5592.08672     897.70681
      1240.0000    -5756.55017   -5591.15252     165.39765       -1.43233   -5594.87889     902.43138
      1250.0000    -5756.89039   -5595.56023     161.33016       -1.42256   -5593.64765     907.09936
      1260.0000    -5761.37700   -5598.08137     163.29562       -1.43981   -5595.82244     900.22839
      1270.0000    -5761.32297   -5597.84812     163.47485       -1.45176   -5597.32794     894.95519
      1280.0000    -5761.88603   -5593.05409     168.83195       -1.43738   -5595.51540     905.23728
      1290.0000    -5753.33086   -5584.74295     168.58791       -1.38430   -5588.82599     911.85333
      1300.0000    -5755.56417   -5588.60714     166.95703       -1.39819   -5590.57613     907.45709
      1310.0000    -5760.76565   -5588.83897     171.92668       -1.36371   -5586.22981     923.01889
      1320.0000    -5753.91718   -5587.92498     165.99219       -1.40267   -5591.14055     912.57065
      1330.0000    -5755.49211   -5592.36823     163.12389       -1.41812   -5593.08790     901.76767
      1340.0000    -5754.40908   -5588.47664     165.93243       -1.37411   -5587.54149     919.04955
      1350.0000    -5758.00979   -5589.73934     168.27045       -1.41335   -5592.48644     902.57466
      1360.0000    -5767.05461   -5600.08166     166.97295       -1.38990   -5589.53072     912.26719
      1370.0000    -5771.62984   -5597.10467     174.52517       -1.48449   -5601.45388     894.30609
      1380.0000    -5764.94241   -5601.76395     163.17846       -1.49169   -5602.36130     891.03378
      1390.0000    -5772.13697   -5603.56604     168.57093       -1.49006   -5602.15479     894.47976
      1400.0000    -5761.15845   -5598.88076     162.27769       -1.51652   -5605.49023     888.67776
      1410.0000    -5760.70526   -5593.38174     167.32352       -1.44057   -5595.91780     904.86822
      1420.0000    -5764.52503   -5604.20024     160.32479       -1.44638   -5596.65006     901.66015
      1430.0000    -5767.74047   -5601.16444     166.57603       -1.48612   -5601.65926     891.59946
      1440.0000    -5767.97194   -5602.49934     165.47260       -1.53865   -5608.27954     882.57093
      1450.0000    -5756.92706   -5595.60371     161.32335       -1.51299   -5605.04519     878.78580
      1460.0000    -5759.00532   -5599.12715     159.87817       -1.43315   -5594.98261     900.28172
      1470.0000    -5764.64323   -5606.05311     158.59012       -1.50664   -5604.24456     882.39094
      1480.0000    -5763.95827   -5596.19381     167.76446       -1.44426   -5596.38258     899.16113
      1490.0000    -5761.80619   -5594.50461     167.30158       -1.46842   -5599.42778     892.28677
      1500.0000    -5749.17602   -5582.81568     166.36034       -1.36989   -5587.00921     913.34629
      1510.0000    -5758.94936   -5600.40214     158.54722       -1.35797   -5585.50734     918.97759
      1520.0000    -5754.53543   -5590.96109     163.57434       -1.43756   -5595.53796     894.85873
      1530.0000    -5758.67933   -5593.82747     164.85186       -1.41995   -5593.31868     908.63455
      1540.0000    -5759.68386   -5590.57146     169.11241       -1.42920   -5594.48458     910.10056
      1550.0000    -5752.86729   -5594.53289     158.33440       -1.42537   -5594.00195     904.71053
      1560.0000    -5761.79900   -5595.81204     165.98695       -1.43027   -5594.61992     901.30471
      1570.0000    -5763.20442   -5599.09705     164.10737       -1.45618   -5597.88579     893.48935
      1580.0000    -5759.25645   -5593.85532     165.40113       -1.42066   -5593.40859     908.05104
      1590.0000    -5758.40706   -5591.80404     166.60302       -1.40414   -5591.32575     909.32104
      1600.0000    -5752.08522   -5583.34360     168.74163       -1.39306   -5589.92947     905.14657
      1610.0000    -5757.54145   -5589.16171     168.37974       -1.39382   -5590.02496     908.18381
      1620.0000    -5753.34973   -5589.42786     163.92187       -1.41454   -5592.63690     904.70105
      1630.0000    -5754.62703   -5587.84013     166.78690       -1.41133   -5592.23259     911.71841
      1640.0000    -5758.26590   -5595.56332     162.70258       -1.40726   -5591.71924     907.09115
      1650.0000    -5754.56036   -5594.44772     160.11264       -1.39886   -5590.66120     902.30368
      1660.0000    -5771.90486   -5606.26239     165.64247       -1.46851   -5599.43875     898.64425
      1670.0000    -5760.81345   -5597.04741     163.76604       -1.47558   -5600.33095     897.40293
      1680.0000    -5763.32655   -5602.38550     160.94104       -1.48609   -5601.65467     893.67236
      1690.0000    -5759.42268   -5592.62540     166.79728       -1.41933   -5593.24094     906.08792
      1700.0000    -5765.04949   -5601.09733     163.95215       -1.44824   -5596.88497     896.59078
      1710.0000    -5762.86702   -5594.47160     168.39542       -1.47290   -5599.99280     883.09569
      1720.0000    -5759.63701   -5590.39284     169.24418       -1.37986   -5588.26554     916.17472
      1730.0000    -5762.19832   -5599.32697     162.87134       -1.45633   -5597.90362     899.23526
      1740.0000    -5758.62700   -5598.87082     159.75618       -1.43791   -5595.58205     895.62159
      1750.0000    -5764.29388   -5601.12207     163.17180       -1.44629   -5596.63905     898.76376
      1760.0000    -5760.39775   -5596.05024     164.34751       -1.45081   -5597.20784     900.61996
      1770.0000    -5762.63644   -5602.23273     160.40371       -1.46767   -5599.33312     896.58061
      1780.0000    -5765.82709   -5601.45106     164.37602       -1.46718   -5599.27127     898.63846
      1790.0000    -5759.07644   -5593.19457     165.88188       -1.43002   -5594.58824     904.25659
      1800.0000    -5765.70036   -5605.81735     159.88301       -1.42904   -5594.46473     899.45557
      1810.0000    -5762.42559   -5603.52171     158.90388       -1.53835   -5608.24151     883.76333
      1820.0000    -5754.01680   -5588.89888     165.11792       -1.43953   -5595.78694     903.03386
      1830.0000    -5760.53888   -5591.16105     169.37783       -1.41425   -5592.59981     904.21710
      1840.0000    -5759.71907   -5590.83678     168.88229       -1.41522   -5592.72295     905.72304
      1850.0000    -5758.06265   -5594.55808     163.50457       -1.40533   -5591.47551     903.94482
      1860.0000    -5762.85785   -5599.57519     163.28267       -1.46238   -5598.66640     894.45260
      1870.0000    -5761.97431   -5601.27601     160.69830       -1.50920   -5604.56814     880.16197
      1880.0000    -5767.98987   -5602.57378     165.41609       -1.47941   -5600.81298     891.29346
      1890.0000    -5760.62141   -5598.57611     162.04530       -1.44540   -5596.52673     901.48180
      1900.0000    -5766.65734   -5598.52498     168.13235       -1.48296   -5601.26037     891.57880
      1910.0000    -5760.44537   -5602.24427     158.20110       -1.49680   -5603.00551     886.91277
      1920.0000    -5760.87118   -5600.18558     160.68559       -1.42850   -5594.39677     903.83202
      1930.0000    -5751.58428   -5592.34829     159.23599       -1.44945   -5597.03725     895.98886
      1940.0000    -5755.27597   -5588.62358     166.65239       -1.36798   -5586.76851     914.46599
      1950.0000    -5765.39047   -5594.76558     170.62489       -1.40409   -5591.31945     906.32980
      1960.0000    -5759.59309   -5591.47023     168.12286       -1.43377   -5595.06020     904.85391
      1970.0000    -5770.97285   -5605.04306     165.92978       -1.44231   -5596.13645     897.72451
      1980.0000    -5760.07086   -5600.75824     159.31262       -1.52814   -5606.95510     879.10945
      1990.0000    -5761.42684   -5602.84747     158.57937       -1.46880   -5599.47543     900.42796
      2000.0000    -5764.25177   -5602.53921     161.71257       -1.49373   -5602.61740     882.81231
      2010.0000    -5776.06445   -5620.11610     155.94835       -1.54944   -5609.63929     870.89687
      2020.0000    -5774.16647   -5619.66812     154.49835       -1.64868   -5622.14763     854.12687
      2030.0000    -5780.63970   -5630.60289     150.03682       -1.68260   -5626.42232     840.76419
      2040.0000    -5776.49632   -5627.96234     148.53398       -1.70114   -5628.75995     840.81129
      2050.0000    -5776.39242   -5621.90322     154.48920       -1.67319   -5625.23638     857.02273
      2060.0000    -5783.08111   -5627.33313     155.74798       -1.67348   -5625.27297     850.97389
      2070.0000    -5776.71354   -5616.17358     160.53996       -1.64952   -5622.25359     852.62595
      2080.0000    -5773.24560   -5618.07593     155.16967       -1.62480   -5619.13757     863.42510
      2090.0000    -5778.92402   -5619.71215     159.21187       -1.62992   -5619.78335     857.69246
      2100.0000    -5784.24011   -5625.01982     159.22029       -1.63173   -5620.01089     862.16116
      2110.0000    -5777.73618   -5621.82502     155.91115       -1.67078   -5624.93332     847.30034
      2120.0000    -5768.70053   -5613.05002     155.65051       -1.63157   -5619.99175     854.32493
      2130.0000    -5779.68018   -5625.56272     154.11746       -1.65284   -5622.67237     855.53863
      2140.0000    -5785.62842   -5632.22547     153.40295       -1.70986   -5629.85905     844.40541
      2150.0000    -5775.26810   -5618.55257     156.71553       -1.70214   -5628.88568     837.95688
      2160.0000    -5772.79390   -5616.24396     156.54994       -1.64188   -5621.29080     859.39313
      2170.0000    -5780.16339   -5621.57120     158.59219       -1.61228   -5617.55970     862.16068
      2180.0000    -5783.19304   -5629.15494     154.03810       -1.69877   -5628.46052     842.67075
      2190.0000    -5776.80411   -5624.65861     152.14550       -1.70773   -5629.59014     838.52935
      2200.0000    -5780.69854   -5625.02644     155.67210       -1.67504   -5625.47042     844.88122
      2210.0000    -5779.08604   -5618.30440     160.78164       -1.66595   -5624.32496     845.68082
      2220.0000    -5782.26331   -5621.80217     160.46114       -1.64231   -5621.34510     852.54536
      2230.0000    -5781.12624   -5618.09511     163.03113       -1.63861   -5620.87907     859.81827
      2240.0000    -5786.46637   -5638.31910     148.14727       -1.66554   -5624.27294     848.88802
      2250.0000    -5782.29583   -5631.54603     150.74980       -1.76169   -5636.39171     833.06463
      2260.0000    -5781.95671   -5631.89198     150.06473       -1.70468   -5629.20629     840.75080
      2270.0000    -5785.17658   -5627.94190     157.23468       -1.69488   -5627.97115     844.99239
      2280.0000    -5786.99698   -5632.41660     154.58039       -1.67495   -5625.45852     847.09532
      2290.0000    -5779.83378   -5624.43781     155.39597       -1.66025   -5623.60599     853.18083
      2300.0000    -5773.07370   -5614.91837     158.15532       -1.61722   -5618.18210     860.65776
      2310.0000    -5775.49420   -5620.44361     155.05060       -1.64273   -5621.39794     852.81326
      2320.0000    -5769.32328   -5614.10970     155.21358       -1.64055   -5621.12349     855.96687
      2330.0000    -5782.17951   -5628.01085     154.16866       -1.62309   -5618.92283     861.81543
      2340.0000    -5785.00503   -5632.97942     152.02560       -1.72177   -5631.35938     842.18046
      2350.0000    -5781.17430   -5618.52555     162.64875       -1.66118   -5623.72311     854.79791
      2360.0000    -5780.59958   -5621.09478     159.50480       -1.67437   -5625.38533     846.38666
      2370.0000    -5787.92124   -5632.56451     155.35674       -1.68534   -5626.76823     839.78210
      2380.0000    -5778.97006   -5627.73325     151.23681       -1.68672   -5626.94158     846.53666
      2390.0000    -5790.23777   -5636.67428     153.56349       -1.73249   -5632.71058     833.08888
      2400.0000    -5789.81066   -5639.73015     150.08051       -1.76739   -5637.10989     832.06047
      2410.0000    -5782.67523   -5628.30341     154.37183       -1.75414   -5635.44032     828.43913
      2420.0000    -5774.52641   -5620.53962     153.98678       -1.67532   -5625.50505     850.75726
      2430.0000    -5773.36759   -5620.65482     152.71277       -1.62835   -5619.58588     856.28777
      2440.0000    -5779.78626   -5621.37661     158.40965       -1.63492   -5620.41364     847.51239
      2450.0000    -5773.18366   -5619.44440     153.73926       -1.65242   -5622.61848     846.23302
      2460.0000    -5779.46714   -5625.88080     153.58634       -1.64501   -5621.68526     848.73256
      2470.0000    -5783.26609   -5632.82971     150.43638       -1.67268   -5625.17283     843.44502
      2480.0000    -5779.23781   -5618.14269     161.09512       -1.66400   -5624.07871     846.58459
      2490.0000    -5773.78507   -5619.86193     153.92314       -1.60602   -5616.77028     863.28384
      2500.0000    -5779.90305   -5621.01013     158.89291       -1.63184   -5620.02487     856.05728
      2510.0000    -5784.38360   -5624.94788     159.43572       -1.67504   -5625.47060     848.09102
      2520.0000    -5778.92836   -5621.27946     157.64890       -1.64146   -5621.23760     855.40316
      2530.0000    -5778.92061   -5626.92414     151.99647       -1.70100   -5628.74186     841.31534
      2540.0000    -5774.16222   -5620.69301     153.46922       -1.63511   -5620.43724     858.14165
      2550.0000    -5780.89279   -5619.20750     161.68528       -1.63288   -5620.15672     860.47903
      2560.0000    -5775.44586   -5619.46380     155.98205       -1.62382   -5619.01436     861.80343
      2570.0000    -5779.97751   -5622.27673     157.70078       -1.62740   -5619.46497     856.10153
      2580.0000    -5771.28157   -5621.00448     150.27710       -1.64479   -5621.65715     850.02394
      2590.0000    -5780.95948   -5625.46094     155.49854       -1.67525   -5625.49648     846.87673
      2600.0000    -5786.15888   -5630.37636     155.78252       -1.66844   -5624.63852     857.64070
      2610.0000    -5779.18095   -5619.26847     159.91248       -1.66539   -5624.25342     853.90326
      2620.0000    -5780.50189   -5628.18841     152.31348       -1.65787   -5623.30581     848.90284
      2630.0000    -5772.71088   -5621.68607     151.02481       -1.68234   -5626.39026     845.72409
      2640.0000    -5784.85417   -5626.01823     158.83594       -1.69642   -5628.16443     849.64527
      2650.0000    -5779.90599   -5620.98696     158.91903       -1.67832   -5625.88391     849.83406
      2660.0000    -5776.94168   -5620.48601     156.45568       -1.64964   -5622.26850     852.66153
      2670.0000    -5779.14811   -5627.55873     151.58938       -1.66242   -5623.87927     851.48210
      2680.0000    -5782.79100   -5626.41938     156.37162       -1.69200   -5627.60765     846.65592
      2690.0000    -5778.40493   -5624.39240     154.01253       -1.66643   -5624.38437     855.18934
      2700.0000    -5776.31459   -5625.22727     151.08732       -1.66512   -5624.21955     847.99936
      2710.0000    -5777.30862   -5624.00925     153.29937       -1.69654   -5628.17928     847.00404
      2720.0000    -5784.23102   -5629.53225     154.69877       -1.67418   -5625.36221     846.29390
      2730.0000    -5778.20399   -5627.26239     150.94159       -1.67875   -5625.93770     842.80243
      2740.0000    -5782.15198   -5629.82053     152.33145       -1.68953   -5627.29606     841.80961
      2750.0000    -5783.77596   -5629.29464     154.48132       -1.67144   -5625.01691     845.54521
      2760.0000    -5781.28894   -5627.30117     153.98777       -1.65107   -5622.44893     851.77606
      2770.0000    -5778.83610   -5626.36375     152.47235       -1.71751   -5630.82285     839.09795
      2780.0000    -5780.31229   -5619.17732     161.13497       -1.65675   -5623.16472     853.64350
      2790.0000    -5785.59339   -5629.52296     156.07043       -1.66006   -5623.58165     854.07185
      2800.0000    -5779.94917   -5621.93454     158.01464       -1.67483   -5625.44421     846.00297
      2810.0000    -5774.25682   -5622.04140     152.21542       -1.67214   -5625.10429     850.17876
      2820.0000    -5776.01011   -5624.66841     151.34170       -1.62234   -5618.82831     863.74257
      2830.0000    -5777.18039   -5619.79541     157.38497       -1.64325   -5621.46345     855.96272
      2840.0000    -5772.99449   -5610.42909     162.56540       -1.60281   -5616.36677     859.17438
      2850.0000    -5766.42842   -5609.04090     157.38753       -1.57322   -5612.63691     866.00587
      2860.0000    -5770.58118   -5613.42738     157.15380       -1.58034   -5613.53441     865.09639
      2870.0000    -5787.91541   -5632.65655     155.25886       -1.66962   -5624.78675     849.96359
      2880.0000    -5780.01713   -5620.50224     159.51489       -1.68552   -5626.79125     848.67614
      2890.0000    -5771.30947   -5616.40510     154.90438       -1.62621   -5619.31568     861.98279
      2900.0000    -5782.08998   -5627.37582     154.71416       -1.66772   -5624.54700     855.57117
      2910.0000    -5781.93792   -5634.15035     147.78758       -1.71018   -5629.89890     839.90039
      2920.0000    -5782.94111   -5626.15218     156.78892       -1.68344   -5626.52859     841.00809
      2930.0000    -5776.96619   -5617.46556     159.50063       -1.62111   -5618.67319     860.68789
      2940.0000    -5779.01209   -5629.87072     149.14137       -1.67189   -5625.07331     847.45453
      2950.0000    -5780.06184   -5624.68651     155.37533       -1.66935   -5624.75241     841.71932
      2960.0000    -5781.24543   -5622.16635     159.07909       -1.65412   -5622.83386     856.51785
      2970.0000    -5776.37063   -5623.45321     152.91742       -1.63947   -5620.98640     854.33826
      2980.0000    -5789.93770   -5637.12148     152.81623       -1.71127   -5630.03682     839.00872
      2990.0000    -5779.13529   -5624.07268     155.06261       -1.72570   -5631.85569     838.13895
      3000.0000    -5781.23698   -5626.04788     155.18910       -1.64951   -5622.25287     855.51362
      3010.0000    -5797.99574   -5644.66318     153.33256       -1.78373   -5639.16933     831.69971
      3020.0000    -5798.35150   -5651.87430     146.47720       -1.87014   -5650.06024     803.30709
      3030.0000    -5791.51975   -5643.53434     147.98541       -1.87175   -5650.26318     805.21202
      3040.0000    -5788.55739   -5641.89895     146.65844       -1.83991   -5646.25047     805.62018
      3050.0000    -5796.61501   -5651.96170     144.65331       -1.82735   -5644.66765     809.86443
      3060.0000    -5803.21716   -5654.34358     148.87358       -1.89628   -5653.35440     797.72825
      3070.0000    -5798.90910   -5650.64731     148.26179       -1.88428   -5651.84300     806.68171
      3080.0000    -5798.06577   -5649.48014     148.58563       -1.88355   -5651.75085     801.38285
      3090.0000    -5805.57306   -5664.44535     141.12771       -1.94857   -5659.94532     789.35574
      3100.0000    -5797.11129   -5653.24851     143.86279       -1.93344   -5658.03853     791.51900
      3110.0000    -5803.15380   -5656.97867     146.17513       -1.91786   -5656.07538     797.60381
      3120.0000    -5801.93826   -5653.33485     148.60341       -1.92767   -5657.31169     795.36727
      3130.0000    -5794.50266   -5645.95938     148.54328       -1.84039   -5646.31026     818.64213
      3140.0000    -5797.07035   -5649.25149     147.81887       -1.87411   -5650.56070     804.28722
      3150.0000    -5799.00483   -5652.05440     146.95043       -1.89997   -5653.82052     796.03206
      3160.0000    -5799.03585   -5652.73350     146.30236       -1.89940   -5653.74792     797.66848
      3170.0000    -5797.97548   -5651.38016     146.59532       -1.85369   -5647.98675     816.04703
