 ## Time[ps]  Epot[eV]  Etot[eV]  Ekin[eV]  <Edelta>  <Etot>  <T[K]>
       470.0000    -4053.81311   -3876.21812     177.59500        6.31904   -3871.07441     949.30613
       480.0000    -4050.74527   -3873.14122     177.60405        6.30156   -3873.27848     939.05151
       490.0000    -4046.49050   -3874.88054     171.60996        6.33985   -3868.45197     949.36577
       500.0000    -4033.07611   -3859.97496     173.10115        6.34687   -3867.56657     954.70412
       510.0000    -4043.26711   -3864.61862     178.64849        6.35695   -3866.29679     948.84265
       520.0000    -4038.10709   -3859.78968     178.31742        6.35946   -3865.98027     948.61956
       530.0000    -4038.53007   -3869.98368     168.54638        6.37073   -3864.55971     953.04488
       540.0000    -4031.72877   -3862.65707     169.07169        6.39478   -3861.52873     952.28317
       550.0000    -4026.78307   -3854.76982     172.01325        6.40674   -3860.02135     956.61455
       560.0000    -4033.53944   -3855.22076     178.31868        6.42536   -3857.67379     960.52253
       570.0000    -4041.13106   -3860.92146     180.20960        6.42559   -3857.64553     964.15790
       580.0000    -4037.34564   -3858.86152     178.48412        6.39913   -3860.98064     953.80686
       590.0000    -4040.43252   -3865.52111     174.91141        6.36707   -3865.02054     953.57510
       600.0000    -4046.55185   -3871.03684     175.51502        6.34670   -3867.58834     952.96047
       610.0000    -4043.33335   -3873.50893     169.82442        6.27455   -3876.68171     926.72276
       620.0000    -4043.60829   -3862.43807     181.17022        6.30341   -3873.04531     942.31076
       630.0000    -4031.23810   -3862.10750     169.13061        6.37642   -3863.84203     952.10170
       640.0000    -4034.08939   -3860.61389     173.47550        6.40542   -3860.18772     958.99566
       650.0000    -4041.97315   -3863.62000     178.35315        6.37982   -3863.41395     953.22352
       660.0000    -4041.26815   -3865.15847     176.10968        6.35833   -3866.12325     948.59603
       670.0000    -4037.05493   -3864.25942     172.79551        6.34811   -3867.41025     944.62248
       680.0000    -4040.52446   -3868.38088     172.14358        6.34445   -3867.87223     944.70366
       690.0000    -4031.28189   -3853.17261     178.10928        6.43003   -3857.08575     965.76086
       700.0000    -4033.44463   -3851.49180     181.95284        6.51015   -3846.98798     977.91161
       710.0000    -4038.87481   -3865.79724     173.07758        6.41863   -3858.52197     959.60039
       720.0000    -4042.11641   -3871.31063     170.80578        6.32225   -3870.67061     939.57189
       730.0000    -4045.62230   -3875.90246     169.71984        6.27677   -3876.40235     927.77375
       740.0000    -4045.03028   -3872.07197     172.95831        6.29887   -3873.61752     929.14028
       750.0000    -4042.05403   -3868.57899     173.47503        6.29520   -3874.07998     931.98672
       760.0000    -4033.59755   -3854.75103     178.84652        6.38945   -3862.20026     958.06250
       770.0000    -4043.22298   -3872.20188     171.02110        6.41239   -3859.30843     963.32981
       780.0000    -4044.56924   -3870.37762     174.19162        6.31638   -3871.40991     939.21494
       790.0000    -4047.35945   -3870.00265     177.35681        6.32284   -3870.59568     944.13018
       800.0000    -4035.61151   -3867.30255     168.30896        6.34821   -3867.39817     944.31405
       810.0000    -4040.42424   -3869.04657     171.37767        6.34129   -3868.27085     941.36174
       820.0000    -4032.77057   -3860.91412     171.85645        6.34926   -3867.26611     944.80549
       830.0000    -4033.29369   -3865.89312     167.40056        6.40154   -3860.67653     961.18080
       840.0000    -4046.28677   -3865.77826     180.50851        6.32167   -3870.74377     943.34638
       850.0000    -4033.04895   -3862.05567     170.99329        6.41653   -3858.78711     965.05440
       860.0000    -4048.45470   -3877.88336     170.57134        6.37560   -3863.94631     957.23378
       870.0000    -4040.62887   -3862.52761     178.10126        6.34592   -3867.68656     945.32689
       880.0000    -4036.61910   -3866.09743     170.52167        6.41090   -3859.49729     960.70760
       890.0000    -4049.74978   -3880.84057     168.90921        6.29754   -3873.78456     935.94400
       900.0000    -4031.55467   -3854.40388     177.15079        6.30091   -3873.35983     935.28043
       910.0000    -4039.10819   -3863.01173     176.09646        6.41500   -3858.98000     964.04310
       920.0000    -4038.10166   -3865.58122     172.52044        6.40589   -3860.12832     957.61359
       930.0000    -4042.47159   -3869.39592     173.07567        6.33749   -3868.74888     945.53581
       940.0000    -4035.96302   -3860.02842     175.93460        6.34070   -3868.34516     942.17567
       950.0000    -4031.62424   -3860.53381     171.09043        6.42322   -3857.94407     966.52080
       960.0000    -4034.94726   -3862.10790     172.83936        6.40406   -3860.35892     959.41568
       970.0000    -4038.96963   -3864.91997     174.04966        6.37288   -3864.28935     945.68328
       980.0000    -4032.90586   -3851.92155     180.98431        6.43921   -3855.92919     959.17414
       990.0000    -4042.51876   -3870.07326     172.44550        6.38401   -3862.88636     954.61148
      1000.0000    -4037.67042   -3868.76387     168.90655        6.33321   -3869.28843     943.94235
      1010.0000    -4057.74747   -3885.99954     171.74793        6.22200   -3883.30613     916.30981
      1020.0000    -4057.90731   -3888.59896     169.30835        6.24091   -3880.92190     923.40018
      1030.0000    -4064.44725   -3904.29318     160.15407        6.13212   -3894.63378     896.97355
      1040.0000    -4048.27400   -3884.43384     163.84016        6.12119   -3896.01123     890.32226
      1050.0000    -4054.91908   -3887.72562     167.19346        6.23873   -3881.19717     918.47989
      1060.0000    -4052.64157   -3887.53272     165.10884        6.19043   -3887.28446     906.23554
      1070.0000    -4055.87671   -3885.78277     170.09394        6.19002   -3887.33631     910.60204
      1080.0000    -4057.10912   -3895.98789     161.12122        6.18484   -3887.98916     910.92494
      1090.0000    -4054.00755   -3896.42513     157.58241        6.13208   -3894.63831     895.95654
      1100.0000    -4053.04568   -3892.02115     161.02452        6.10978   -3897.44972     888.42726
      1110.0000    -4053.43698   -3892.57635     160.86063        6.13208   -3894.63833     898.25866
      1120.0000    -4063.17130   -3900.93581     162.23550        6.14352   -3893.19726     898.47028
      1130.0000    -4059.82316   -3897.86734     161.95581        6.08293   -3900.83335     885.66502
      1140.0000    -4061.26582   -3897.89348     163.37234        6.10391   -3898.18949     895.52445
      1150.0000    -4059.82322   -3897.69223     162.13098        6.13528   -3894.23546     897.09667
      1160.0000    -4054.87858   -3890.36219     164.51638        6.16922   -3889.95729     906.48338
      1170.0000    -4067.85210   -3902.14552     165.70659        6.09265   -3899.60884     890.84577
      1180.0000    -4069.17026   -3903.28672     165.88353        6.08601   -3900.44564     889.71048
      1190.0000    -4066.02782   -3894.19846     171.82936        6.14984   -3892.40030     903.74034
      1200.0000    -4049.38351   -3890.30245     159.08106        6.12918   -3895.00413     896.38719
      1210.0000    -4050.68171   -3882.67596     168.00575        6.15426   -3891.84325     897.65362
      1220.0000    -4054.83353   -3890.24164     164.59188        6.17524   -3889.19927     905.97964
      1230.0000    -4053.60103   -3889.95024     163.65079        6.16255   -3890.79843     903.24226
      1240.0000    -4062.96339   -3897.11153     165.85185        6.18796   -3887.59541     910.77506
      1250.0000    -4061.64600   -3895.78261     165.86339        6.11545   -3896.73446     891.73768
      1260.0000    -4059.86621   -3888.47456     171.39166        6.14866   -3892.54925     907.50092
      1270.0000    -4052.66252   -3896.98870     155.67381        6.16721   -3890.21103     906.63923
      1280.0000    -4064.53383   -3893.80604     170.72779        6.12401   -3895.65669     901.91266
      1290.0000    -4058.42368   -3894.59922     163.82446        6.07978   -3901.23022     893.22828
      1300.0000    -4056.78098   -3893.42349     163.35749        6.11706   -3896.53256     897.26915
      1310.0000    -4062.97059   -3893.11384     169.85675        6.13619   -3894.12150     906.91347
      1320.0000    -4056.96193   -3890.38746     166.57447        6.19130   -3887.17525     919.75010
      1330.0000    -4058.34035   -3887.27859     171.06175        6.16407   -3890.60699     912.24405
      1340.0000    -4058.52063   -3898.68605     159.83458        6.15852   -3891.30699     910.14788
      1350.0000    -4064.26633   -3905.32258     158.94375        6.06327   -3903.31143     891.71848
      1360.0000    -4070.01573   -3899.09586     170.91987        6.09441   -3899.38735     897.39245
      1370.0000    -4060.54404   -3895.13842     165.40562        6.13361   -3894.44592     904.33026
      1380.0000    -4068.30091   -3905.27697     163.02394        6.05483   -3904.37505     882.05510
      1390.0000    -4063.63888   -3904.04311     159.59577        6.04479   -3905.64142     886.31894
      1400.0000    -4063.72469   -3903.89198     159.83270        6.07973   -3901.23678     890.17476
      1410.0000    -4061.09287   -3902.67161     158.42126        6.04073   -3906.15210     875.12036
      1420.0000    -4062.88808   -3898.09575     164.79232        6.11253   -3897.10281     894.81112
      1430.0000    -4064.92654   -3901.56949     163.35705        6.10732   -3897.75952     895.22328
      1440.0000    -4060.57599   -3896.45539     164.12060        6.09909   -3898.79732     897.55282
      1450.0000    -4067.16610   -3902.07048     165.09562        6.11744   -3896.48389     897.62702
      1460.0000    -4053.80376   -3888.25390     165.54986        6.12828   -3895.11834     899.90869
      1470.0000    -4068.54856   -3904.55514     163.99342        6.09905   -3898.80214     896.47806
      1480.0000    -4073.32542   -3910.41526     162.91016        6.06389   -3903.23406     892.17531
      1490.0000    -4065.53228   -3901.30548     164.22680        6.02892   -3907.64153     879.51402
      1500.0000    -4063.63374   -3900.22459     163.40915        6.14150   -3893.45148     910.58381
      1510.0000    -4057.74299   -3889.46236     168.28064        6.13157   -3894.70364     896.95792
      1520.0000    -4063.51526   -3901.14580     162.36946        6.10071   -3898.59309     890.91742
      1530.0000    -4056.02440   -3891.81726     164.20714        6.13425   -3894.36503     903.36981
      1540.0000    -4059.46366   -3899.92430     159.53936        6.15329   -3891.96529     905.74206
      1550.0000    -4066.88942   -3898.35412     168.53530        6.04846   -3905.17782     880.84631
      1560.0000    -4064.67664   -3898.65397     166.02267        6.12602   -3895.40280     901.65337
      1570.0000    -4069.34618   -3903.86443     165.48175        6.10187   -3898.44689     899.51821
      1580.0000    -4070.77298   -3908.93962     161.83336        6.02380   -3908.28645     885.03186
      1590.0000    -4056.60216   -3895.57446     161.02770        6.07581   -3901.73098     893.10578
      1600.0000    -4063.67677   -3906.16105     157.51573        6.11017   -3897.40074     898.75389
      1610.0000    -4058.19867   -3889.36009     168.83858        6.09544   -3899.25685     895.55829
      1620.0000    -4055.36869   -3892.71843     162.65025        6.15706   -3891.49088     908.74766
      1630.0000    -4051.73805   -3883.35816     168.37989        6.20942   -3884.89146     917.91309
      1640.0000    -4048.05528   -3887.85641     160.19887        6.19867   -3886.24598     918.11417
      1650.0000    -4052.71952   -3880.05834     172.66117        6.24414   -3880.51443     920.38397
      1660.0000    -4056.56319   -3885.76002     170.80318        6.20314   -3885.68236     911.29346
      1670.0000    -4053.68743   -3891.95518     161.73226        6.18185   -3888.36632     910.49520
      1680.0000    -4057.03655   -3897.20677     159.82978        6.15344   -3891.94618     904.37206
      1690.0000    -4071.73741   -3909.05682     162.68059        6.09720   -3899.03457     888.40593
      1700.0000    -4065.26676   -3903.82467     161.44210        6.05466   -3904.39729     881.81529
      1710.0000    -4066.98587   -3901.99418     164.99169        6.06956   -3902.51865     884.23635
      1720.0000    -4062.23247   -3900.55074     161.68173        6.10612   -3897.91064     886.97520
      1730.0000    -4056.57839   -3895.51201     161.06638        6.10070   -3898.59449     886.53693
      1740.0000    -4055.11245   -3892.97333     162.13911        6.14685   -3892.77732     894.09989
      1750.0000    -4054.43082   -3888.77845     165.65238        6.16093   -3891.00282     900.91634
      1760.0000    -4062.08453   -3893.17348     168.91104        6.17626   -3889.07101     914.16945
      1770.0000    -4060.06618   -3888.32438     171.74180        6.14991   -3892.39149     898.11193
      1780.0000    -4056.66781   -3892.97896     163.68885        6.16032   -3891.07926     904.78264
      1790.0000    -4067.90408   -3904.71058     163.19350        6.12047   -3896.10266     892.54258
      1800.0000    -4054.80167   -3886.44760     168.35407        6.12989   -3894.91501     896.54967
      1810.0000    -4054.12108   -3887.09628     167.02479        6.19896   -3886.20935     909.48133
      1820.0000    -4059.77185   -3895.42473     164.34711        6.15761   -3891.42116     899.72705
      1830.0000    -4057.08881   -3888.02466     169.06415        6.19850   -3886.26695     914.02262
      1840.0000    -4056.74123   -3891.94308     164.79815        6.16051   -3891.05597     906.47100
      1850.0000    -4059.92516   -3898.65802     161.26714        6.12739   -3895.22948     895.10069
      1860.0000    -4060.65665   -3892.59754     168.05911        6.14605   -3892.87761     896.87446
      1870.0000    -4060.85759   -3900.13461     160.72297        6.13101   -3894.77379     896.65469
      1880.0000    -4052.79103   -3891.60387     161.18716        6.13186   -3894.66650     897.96363
      1890.0000    -4053.02148   -3884.20799     168.81350        6.20946   -3884.88643     913.25571
      1900.0000    -4057.82725   -3893.53354     164.29371        6.13755   -3893.94922     891.58196
      1910.0000    -4050.62319   -3888.67097     161.95222        6.16310   -3890.72966     902.88350
      1920.0000    -4059.40972   -3895.59271     163.81701        6.16419   -3890.59223     900.48347
      1930.0000    -4065.20205   -3900.73054     164.47152        6.08868   -3900.10957     892.24013
      1940.0000    -4056.67552   -3895.71743     160.95809        6.10666   -3897.84329     890.78837
      1950.0000    -4051.14417   -3890.45169     160.69248        6.14903   -3892.50321     899.08635
      1960.0000    -4052.69928   -3888.31580     164.38349        6.14124   -3893.48472     899.79349
      1970.0000    -4062.52860   -3902.89777     159.63083        6.09004   -3899.93741     891.78424
      1980.0000    -4060.09199   -3895.80495     164.28704        6.08023   -3901.17425     885.23285
      1990.0000    -4055.88030   -3892.72866     163.15164        6.13729   -3893.98173     902.58381
      2000.0000    -4069.28476   -3899.27460     170.01016        6.09826   -3898.90152     897.70310
      2010.0000    -4071.18477   -3925.07854     146.10623        5.97341   -3914.63745     867.99459
      2020.0000    -4081.43838   -3920.56151     160.87687        5.90849   -3922.81940     855.53923
      2030.0000    -4088.06163   -3931.85745     156.20419        5.91228   -3922.34189     852.53879
      2040.0000    -4078.39212   -3927.53571     150.85641        5.87416   -3927.14697     840.83480
      2050.0000    -4073.25695   -3926.09376     147.16319        5.88602   -3925.65202     839.93076
      2060.0000    -4080.71497   -3929.20030     151.51467        5.86746   -3927.99174     836.67139
      2070.0000    -4084.86391   -3927.77763     157.08628        5.84902   -3930.31553     836.94514
      2080.0000    -4081.88109   -3929.17001     152.71108        5.87766   -3926.70630     840.75857
      2090.0000    -4074.74754   -3925.95533     148.79221        5.87666   -3926.83171     844.90396
      2100.0000    -4085.53965   -3929.32689     156.21277        5.87838   -3926.61463     839.02274
      2110.0000    -4079.52918   -3924.75017     154.77901        5.86454   -3928.35920     840.63945
      2120.0000    -4076.45932   -3918.10290     158.35641        5.88967   -3925.19219     846.63966
      2130.0000    -4080.74477   -3922.27997     158.46481        5.90983   -3922.65087     852.15877
      2140.0000    -4084.07250   -3927.52135     156.55115        5.86854   -3927.85533     846.93045
      2150.0000    -4084.18453   -3931.93916     152.24537        5.83447   -3932.14904     838.53214
      2160.0000    -4084.53847   -3933.81238     150.72610        5.82906   -3932.83104     834.59502
      2170.0000    -4075.95798   -3921.63372     154.32425        5.87543   -3926.98618     841.98245
      2180.0000    -4079.76870   -3924.63495     155.13375        5.90159   -3923.68978     856.86086
      2190.0000    -4077.32121   -3925.64105     151.68015        5.89191   -3924.90961     843.09532
      2200.0000    -4076.93478   -3921.16502     155.76976        5.91170   -3922.41562     856.06258
      2210.0000    -4077.93445   -3925.28814     152.64631        5.89943   -3923.96239     849.10240
      2220.0000    -4077.58085   -3916.23891     161.34194        5.92361   -3920.91407     854.01282
      2230.0000    -4074.02749   -3921.41374     152.61375        5.89937   -3923.96959     845.39505
      2240.0000    -4082.79806   -3926.45907     156.33899        5.88329   -3925.99581     847.22609
      2250.0000    -4078.49247   -3925.99069     152.50178        5.90476   -3923.29064     852.91978
      2260.0000    -4075.57206   -3923.75717     151.81488        5.89636   -3924.34865     853.99055
      2270.0000    -4073.85627   -3918.95395     154.90232        5.93208   -3919.84655     863.93146
      2280.0000    -4079.00525   -3928.81566     150.18959        5.88617   -3925.63285     853.39505
      2290.0000    -4079.44603   -3926.41779     153.02824        5.87697   -3926.79244     853.11709
      2300.0000    -4076.29012   -3921.44457     154.84555        5.89575   -3924.42603     846.13804
      2310.0000    -4080.44190   -3924.33488     156.10702        5.89163   -3924.94447     847.18703
      2320.0000    -4078.02144   -3922.22792     155.79353        5.90548   -3923.19891     852.10024
      2330.0000    -4070.68980   -3918.39414     152.29566        5.95641   -3916.78044     863.84713
      2340.0000    -4076.45385   -3918.73421     157.71964        5.95863   -3916.50038     858.56414
      2350.0000    -4080.99107   -3926.99110     153.99997        5.90973   -3922.66382     849.10250
      2360.0000    -4072.28250   -3920.12785     152.15466        5.92151   -3921.17943     852.15863
      2370.0000    -4069.47462   -3918.50839     150.96623        5.92881   -3920.25944     850.17321
      2380.0000    -4077.90436   -3919.13731     158.76705        5.94842   -3917.78725     857.21168
      2390.0000    -4077.16614   -3921.84055     155.32559        5.91370   -3922.16391     851.72182
      2400.0000    -4072.08810   -3916.53608     155.55202        5.96951   -3915.12885     861.94175
      2410.0000    -4072.36120   -3915.90068     156.46052        5.94243   -3918.54212     857.90685
      2420.0000    -4080.21951   -3929.03882     151.18070        5.91853   -3921.55510     852.40900
      2430.0000    -4081.64843   -3926.11143     155.53700        5.86946   -3927.73910     836.69216
      2440.0000    -4082.42006   -3923.45456     158.96550        5.89231   -3924.85956     846.76567
      2450.0000    -4079.44573   -3924.03082     155.41491        5.93802   -3919.09829     863.20642
      2460.0000    -4080.42928   -3925.98211     154.44717        5.92239   -3921.06788     852.01263
      2470.0000    -4074.74486   -3914.42622     160.31864        5.92020   -3921.34418     850.28727
      2480.0000    -4075.29508   -3924.41556     150.87952        5.87670   -3926.82677     835.07236
      2490.0000    -4083.63646   -3930.53436     153.10210        5.86000   -3928.93190     837.70069
      2500.0000    -4078.30403   -3923.23803     155.06600        5.90614   -3923.11671     850.54710
      2510.0000    -4076.21930   -3918.92385     157.29545        5.93369   -3919.64358     862.00779
      2520.0000    -4078.73888   -3924.75472     153.98415        5.92492   -3920.74947     854.45038
      2530.0000    -4082.32617   -3918.84364     163.48253        5.93140   -3919.93229     851.43039
      2540.0000    -4074.84587   -3917.23704     157.60883        5.94989   -3917.60209     850.58814
      2550.0000    -4074.75879   -3923.57159     151.18719        5.93567   -3919.39375     845.63672
      2560.0000    -4074.35295   -3919.43390     154.91905        5.91927   -3921.46070     848.01612
      2570.0000    -4075.93341   -3917.77334     158.16007        5.95273   -3917.24415     860.37030
      2580.0000    -4073.27161   -3918.83792     154.43369        5.95651   -3916.76738     856.96332
      2590.0000    -4072.90812   -3911.55620     161.35192        5.93690   -3919.23949     855.98623
      2600.0000    -4085.96407   -3926.94227     159.02180        5.92769   -3920.40006     859.77360
      2610.0000    -4078.73668   -3922.08154     156.65514        5.88240   -3926.10819     853.72047
      2620.0000    -4077.42249   -3920.64810     156.77439        5.94325   -3918.43848     866.28563
      2630.0000    -4084.32012   -3932.59527     151.72486        5.87882   -3926.56009     846.08654
      2640.0000    -4079.93744   -3922.99478     156.94265        5.86709   -3928.03829     841.96182
      2650.0000    -4072.71190   -3911.96086     160.75104        5.92011   -3921.35598     853.51471
      2660.0000    -4087.70053   -3934.24257     153.45795        5.92148   -3921.18240     857.58434
      2670.0000    -4076.84072   -3930.78730     146.05342        5.82275   -3933.62624     836.99266
      2680.0000    -4083.62192   -3927.63638     155.98553        5.87480   -3927.06674     850.21088
      2690.0000    -4077.18985   -3923.42792     153.76193        5.87517   -3927.01928     845.61808
      2700.0000    -4075.70998   -3919.52462     156.18537        5.95783   -3916.60108     863.48665
      2710.0000    -4077.76561   -3915.28107     162.48453        5.94225   -3918.56471     864.00966
      2720.0000    -4081.93551   -3928.93438     153.00113        5.93180   -3919.88210     855.77158
      2730.0000    -4078.00127   -3918.41753     159.58375        5.93374   -3919.63808     859.88032
      2740.0000    -4079.15519   -3920.36781     158.78738        5.92878   -3920.26301     859.14520
      2750.0000    -4081.47879   -3925.91860     155.56019        5.92487   -3920.75495     855.10508
      2760.0000    -4077.13206   -3919.63131     157.50074        5.89372   -3924.68143     853.33906
      2770.0000    -4079.32539   -3922.35618     156.96921        5.92660   -3920.53727     859.09932
      2780.0000    -4080.77190   -3929.12992     151.64198        5.85255   -3929.87033     841.13186
      2790.0000    -4083.97205   -3930.02718     153.94488        5.83261   -3932.38372     839.80232
      2800.0000    -4078.24422   -3923.64707     154.59715        5.92503   -3920.73499     859.84611
      2810.0000    -4082.46742   -3930.49961     151.96780        5.89267   -3924.81425     842.20542
      2820.0000    -4074.98817   -3916.74706     158.24111        5.91874   -3921.52796     857.72396
      2830.0000    -4079.10035   -3926.73790     152.36245        5.89615   -3924.37560     855.94751
      2840.0000    -4080.75145   -3923.67655     157.07489        5.86581   -3928.19869     846.66161
      2850.0000    -4083.69556   -3928.81486     154.88070        5.88417   -3925.88535     852.93990
      2860.0000    -4087.23261   -3931.58423     155.64838        5.86466   -3928.34451     845.82177
      2870.0000    -4080.83147   -3921.90465     158.92682        5.89443   -3924.59199     853.69280
      2880.0000    -4075.56076   -3920.26265     155.29812        5.93824   -3919.06968     857.84733
      2890.0000    -4068.67380   -3913.42666     155.24714        5.95593   -3916.84095     860.28685
      2900.0000    -4079.44824   -3926.58084     152.86740        5.97469   -3914.47605     863.25714
      2910.0000    -4084.12778   -3925.89608     158.23170        5.93205   -3919.85091     854.37623
      2920.0000    -4072.29827   -3921.89435     150.40392        5.93257   -3919.78467     853.98946
      2930.0000    -4077.98210   -3916.81997     161.16213        5.92207   -3921.10780     847.08009
      2940.0000    -4073.10666   -3914.47775     158.62892        5.95214   -3917.31806     860.09627
      2950.0000    -4078.98789   -3921.72077     157.26712        5.94654   -3918.02463     856.42237
      2960.0000    -4080.72633   -3922.71564     158.01069        5.91910   -3921.48302     851.77618
      2970.0000    -4071.27274   -3914.40372     156.86902        5.91311   -3922.23788     854.02898
      2980.0000    -4073.15030   -3918.22996     154.92034        5.96565   -3915.61559     862.31733
      2990.0000    -4071.03542   -3923.12613     147.90929        5.90476   -3923.29066     854.61067
      3000.0000    -4072.13658   -3920.11520     152.02139        5.91512   -3921.98394     856.07037
      3010.0000    -4095.95558   -3950.15919     145.79639        5.79442   -3937.19780     822.20019
      3020.0000    -4091.85376   -3944.13124     147.72252        5.73688   -3944.44971     807.02857
      3030.0000    -4093.50820   -3948.10527     145.40293        5.71492   -3947.21712     806.14470
      3040.0000    -4098.40515   -3951.69557     146.70959        5.69986   -3949.11540     805.84436
      3050.0000    -4100.82535   -3959.63357     141.19178        5.63282   -3957.56488     789.61880
      3060.0000    -4093.69309   -3945.95842     147.73466        5.67689   -3952.01045     802.90716
      3070.0000    -4094.90071   -3944.33412     150.56659        5.72621   -3945.79449     814.39830
      3080.0000    -4096.85402   -3951.29719     145.55683        5.66396   -3953.63970     791.84492
      3090.0000    -4094.54276   -3946.24552     148.29724        5.68796   -3950.61582     800.01596
      3100.0000    -4099.60869   -3948.17627     151.43241        5.69041   -3950.30627     800.42433
      3110.0000    -4094.54783   -3946.61233     147.93550        5.69508   -3949.71763     800.68359
      3120.0000    -4087.76853   -3942.00386     145.76467        5.69028   -3950.32291     803.79294
      3130.0000    -4093.52686   -3946.03386     147.49300        5.73253   -3944.99758     815.97622
      3140.0000    -4096.13716   -3950.10571     146.03145        5.69932   -3949.18365     806.07934
      3150.0000    -4106.41330   -3959.50463     146.90867        5.68290   -3951.25280     802.30462
      3160.0000    -4095.25148   -3955.32390     139.92759        5.63574   -3957.19756     790.30337
      3170.0000    -4099.90842   -3956.61846     143.28997        5.62673   -3958.33280     789.75726
      3180.0000    -4107.34955   -3958.41479     148.93476        5.65472   -3954.80467     800.72795
      3190.0000    -4101.88441   -3958.22348     143.66093        5.62441   -3958.62480     789.50991
      3200.0000    -4108.15107   -3961.57015     146.58092        5.60533   -3961.02929     784.21168
      3210.0000    -4092.83427   -3946.46282     146.37145        5.63435   -3957.37215     797.71179
      3220.0000    -4093.29888   -3942.20059     151.09829        5.72070   -3946.48912     807.62940
      3230.0000    -4097.54190   -3948.86187     148.68003        5.70368   -3948.63435     803.37739
      3240.0000    -4098.03048   -3950.22380     147.80667        5.71361   -3947.38202     806.61619
      3250.0000    -4097.75832   -3948.79558     148.96274        5.70377   -3948.62323     811.66403
