 ## Time[ps]  Epot[eV]  Etot[eV]  Ekin[eV]  <Edelta>  <Etot>  <T[K]>
      3210.0000    -4708.05487   -4564.97293     143.08194        5.78326   -4566.20964     795.43317
      3220.0000    -4708.34622   -4563.64480     144.70142        5.79633   -4564.56285     799.11079
      3230.0000    -4711.94645   -4568.79730     143.14915        5.82402   -4561.07247     806.87635
      3240.0000    -4713.88649   -4569.18420     144.70228        5.78500   -4565.99084     793.84241
      3250.0000    -4707.91731   -4563.02375     144.89356        5.80700   -4563.21719     802.02583
      3260.0000    -4712.10578   -4566.38007     145.72571        5.77698   -4567.00135     793.06213
      3270.0000    -4703.83848   -4556.61423     147.22426        5.82060   -4561.50298     804.87692
      3280.0000    -4702.40309   -4558.02113     144.38196        5.82533   -4560.90711     804.65706
      3290.0000    -4708.03721   -4566.58025     141.45696        5.78136   -4566.44922     790.33852
      3300.0000    -4717.09613   -4563.69855     153.39758        5.77016   -4567.86061     792.99488
      3310.0000    -4707.96633   -4555.78655     152.17978        5.79700   -4564.47841     804.02368
      3320.0000    -4712.95061   -4568.62514     144.32547        5.82207   -4561.31767     809.58940
      3330.0000    -4708.05535   -4556.44914     151.60622        5.82023   -4561.54991     807.42059
      3340.0000    -4708.96661   -4562.01856     146.94805        5.80493   -4563.47806     805.49425
      3350.0000    -4715.37883   -4569.53396     145.84487        5.78792   -4565.62246     798.73396
      3360.0000    -4707.59789   -4556.09207     151.50582        5.80089   -4563.98821     802.23435
      3370.0000    -4714.04303   -4570.46058     143.58245        5.78208   -4566.35852     799.42984
      3380.0000    -4710.56692   -4559.56451     151.00240        5.77523   -4567.22236     794.75306
      3390.0000    -4713.21922   -4564.03858     149.18065        5.78907   -4565.47781     801.10204
      3400.0000    -4712.24152   -4568.59969     143.64183        5.79545   -4564.67385     802.23338
      3410.0000    -4714.12053   -4568.91110     145.20943        5.73216   -4572.64995     780.64700
      3420.0000    -4716.19734   -4560.20021     155.99713        5.79476   -4564.76053     799.80756
      3430.0000    -4718.50491   -4569.79131     148.71361        5.77221   -4567.60227     794.87874
      3440.0000    -4715.43869   -4567.44002     147.99866        5.78818   -4565.59017     797.57678
      3450.0000    -4717.19310   -4572.29787     144.89523        5.75716   -4569.49944     792.59976
      3460.0000    -4705.75706   -4563.87481     141.88226        5.77484   -4567.27123     796.31161
      3470.0000    -4712.55779   -4563.35863     149.19916        5.82622   -4560.79455     812.82860
      3480.0000    -4712.71283   -4562.00836     150.70447        5.78397   -4566.11983     798.71957
      3490.0000    -4714.14207   -4568.36233     145.77973        5.79843   -4564.29763     803.59615
      3500.0000    -4709.16519   -4560.53097     148.63421        5.76395   -4568.64320     796.56446
      3510.0000    -4714.84208   -4568.23516     146.60692        5.79797   -4564.35579     806.65265
      3520.0000    -4710.78566   -4571.89676     138.88889        5.75210   -4570.13657     791.63672
      3530.0000    -4715.03169   -4565.67807     149.35361        5.75227   -4570.11595     792.55351
      3540.0000    -4713.12786   -4562.77973     150.34813        5.81466   -4562.25235     808.90570
      3550.0000    -4719.41434   -4573.11376     146.30058        5.74202   -4571.40818     786.30592
      3560.0000    -4715.56548   -4569.42059     146.14490        5.75599   -4569.64649     790.64812
      3570.0000    -4707.95177   -4565.79746     142.15431        5.76505   -4568.50479     790.21828
      3580.0000    -4710.48239   -4564.07182     146.41057        5.79284   -4565.00241     797.39900
      3590.0000    -4711.76568   -4565.10057     146.66510        5.75337   -4569.97660     788.68761
      3600.0000    -4715.99885   -4571.61385     144.38500        5.80486   -4563.48738     804.60043
      3610.0000    -4710.20685   -4563.38966     146.81719        5.78117   -4566.47278     797.08516
      3620.0000    -4707.76809   -4560.51681     147.25128        5.79543   -4564.67635     802.50968
      3630.0000    -4712.13255   -4561.00870     151.12384        5.84912   -4557.90836     817.89795
      3640.0000    -4716.91461   -4572.44322     144.47139        5.75497   -4569.77509     793.88942
      3650.0000    -4710.92751   -4566.18978     144.73773        5.74424   -4571.12781     791.87445
      3660.0000    -4709.84340   -4562.71672     147.12668        5.76168   -4568.92960     796.66616
      3670.0000    -4712.64289   -4566.47129     146.17160        5.80273   -4563.75640     807.64358
      3680.0000    -4717.55127   -4571.92221     145.62907        5.75688   -4569.53501     795.42702
      3690.0000    -4717.92187   -4571.41543     146.50644        5.73863   -4571.83508     789.71712
      3700.0000    -4714.03656   -4568.23066     145.80589        5.76501   -4568.51022     797.15947
      3710.0000    -4707.91777   -4558.90407     149.01369        5.78403   -4566.11322     804.34179
      3720.0000    -4703.54961   -4556.47282     147.07679        5.85871   -4556.70015     824.60522
      3730.0000    -4702.08732   -4560.87222     141.21510        5.83814   -4559.29297     815.26804
      3740.0000    -4713.81340   -4567.54337     146.27003        5.77493   -4567.26011     799.21365
      3750.0000    -4716.04456   -4567.96955     148.07501        5.79452   -4564.79095     807.03291
      3760.0000    -4711.47836   -4564.20850     147.26986        5.76029   -4569.10550     796.86536
      3770.0000    -4717.04752   -4565.68260     151.36492        5.75837   -4569.34725     794.65732
      3780.0000    -4714.28492   -4567.24486     147.04006        5.77467   -4567.29204     800.27705
      3790.0000    -4716.29314   -4570.70472     145.58842        5.79868   -4564.26566     806.02788
      3800.0000    -4723.35581   -4576.19658     147.15923        5.75218   -4570.12665     792.53172
      3810.0000    -4712.91833   -4569.16034     143.75799        5.74007   -4571.65304     790.58311
      3820.0000    -4713.03061   -4568.72304     144.30758        5.74483   -4571.05317     791.27169
      3830.0000    -4708.26671   -4556.40451     151.86220        5.78917   -4565.46481     805.88179
      3840.0000    -4713.78016   -4564.41845     149.36170        5.82730   -4560.65877     815.16376
      3850.0000    -4719.03449   -4571.88820     147.14629        5.78162   -4566.41692     802.85700
      3860.0000    -4714.42996   -4568.76365     145.66631        5.73814   -4571.89711     789.73586
      3870.0000    -4715.93106   -4568.78800     147.14306        5.72736   -4573.25525     788.45646
      3880.0000    -4716.50395   -4572.91106     143.59289        5.74801   -4570.65208     791.51151
      3890.0000    -4714.76990   -4564.44336     150.32654        5.74458   -4571.08467     790.58314
      3900.0000    -4711.12996   -4565.71673     145.41323        5.79308   -4564.97262     803.82346
      3910.0000    -4709.29988   -4561.53019     147.76969        5.79128   -4565.19842     803.51959
      3920.0000    -4716.77463   -4570.76232     146.01232        5.77090   -4567.76725     798.80650
      3930.0000    -4719.77161   -4572.60357     147.16804        5.73929   -4571.75110     789.04052
      3940.0000    -4709.80444   -4563.47842     146.32602        5.77653   -4567.05852     798.85563
      3950.0000    -4711.87174   -4563.85426     148.01748        5.77451   -4567.31245     797.68865
      3960.0000    -4714.59272   -4562.63380     151.95891        5.78384   -4566.13649     799.23098
      3970.0000    -4708.93019   -4563.73108     145.19911        5.81235   -4562.54388     806.99800
      3980.0000    -4715.30351   -4572.41819     142.88532        5.82086   -4561.47133     810.07244
      3990.0000    -4711.69013   -4567.16793     144.52219        5.81420   -4562.30957     806.62027
      4000.0000    -4717.82522   -4570.82082     147.00440        5.77215   -4567.60959     798.78949
      4010.0000    -4727.27123   -4592.54720     134.72403        5.64767   -4583.29880     762.14947
      4020.0000    -4728.85588   -4593.79482     135.06107        5.56083   -4594.24491     736.60096
      4030.0000    -4722.28773   -4589.90316     132.38458        5.55822   -4594.57307     738.35845
      4040.0000    -4733.20165   -4597.40760     135.79405        5.57404   -4592.57942     741.87481
      4050.0000    -4724.27155   -4593.95623     130.31533        5.54883   -4595.75669     734.82035
      4060.0000    -4727.42058   -4588.59774     138.82284        5.58501   -4591.19707     743.84265
      4070.0000    -4731.14225   -4593.96057     137.18168        5.58876   -4590.72465     744.27050
      4080.0000    -4722.22944   -4583.76500     138.46444        5.59860   -4589.48371     746.36591
      4090.0000    -4722.32818   -4584.71730     137.61088        5.64759   -4583.30919     760.20860
      4100.0000    -4728.67417   -4597.39362     131.28055        5.58884   -4590.71482     745.03251
      4110.0000    -4723.66449   -4584.04088     139.62362        5.59229   -4590.27898     745.70868
      4120.0000    -4724.98621   -4584.55657     140.42964        5.60140   -4589.13167     749.19388
      4130.0000    -4722.92790   -4582.25283     140.67507        5.61458   -4587.47046     751.88943
      4140.0000    -4723.96251   -4590.75756     133.20494        5.61828   -4587.00307     752.86740
      4150.0000    -4723.67441   -4588.16742     135.50699        5.55844   -4594.54600     737.05902
      4160.0000    -4723.33528   -4585.08946     138.24582        5.64407   -4583.75320     761.32467
      4170.0000    -4724.39266   -4590.08168     134.31098        5.62628   -4585.99538     755.08775
      4180.0000    -4723.17622   -4587.98133     135.19489        5.60283   -4588.95115     750.37243
      4190.0000    -4722.90147   -4586.68498     136.21649        5.58225   -4591.54440     746.09034
      4200.0000    -4730.39152   -4591.19666     139.19486        5.61531   -4587.37788     755.89430
      4210.0000    -4732.00373   -4600.13937     131.86436        5.57699   -4592.20768     742.79728
      4220.0000    -4727.57995   -4591.18729     136.39265        5.57079   -4592.98926     740.24537
      4230.0000    -4728.84934   -4592.32778     136.52157        5.58490   -4591.21082     744.85812
      4240.0000    -4724.89530   -4586.12682     138.76848        5.61067   -4587.96250     751.23995
      4250.0000    -4726.54176   -4590.59278     135.94897        5.60717   -4588.40362     751.59550
      4260.0000    -4731.84379   -4589.87936     141.96444        5.60370   -4588.84176     750.79874
      4270.0000    -4722.49129   -4588.76185     133.72944        5.59169   -4590.35487     747.13929
      4280.0000    -4727.41260   -4584.93739     142.47520        5.61276   -4587.69890     754.08104
      4290.0000    -4731.83407   -4593.72602     138.10806        5.58656   -4591.00170     746.18631
      4300.0000    -4727.14003   -4589.27287     137.86716        5.60586   -4588.56862     749.78708
      4310.0000    -4731.76271   -4597.05187     134.71084        5.54878   -4595.76371     733.23704
      4320.0000    -4728.12422   -4591.17430     136.94991        5.56301   -4593.97019     736.82270
      4330.0000    -4721.38851   -4586.42935     134.95916        5.58397   -4591.32795     741.35031
      4340.0000    -4727.14322   -4589.90420     137.23902        5.58262   -4591.49782     744.41085
      4350.0000    -4719.66770   -4581.47148     138.19622        5.63565   -4584.81487     759.12605
      4360.0000    -4725.05393   -4584.46425     140.58968        5.63538   -4584.84866     758.45325
      4370.0000    -4730.06965   -4596.89093     133.17872        5.57581   -4592.35684     741.71258
      4380.0000    -4732.06024   -4596.37734     135.68289        5.59889   -4589.44699     748.07526
      4390.0000    -4728.80493   -4590.88010     137.92483        5.56304   -4593.96629     735.84482
      4400.0000    -4725.99486   -4591.44857     134.54629        5.57645   -4592.27553     742.08055
      4410.0000    -4728.70326   -4587.97278     140.73048        5.57438   -4592.53679     740.04381
      4420.0000    -4720.96984   -4583.56001     137.40983        5.64466   -4583.67893     761.60076
      4430.0000    -4727.39590   -4585.22778     142.16812        5.64308   -4583.87842     762.75584
      4440.0000    -4734.14363   -4597.39136     136.75227        5.60552   -4588.61218     750.55260
      4450.0000    -4725.49955   -4585.40039     140.09916        5.56219   -4594.07340     740.29099
      4460.0000    -4731.81987   -4594.75216     137.06771        5.59450   -4590.00068     749.96455
      4470.0000    -4730.23973   -4597.15690     133.08283        5.55257   -4595.28508     735.88861
      4480.0000    -4728.66017   -4583.40321     145.25695        5.62376   -4586.31313     758.68488
      4490.0000    -4730.48216   -4595.55832     134.92384        5.62778   -4585.80621     758.61011
      4500.0000    -4724.75012   -4589.05065     135.69947        5.57771   -4592.11707     744.61320
      4510.0000    -4733.72688   -4596.56182     137.16506        5.57961   -4591.87775     745.26245
      4520.0000    -4726.58584   -4588.55517     138.03067        5.59294   -4590.19692     746.81006
      4530.0000    -4729.25938   -4591.39192     137.86745        5.60286   -4588.94683     749.49844
      4540.0000    -4729.62168   -4588.23005     141.39163        5.61491   -4587.42781     752.51850
      4550.0000    -4729.75928   -4594.25794     135.50134        5.58408   -4591.31405     745.47043
      4560.0000    -4733.70636   -4594.54578     139.16059        5.57989   -4591.84283     743.78509
      4570.0000    -4728.82007   -4587.89794     140.92213        5.60109   -4589.17075     748.55294
      4580.0000    -4723.71949   -4589.34982     134.36967        5.62506   -4586.14865     754.26417
      4590.0000    -4728.64999   -4594.89558     133.75441        5.60027   -4589.27329     743.61492
      4600.0000    -4729.48031   -4591.85799     137.62231        5.59517   -4589.91687     746.33865
      4610.0000    -4719.64678   -4583.74344     135.90335        5.60111   -4589.16784     747.28184
      4620.0000    -4723.77319   -4591.15677     132.61643        5.62527   -4586.12246     753.16991
      4630.0000    -4722.28724   -4585.06341     137.22383        5.57962   -4591.87583     741.31097
      4640.0000    -4724.35180   -4590.36587     133.98593        5.61786   -4587.05670     748.94426
      4650.0000    -4731.56496   -4587.69385     143.87111        5.64429   -4583.72480     760.42158
      4660.0000    -4727.96354   -4586.85912     141.10441        5.64067   -4584.18217     761.38577
      4670.0000    -4731.74149   -4595.90757     135.83392        5.60752   -4588.35940     750.90190
      4680.0000    -4726.40210   -4589.16187     137.24023        5.56313   -4593.95526     739.28073
      4690.0000    -4734.17156   -4597.27824     136.89332        5.55654   -4594.78519     737.11255
      4700.0000    -4727.48727   -4593.45865     134.02862        5.56394   -4593.85275     740.50825
      4710.0000    -4733.34626   -4599.55634     133.78992        5.59494   -4589.94494     749.44812
      4720.0000    -4730.65646   -4589.67682     140.97963        5.60821   -4588.27251     752.46621
      4730.0000    -4730.89978   -4594.66402     136.23577        5.56709   -4593.45525     741.16674
      4740.0000    -4731.48606   -4592.90252     138.58354        5.59284   -4590.20993     748.66484
      4750.0000    -4726.91053   -4592.72939     134.18113        5.58265   -4591.49494     745.88439
      4760.0000    -4731.86514   -4597.14787     134.71727        5.58145   -4591.64566     743.88433
      4770.0000    -4727.71124   -4590.45658     137.25466        5.52513   -4598.74448     727.44603
      4780.0000    -4724.28261   -4590.55372     133.72889        5.56742   -4593.41446     739.27006
      4790.0000    -4729.46157   -4589.22495     140.23662        5.62673   -4585.93926     759.51305
      4800.0000    -4724.77733   -4585.38050     139.39683        5.59968   -4589.34819     748.22327
      4810.0000    -4728.35192   -4593.23190     135.12002        5.60011   -4589.29368     745.24613
      4820.0000    -4728.82736   -4593.03919     135.78817        5.57447   -4592.52497     739.64703
      4830.0000    -4728.58704   -4593.69521     134.89183        5.59090   -4590.45449     745.97816
      4840.0000    -4722.07979   -4589.50800     132.57179        5.56348   -4593.91098     740.25962
      4850.0000    -4723.26068   -4586.70520     136.55548        5.60075   -4589.21281     749.14602
      4860.0000    -4722.56266   -4583.47242     139.09024        5.61948   -4586.85207     754.09142
      4870.0000    -4729.18232   -4588.87764     140.30468        5.60548   -4588.61661     749.30187
      4880.0000    -4726.30655   -4589.68777     136.61878        5.58855   -4590.75023     745.58422
      4890.0000    -4716.20090   -4576.33078     139.87012        5.62614   -4586.01331     756.56603
      4900.0000    -4726.04031   -4589.84825     136.19206        5.63106   -4585.39257     758.37451
      4910.0000    -4729.36486   -4589.95013     139.41473        5.60452   -4588.73786     753.25147
      4920.0000    -4728.65369   -4593.88460     134.76909        5.58912   -4590.67933     747.71911
      4930.0000    -4725.85156   -4590.18359     135.66798        5.61446   -4587.48467     756.24883
      4940.0000    -4724.65689   -4593.13021     131.52668        5.55545   -4594.92327     738.52085
      4950.0000    -4723.66186   -4587.71949     135.94237        5.61126   -4587.88884     752.16839
      4960.0000    -4726.34564   -4590.91188     135.43376        5.59281   -4590.21420     748.98150
      4970.0000    -4728.98823   -4595.14032     133.84791        5.58692   -4590.95563     745.93278
      4980.0000    -4728.74304   -4587.68228     141.06076        5.58932   -4590.65387     745.87690
      4990.0000    -4727.04192   -4590.27691     136.76501        5.61086   -4587.93848     752.70738
      5000.0000    -4730.91318   -4595.32419     135.58899        5.54974   -4595.64218     733.98500
      5010.0000    -4734.43604   -4600.41028     134.02576        5.48428   -4603.89259     718.26496
      5020.0000    -4740.15586   -4609.92303     130.23282        5.44949   -4608.27802     707.58577
      5030.0000    -4741.13395   -4612.84106     128.29289        5.44260   -4609.14617     708.40539
      5040.0000    -4742.37202   -4615.51704     126.85498        5.40863   -4613.42748     698.20983
      5050.0000    -4744.70073   -4619.13463     125.56611        5.38841   -4615.97561     691.43032
      5060.0000    -4747.90462   -4619.98541     127.91920        5.36002   -4619.55486     682.30063
      5070.0000    -4739.99132   -4613.09478     126.89655        5.38197   -4616.78748     689.54988
      5080.0000    -4734.39561   -4604.33635     130.05926        5.45670   -4607.36868     711.33629
      5090.0000    -4737.28194   -4605.31466     131.96728        5.46857   -4605.87244     713.59357
      5100.0000    -4742.31441   -4614.68240     127.63201        5.42793   -4610.99493     701.25392
      5110.0000    -4739.00237   -4606.39088     132.61149        5.43183   -4610.50339     699.30519
      5120.0000    -4735.13310   -4609.29986     125.83324        5.43771   -4609.76295     703.16583
      5130.0000    -4743.89198   -4615.96958     127.92240        5.42124   -4611.83886     699.41370
      5140.0000    -4739.74346   -4605.57794     134.16551        5.41959   -4612.04635     699.21677
      5150.0000    -4741.11594   -4608.18715     132.92879        5.45185   -4607.97993     708.49353
      5160.0000    -4741.80003   -4614.49028     127.30975        5.40266   -4614.18008     694.55125
      5170.0000    -4740.71350   -4607.99229     132.72121        5.40251   -4614.19872     692.94233
      5180.0000    -4738.34781   -4612.44677     125.90103        5.41207   -4612.99416     697.84252
      5190.0000    -4745.64898   -4614.81638     130.83261        5.41034   -4613.21212     696.24625
      5200.0000    -4739.59260   -4609.52383     130.06877        5.43165   -4610.52686     701.45033
      5210.0000    -4740.86919   -4617.60261     123.26657        5.43659   -4609.90363     701.44552
      5220.0000    -4741.93109   -4617.43446     124.49663        5.36661   -4618.72351     680.70536
      5230.0000    -4742.22803   -4616.50454     125.72348        5.40183   -4614.28513     691.68467
      5240.0000    -4746.29012   -4620.08150     126.20862        5.39137   -4615.60282     689.16624
      5250.0000    -4739.70520   -4603.99121     135.71399        5.44916   -4608.31949     705.67945
      5260.0000    -4743.17587   -4613.73787     129.43800        5.43983   -4609.49534     700.92248
      5270.0000    -4737.34806   -4608.35957     128.98849        5.44554   -4608.77590     703.00940
      5280.0000    -4738.43801   -4608.91272     129.52529        5.43391   -4610.24118     701.70506
      5290.0000    -4738.05503   -4606.60426     131.45077        5.44935   -4608.29491     707.42189
      5300.0000    -4740.71236   -4621.51816     119.19421        5.38825   -4615.99644     688.16839
      5310.0000    -4738.32720   -4613.75481     124.57239        5.39086   -4615.66706     688.65740
      5320.0000    -4732.24912   -4605.46087     126.78824        5.41997   -4611.99836     698.80577
      5330.0000    -4733.56005   -4605.75791     127.80213        5.44737   -4608.54441     705.34251
      5340.0000    -4736.09094   -4605.83677     130.25417        5.47658   -4604.86358     715.08994
      5350.0000    -4736.14978   -4607.37660     128.77317        5.47900   -4604.55802     715.45465
      5360.0000    -4733.59968   -4602.63908     130.96060        5.45150   -4608.02381     707.52662
      5370.0000    -4738.93290   -4612.30270     126.63020        5.47284   -4605.33478     714.14743
      5380.0000    -4733.97184   -4602.73441     131.23743        5.46723   -4606.04247     712.34800
      5390.0000    -4734.66726   -4607.55553     127.11173        5.47118   -4605.54438     713.19622
      5400.0000    -4742.53233   -4622.53223     120.00010        5.38964   -4615.82125     688.28404
      5410.0000    -4740.49144   -4608.27914     132.21230        5.42322   -4611.58892     698.44634
      5420.0000    -4740.65835   -4616.55686     124.10150        5.40342   -4614.08387     693.00813
      5430.0000    -4738.74945   -4609.68137     129.06809        5.41366   -4612.79366     696.72624
      5440.0000    -4739.20276   -4607.46465     131.73812        5.45436   -4607.66458     707.53304
      5450.0000    -4735.13601   -4607.08016     128.05585        5.44891   -4608.35046     705.93001
      5460.0000    -4740.31548   -4611.63540     128.68008        5.45149   -4608.02563     707.85647
      5470.0000    -4742.72822   -4611.42340     131.30482        5.41691   -4612.38416     698.40673
      5480.0000    -4740.36016   -4614.45917     125.90100        5.42450   -4611.42720     699.82289
      5490.0000    -4746.22786   -4616.74863     129.47923        5.41186   -4613.02106     695.43356
      5500.0000    -4743.85415   -4612.26537     131.58878        5.38487   -4616.42194     689.12871
      5510.0000    -4737.53560   -4612.40102     125.13457        5.40454   -4613.94322     696.11629
      5520.0000    -4744.31849   -4615.35966     128.95882        5.41066   -4613.17187     697.23490
      5530.0000    -4743.59549   -4612.57718     131.01831        5.43676   -4609.88170     705.58623
      5540.0000    -4733.09031   -4601.19207     131.89824        5.43982   -4609.49659     703.87085
      5550.0000    -4737.65624   -4607.14264     130.51359        5.45861   -4607.12784     710.19688
      5560.0000    -4735.94758   -4608.13602     127.81156        5.47098   -4605.56911     712.76030
      5570.0000    -4739.22424   -4609.01173     130.21251        5.44013   -4609.45801     703.29015
      5580.0000    -4731.77392   -4603.40061     128.37331        5.45525   -4607.55239     708.17924
      5590.0000    -4736.62563   -4610.20850     126.41713        5.45899   -4607.08064     708.26874
      5600.0000    -4738.24801   -4610.72557     127.52244        5.42371   -4611.52746     698.87016
      5610.0000    -4740.90234   -4612.11847     128.78387        5.43263   -4610.40264     701.54756
      5620.0000    -4743.11261   -4615.46590     127.64671        5.41471   -4612.66171     695.66417
      5630.0000    -4734.44876   -4602.49571     131.95305        5.43182   -4610.50500     702.75689
      5640.0000    -4739.25801   -4610.50709     128.75092        5.43232   -4610.44136     702.73779
      5650.0000    -4737.85621   -4614.02193     123.83427        5.43746   -4609.79410     705.43113
      5660.0000    -4736.69247   -4606.08063     130.61183        5.46255   -4606.63194     710.81676
      5670.0000    -4745.08542   -4617.25406     127.83136        5.42855   -4610.91765     702.03638
      5680.0000    -4740.31205   -4613.76483     126.54722        5.42313   -4611.60006     702.77278
      5690.0000    -4746.94967   -4618.96500     127.98467        5.39626   -4614.98627     693.45238
      5700.0000    -4740.73239   -4611.83778     128.89462        5.41899   -4612.12156     700.13867
      5710.0000    -4732.53496   -4605.41762     127.11734        5.43045   -4610.67734     704.15862
      5720.0000    -4743.37729   -4613.41394     129.96336        5.42341   -4611.56439     702.11108
      5730.0000    -4739.38322   -4610.83996     128.54326        5.42208   -4611.73250     700.55804
      5740.0000    -4742.95248   -4616.01781     126.93467        5.40448   -4613.95035     695.75439
      5750.0000    -4735.31054   -4609.47300     125.83754        5.40683   -4613.65412     696.35920
      5760.0000    -4738.71804   -4610.20709     128.51096        5.41393   -4612.75934     699.90788
      5770.0000    -4736.33077   -4602.05395     134.27682        5.46066   -4606.86977     713.91121
      5780.0000    -4741.28497   -4608.75539     132.52958        5.47857   -4604.61266     719.51885
      5790.0000    -4740.05618   -4609.85200     130.20418        5.45838   -4607.15776     714.39543
      5800.0000    -4742.34116   -4617.68164     124.65952        5.42238   -4611.69410     703.36856
      5810.0000    -4741.56183   -4610.31454     131.24729        5.40643   -4613.70548     698.11488
      5820.0000    -4742.47837   -4612.84806     129.63031        5.43171   -4610.51913     705.24606
      5830.0000    -4734.05643   -4608.74313     125.31330        5.43121   -4610.58225     705.95867
      5840.0000    -4740.70781   -4608.78499     131.92281        5.45131   -4608.04816     712.42662
      5850.0000    -4736.86420   -4606.38046     130.48373        5.43151   -4610.54444     706.05042
      5860.0000    -4743.89815   -4615.42720     128.47095        5.43300   -4610.35594     707.15209
      5870.0000    -4743.82907   -4607.77966     136.04941        5.46488   -4606.33832     717.13330
      5880.0000    -4744.83613   -4617.15004     127.68609        5.39631   -4614.98099     697.40103
      5890.0000    -4737.39534   -4609.78145     127.61389        5.38728   -4616.11819     693.80676
      5900.0000    -4748.38705   -4617.90978     130.47727        5.41721   -4612.34684     701.60393
      5910.0000    -4748.15531   -4620.79369     127.36162        5.36315   -4619.16041     685.51930
      5920.0000    -4739.72025   -4612.51952     127.20073        5.37988   -4617.05115     691.00878
      5930.0000    -4739.61857   -4601.77618     137.84239        5.44943   -4608.28487     709.81892
      5940.0000    -4743.69635   -4617.22256     126.47379        5.46434   -4606.40568     714.41467
      5950.0000    -4737.02923   -4617.29751     119.73172        5.38672   -4616.18907     692.74194
      5960.0000    -4742.97282   -4612.57974     130.39308        5.40846   -4613.44867     698.47098
      5970.0000    -4741.61612   -4614.38909     127.22703        5.39395   -4615.27745     695.40637
      5980.0000    -4740.88666   -4613.77097     127.11569        5.39589   -4615.03329     694.69571
      5990.0000    -4741.42364   -4615.46241     125.96123        5.40168   -4614.30405     697.36688
      6000.0000    -4735.49574   -4612.23510     123.26064        5.41965   -4612.03890     702.10135
      6010.0000    -4751.41783   -4632.59308     118.82474        5.30907   -4625.97620     670.35482
      6020.0000    -4751.07403   -4630.30936     120.76468        5.28060   -4629.56481     660.82600
      6030.0000    -4750.21559   -4631.71957     118.49602        5.26566   -4631.44746     656.74383
      6040.0000    -4752.42103   -4629.44212     122.97891        5.27570   -4630.18183     659.44594
      6050.0000    -4755.47267   -4635.11325     120.35942        5.26232   -4631.86799     655.89562
      6060.0000    -4754.44487   -4637.54404     116.90082        5.22125   -4637.04434     643.33755
      6070.0000    -4754.39003   -4641.72477     112.66526        5.21033   -4638.42126     640.38977
      6080.0000    -4754.32558   -4634.33982     119.98576        5.21354   -4638.01651     641.96358
      6090.0000    -4751.42839   -4633.57552     117.85286        5.27133   -4630.73222     659.10156
      6100.0000    -4759.00771   -4639.52562     119.48209        5.23405   -4635.43191     647.22392
      6110.0000    -4758.57476   -4639.35450     119.22026        5.20913   -4638.57238     640.24915
      6120.0000    -4756.92324   -4635.67614     121.24709        5.24303   -4634.29979     649.16167
      6130.0000    -4756.65939   -4640.55152     116.10787        5.21193   -4638.22004     639.99595
      6140.0000    -4754.96479   -4635.24366     119.72113        5.23380   -4635.46354     645.12066
      6150.0000    -4751.84274   -4629.26752     122.57522        5.24968   -4633.46204     651.09901
      6160.0000    -4752.17540   -4633.35065     118.82475        5.24916   -4633.52693     653.19108
      6170.0000    -4755.49884   -4640.61377     114.88508        5.23718   -4635.03644     648.69624
      6180.0000    -4747.82807   -4631.68839     116.13968        5.23499   -4635.31338     648.62231
      6190.0000    -4758.15683   -4637.22726     120.92957        5.23253   -4635.62273     648.14225
      6200.0000    -4752.98358   -4636.14399     116.83959        5.21721   -4637.55401     641.99164
      6210.0000    -4757.28724   -4639.27639     118.01085        5.24550   -4633.98837     649.45588
      6220.0000    -4747.67436   -4625.80934     121.86502        5.24436   -4634.13158     651.37743
      6230.0000    -4754.70785   -4632.85996     121.84788        5.29075   -4628.28503     664.20619
      6240.0000    -4756.02184   -4637.05680     118.96504        5.24950   -4633.48422     651.56767
      6250.0000    -4751.26295   -4634.01401     117.24893        5.24248   -4634.36950     650.07654
      6260.0000    -4755.94744   -4637.39384     118.55360        5.24056   -4634.61146     649.61668
      6270.0000    -4752.06891   -4629.02207     123.04685        5.25025   -4633.39032     651.19105
      6280.0000    -4752.19686   -4634.08724     118.10962        5.25147   -4633.23573     651.19582
      6290.0000    -4756.41444   -4637.28765     119.12679        5.23833   -4634.89198     647.05739
      6300.0000    -4753.62593   -4635.42083     118.20509        5.24174   -4634.46253     649.29147
      6310.0000    -4754.70754   -4633.91031     120.79723        5.25809   -4632.40182     652.91357
      6320.0000    -4752.55644   -4636.05736     116.49908        5.24208   -4634.41942     648.09943
      6330.0000    -4755.68712   -4641.40893     114.27819        5.22689   -4636.33340     644.07795
      6340.0000    -4753.52333   -4634.77391     118.74942        5.19845   -4639.91902     634.14141
      6350.0000    -4757.88116   -4637.83867     120.04249        5.23302   -4635.56189     644.43796
      6360.0000    -4756.89661   -4638.15297     118.74364        5.22329   -4636.78773     642.35891
      6370.0000    -4754.20189   -4638.17056     116.03134        5.22797   -4636.19736     643.96401
      6380.0000    -4747.43166   -4632.88607     114.54559        5.24261   -4634.35311     647.48139
      6390.0000    -4754.02560   -4632.79792     121.22768        5.23507   -4635.30265     645.10078
      6400.0000    -4751.67992   -4631.95438     119.72554        5.25833   -4632.37149     652.11424
      6410.0000    -4756.08524   -4632.22434     123.86090        5.26027   -4632.12702     654.29979
      6420.0000    -4754.04967   -4634.36153     119.68814        5.23933   -4634.76574     648.76751
      6430.0000    -4747.78614   -4629.68208     118.10405        5.28539   -4628.96014     663.50305
      6440.0000    -4753.77307   -4637.00853     116.76454        5.26997   -4630.90487     659.41513
